Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
50,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,688.888013,702.323216,13.435203,2.8181000000000003,3.4351000000000003,0.617,3.0757000000000003,3.4255,0.3497999999999996,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4255, 3.5293, 3.6249, 3.6321, 3.7347, 3.8524, 3.9862, 4.1769, 8.509500000000001, 8.608, 8.814, 9.2145, 9.5173, 9.684]","[3.4755000000000003, 3.5677000000000003, 3.6297, 3.6716, 3.7832, 3.9072, 4.041, 4.191, 8.5182, 8.671100000000001, 8.8209, 9.2198, 9.5695, 9.7503]","[8.1303, 8.275500000000001, 8.4298, 8.9488]","[8.1834, 8.358500000000001, 8.5196, 9.003400000000001]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
51,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,702.341413,715.749816,13.40840300000002,2.8206,,,3.0795000000000003,3.3987000000000003,0.3191999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3987000000000003, 3.8916, 4.0461, 4.1897, 4.4035, 4.7136000000000005, 4.928100000000001]","[3.4428, 3.9508, 4.0932, 4.2521, 4.4270000000000005, 4.7666, 4.981]","[3.5109000000000004, 3.6251, 3.7523, 4.3875, 4.5175]","[3.5701, 3.6887, 3.8132, 4.4293000000000005, 4.5907]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
52,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,715.766113,729.200416,13.434303,2.8181000000000003,3.4342,0.6160999999999999,3.0757000000000003,3.4246000000000003,0.3489,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4246000000000003, 3.5370000000000004, 3.6321, 3.7422, 3.8588, 3.9808, 4.1098, 4.2493, 4.3959, 4.5427, 4.6836, 4.8265, 5.042, 5.3627, 5.362900000000001, 5.4958, 5.6717, 6.1691, 6.2084, 6.3646, 7.0939000000000005]","[3.4766000000000004, 3.5775, 3.6805, 3.7926, 3.9087, 4.0343, 4.166, 4.3074, 4.4455, 4.5932, 4.743, 4.891, 5.064500000000001, 5.3628, 5.4101, 5.5663, 5.7296000000000005, 6.182300000000001, 6.2618, 6.4222, 7.099]","[5.0185, 5.1625000000000005, 5.1996, 5.8278, 6.0656, 6.0731, 7.024100000000001]","[5.0669, 5.1850000000000005, 5.2434, 5.8983, 6.0715, 6.0773, 7.1059]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
53,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,729.214013,742.703516,13.489503000000012,2.8206,3.4894000000000003,0.6688000000000001,3.0795000000000003,3.4798,0.4002999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8538, 3.9649, 4.1202000000000005, 4.1448, 4.682300000000001, 4.8639, 5.6904, 6.0606, 9.7011]","[3.8854, 4.0221, 4.1295, 4.1757, 4.7559000000000005, 4.929, 5.7474, 6.1183000000000005, 9.7679]","[3.4798, 3.5745, 3.6986, 4.1337, 4.2634, 5.044300000000001, 5.1807, 5.3504000000000005, 5.4707, 11.2361]","[3.5103, 3.6355, 3.7644, 4.1775, 4.3441, 5.1071, 5.258900000000001, 5.399, 5.5499, 11.2834]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
54,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,742.714913,756.178516,13.46360299999992,2.8181000000000003,3.4635,0.6453999999999995,3.0757000000000003,3.4539,0.3781999999999996,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.4539, 3.5622000000000003, 3.6696, 3.765, 3.8801, 4.0011, 4.3282, 10.4046, 10.5744, 11.2312]","[3.506, 3.5995000000000004, 3.7054, 3.8155, 3.9283, 4.0546, 4.359100000000001, 10.4621, 10.6338, 11.2451]","[4.1644000000000005, 4.3349, 10.7545, 11.2342]","[4.2043, 4.3582, 10.8368, 11.2424]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
55,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,756.191413,769.609116,13.41770299999996,2.8206,,,3.0795000000000003,3.4080000000000004,0.3285,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4080000000000004, 3.5249, 12.8159]","[3.4587000000000003, 3.5883000000000003, 12.8475]","[3.7132, 3.8538, 3.944, 4.052700000000001, 4.1641, 4.2885, 4.4317, 4.5864, 4.7508, 12.8123, 12.9517]","[3.7771, 3.8829, 3.9887, 4.1008, 4.2206, 4.3536, 4.4898, 4.6516, 4.8198, 12.8476, 13.0201]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
56,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,769.625113,783.041516,13.416402999999946,2.8181000000000003,3.4163,0.5981999999999998,3.0757000000000003,3.4067000000000003,0.3309999999999999,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4067000000000003, 3.5122, 3.6139, 3.7299, 3.8609]","[3.4588, 3.5563, 3.6635, 3.779, 3.9113]",[4.0182],[4.073300000000001],0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
57,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,783.055013,796.441717,13.386704000000009,2.8206,,,3.0795000000000003,3.377,0.2974999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.377, 4.1516, 4.1618]","[3.4331, 4.1535, 4.1942]","[3.5281, 3.6702, 3.7534, 3.8845, 3.9933, 4.146, 12.3255]","[3.5801000000000003, 3.6923, 3.812, 3.9305, 4.0556, 4.1957, 12.3895]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
58,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,796.453613,809.831416,13.377802999999972,2.8181000000000003,3.3777000000000004,0.5596000000000001,3.0757000000000003,3.3681,0.2923999999999997,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.3681, 3.4744, 3.5865]","[3.4124000000000003, 3.5254000000000003, 3.637]","[3.7139, 3.851]","[3.7732, 3.9204]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
59,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,809.845814,823.306516,13.46070199999997,2.8206,3.4606000000000003,0.6400000000000001,3.0795000000000003,3.451,0.3714999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1745, 4.4824, 4.622]","[4.2264, 4.5095, 4.6935]","[3.451, 3.5522, 3.6757, 3.7791, 3.8962, 4.031000000000001, 4.2145, 4.4828]","[3.486, 3.6131, 3.7252, 3.8368, 3.957, 4.0849, 4.2196, 4.5101]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
60,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,823.320313,836.749317,13.429003999999964,2.8181000000000003,3.4289,0.6107999999999998,3.0757000000000003,3.4193,0.3435999999999999,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.4193, 3.5265, 3.6375, 3.7704, 4.0444, 4.192, 4.3769, 4.5315, 4.6378, 13.3761]","[3.4662, 3.5733, 3.6832, 3.8126, 4.0981000000000005, 4.254300000000001, 4.3967, 4.5403, 4.7052000000000005]","[4.367500000000001, 4.4728]","[4.3993, 4.5444]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
61,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,836.762213,850.168816,13.406603000000018,2.8206,,,3.0795000000000003,3.3969,0.3173999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3969, 4.2972, 4.4214, 4.5967, 4.8056]","[3.4549000000000003, 4.3312, 4.4715, 4.6523, 4.8213]","[3.5266, 3.6991, 3.8252, 3.9307, 4.0402000000000005, 4.1529, 4.3215, 5.9148000000000005]","[3.575, 3.7601, 3.8664, 3.9789, 4.0894, 4.2079, 4.328, 6.0008]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
62,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,850.182213,863.663116,13.480902999999898,2.8181000000000003,3.4808000000000003,0.6627000000000001,3.0757000000000003,3.4712,0.3954999999999997,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4712, 3.5746, 3.6667, 3.7711, 4.1708, 4.317200000000001, 4.4597, 4.4801, 4.689, 5.4796000000000005, 6.6768, 11.2442, 11.475]","[3.512, 3.6103, 3.7111, 3.8178, 4.2295, 4.3787, 4.477, 4.5387, 4.698300000000001, 5.5299000000000005, 6.7358, 11.301, 11.4868]","[3.8924, 4.0157, 4.659400000000001, 4.7841000000000005, 4.9444, 5.1309000000000005, 5.2618, 6.7133, 11.4289, 11.5781]","[3.9388, 4.0741000000000005, 4.7019, 4.8524, 5.0119, 5.1933, 5.339300000000001, 6.736400000000001, 11.4925, 11.6641]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
63,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,863.677213,877.094216,13.417002999999909,2.8206,,,3.0795000000000003,3.4073,0.3277999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4073, 3.5375, 3.5922, 4.3955, 4.5177000000000005, 5.8205, 6.108700000000001]","[3.4519, 3.5450000000000004, 3.6007, 4.412, 4.581, 5.8635, 6.112900000000001]","[3.5698000000000003, 3.6818, 3.8155, 3.9247, 4.0492, 4.1966, 4.3845, 6.0463000000000005, 6.264600000000001]","[3.6053, 3.7475, 3.8638, 3.9799, 4.1121, 4.2512, 4.415500000000001, 6.1192, 6.3519000000000005]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
64,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,877.104913,890.491317,13.38640399999997,2.8181000000000003,3.3863000000000003,0.5682,3.0757000000000003,3.3767,0.3009999999999997,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.3767, 3.4835000000000003, 3.5875000000000004, 3.7001, 3.8145, 3.9357, 4.072, 4.2155000000000005, 4.367900000000001, 4.5636, 4.8226, 5.0600000000000005]","[3.4285, 3.5216000000000003, 3.6396, 3.7488, 3.8623, 3.9866, 4.1245, 4.266900000000001, 4.4194, 4.5981000000000005, 4.902200000000001, 5.0773]","[4.5716, 5.0314000000000005]","[4.5932, 5.0801]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
65,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,890.504613,903.911516,13.406903000000057,2.8206,,,3.0795000000000003,3.3972,0.3176999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3972, 3.8989, 4.0129]","[3.4437, 3.9108, 4.0756000000000006]","[3.5285, 3.6599]","[3.5793000000000004, 3.7503]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
66,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,903.923013,917.641116,13.718103000000042,2.8181000000000003,,,3.0757000000000003,3.7084,0.6326999999999998,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.8205, 3.9328, 4.0285, 4.1333, 4.245, 4.369, 4.8308, 4.9866, 12.6857, 13.1265]","[3.8718, 3.9681, 4.0712, 4.1782, 4.2918, 4.4142, 4.8622000000000005, 5.0401, 12.7426, 13.1631]","[3.7084, 4.506200000000001, 4.6386, 4.852, 12.7248, 12.819, 12.9595, 13.1265]","[3.7379, 4.5578, 4.7098, 4.861400000000001, 12.7417, 12.8876, 13.0199, 13.1642]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
67,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,917.654413,931.057516,13.403102999999987,2.8206,,,3.0795000000000003,3.3934,0.3138999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3934, 4.2961, 5.078]","[3.4337, 4.3571, 5.0911]","[3.4928000000000003, 3.6036, 3.7096, 3.8261, 3.9735, 5.0262]","[3.5424, 3.6498, 3.7645, 3.8988, 4.034, 5.0944]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
68,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,931.070113,944.518217,13.448104000000058,2.8181000000000003,3.448,0.6298999999999997,3.0757000000000003,3.4384,0.3626999999999998,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4384, 3.5392, 3.6317, 3.7402, 3.8554, 3.9859, 4.1299, 4.305400000000001, 4.32, 4.617100000000001]","[3.4817, 3.5751000000000004, 3.677, 3.7866, 3.9023, 4.0334, 4.1769, 4.3101, 4.3594, 4.6756]","[4.332800000000001, 4.4473]","[4.357200000000001, 4.5149]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
69,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,944.527913,957.946716,13.418803000000024,2.8206,,,3.0795000000000003,3.4091,0.3295999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4091, 4.0121, 4.1195, 4.6881, 12.9991]","[3.4451, 4.0338, 4.1783, 4.699800000000001, 13.0337]","[3.5181, 3.6315, 3.7352, 3.8501, 3.9811, 3.9959, 4.4764, 4.6271, 13.133500000000002, 13.2963]","[3.5698000000000003, 3.6759, 3.7854, 3.9083, 3.9836, 4.0364, 4.5395, 4.7029000000000005, 13.1997, 13.3731]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
70,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,957.958213,971.374316,13.41610300000002,2.8181000000000003,3.4160000000000004,0.5979000000000001,3.0757000000000003,3.4064,0.3306999999999997,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.4064, 3.502, 3.6017, 3.7187, 3.8479, 4.2049, 4.3373, 4.4874]","[3.4481, 3.5456000000000003, 3.6531, 3.7669, 3.8984, 4.229, 4.394, 4.543200000000001]",[3.9872],[4.0525],0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
71,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,971.386013,984.819316,13.43330299999991,2.8206,,,3.0795000000000003,3.4236,0.3440999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4236, 4.7198, 5.1226, 9.2875]","[3.4847, 4.7778, 5.1737, 9.3532]","[3.5462, 3.6606, 3.7613, 3.8692, 3.9995, 4.1364, 4.2946, 5.6852, 5.8189, 6.073, 8.8892, 9.0525, 9.7857]","[3.6003000000000003, 3.7047, 3.811, 3.9279, 4.0551, 4.1930000000000005, 4.3527000000000005, 5.7658000000000005, 5.883, 6.091, 8.957600000000001, 9.156, 9.8847]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
72,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,984.831113,998.213516,13.382403000000068,2.8181000000000003,3.3823000000000003,0.5642,3.0757000000000003,3.3727,0.2969999999999997,aaa,aaa,1,,0,0,0,0,-70.0,70.0,"[3.3727, 3.4824, 3.6333, 4.6221000000000005]","[3.4082000000000003, 3.5277000000000003, 3.6427, 4.6525]","[3.6129, 3.724, 4.6144]","[3.6468, 3.7843, 4.6545000000000005]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
73,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,998.226713,1011.668716,13.442003,2.8206,3.4419,0.6212999999999997,3.0795000000000003,3.4323,0.3527999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.0017000000000005, 4.1328000000000005, 4.2933, 11.7456]","[4.0369, 4.1901, 4.3433, 11.8105]","[3.4323, 3.5307, 3.6369, 3.7351, 3.8506, 3.9803, 3.9928, 4.4504, 11.5772, 12.1525]","[3.4704, 3.5773, 3.6816, 3.7897, 3.9086, 3.983, 4.0381, 4.5364, 11.6399, 12.2402]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
74,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1011.680713,1025.133016,13.452303000000027,2.8181000000000003,3.4522000000000004,0.6341000000000001,3.0757000000000003,3.4426,0.3668999999999998,aaa,aaa,1,,0,0,0,0,-70.0,-70.0,"[3.4426, 3.5506, 3.6502, 3.7803, 3.9864, 4.1098, 4.2408, 4.5894, 4.7091, 5.9142]","[3.4862, 3.5925, 3.693, 3.7911, 4.0383, 4.1629000000000005, 4.2912, 4.6022, 4.7678, 5.954000000000001]","[3.7624, 3.86, 4.4072000000000005, 4.5293, 5.6874, 5.915900000000001]","[3.7946, 3.914, 4.4527, 4.605, 5.769, 5.9564]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
75,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1025.150013,1038.595216,13.445202999999992,2.8206,3.4451,0.6244999999999998,3.0795000000000003,3.4355,0.3559999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8709, 3.8893, 4.0223, 4.181]","[3.8753, 3.929, 4.0797, 4.24]","[3.4355, 3.5292000000000003, 3.6299, 3.7414, 3.8884, 4.3356, 4.4811000000000005]","[3.47, 3.5753000000000004, 3.6813, 3.8001, 3.9298, 4.4017, 4.5579]",0.0075,0.0088,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0.0,0.0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250611-124729,2025-06-11,12:47:40.912144,13:27:54.046477
