Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
168,0,,0,0,1,0,,,,,0,2664.597812,2679.932715,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
169,1,,0,1,0,0,0.0,,0.0,,1,2679.946712,2699.296616,19.34990400000015,2.8206,3.8301,1.0094999999999996,4.3385,4.3497,0.0112000000000005,iaa,iaa,1,,0,0,1,1,70.0,,"[4.1745, 4.3497]","[4.1802, 4.3502]","[5.4183, 5.7599, 5.8139, 5.8857, 5.981800000000001, 6.0906, 6.1105, 6.310700000000001, 6.3616, 6.556900000000001, 6.877400000000001, 6.977, 7.1325, 7.3916, 9.2811, 9.3467, 9.6709, 10.3237, 10.9075]","[5.4782, 5.7925, 5.8207, 5.8909, 5.994400000000001, 6.1089, 6.2918, 6.3223, 6.3984000000000005, 6.593500000000001, 6.8947, 7.0189, 7.1767, 7.427700000000001, 9.3042, 9.3922, 9.6854, 10.36, 10.9288]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
170,0,1.0,0,0,1,0,,0.0,,,0,2699.312512,2714.647416,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[8.683, 10.538]","[8.6895, 10.5464]","[8.2418, 8.6476, 10.5368]","[8.252, 8.698, 10.5501]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
171,1,,1,0,0,0,1.0,,1.0,,1,2714.660112,2729.573515,14.913403000000017,2.8206,3.8301,1.0094999999999996,4.3385,4.913200000000001,0.5747000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[4.913200000000001, 5.072500000000001]","[4.954400000000001, 5.113]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
172,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2729.587912,2744.333416,14.745503999999984,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.7453,0.4106000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.7453],[4.810700000000001],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
173,1,0.0,0,0,1,0,,1.0,,,0,2744.347312,2759.686015,15.33870300000035,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.5256],[5.6272],"[5.580500000000001, 11.4755]","[5.6044, 11.4963]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
174,0,,0,0,1,0,,,,,0,2759.701212,2775.036115,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[8.712200000000001],[8.7352],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
175,1,,0,0,1,0,,,,,0,2775.047612,2790.386315,15.33870300000035,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,"[7.605, 7.627800000000001, 7.877400000000001, 13.9975, 14.2491]","[7.620900000000001, 7.637700000000001, 7.9089, 14.000100000000002, 14.2879]",[11.9017],[11.9262],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
176,0,,1,0,0,0,1.0,,0.0,,1,2790.402112,2805.139816,14.737703999999669,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.7375,0.4028,aaa,aaa,1,,0,1,0,1,-70.0,,[4.7375],[4.76],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
177,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2805.149312,2825.012815,19.86350300000004,2.8206,3.8301,1.0094999999999996,4.3385,4.863300000000001,0.5248000000000008,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.863300000000001, 8.834, 9.0854]","[4.8767000000000005, 8.8437, 9.1319]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
178,0,1.0,0,0,1,0,,0.0,,,0,2825.024412,2840.359316,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
179,1,,0,1,0,0,0.0,,0.0,,1,2840.374612,2860.168715,19.794102999999723,2.8206,3.8301,1.0094999999999996,4.3385,4.7939,0.4554,iaa,iaa,1,,0,0,1,1,70.0,,[4.7939],[4.8181],"[4.7948, 6.1103000000000005]","[4.8218000000000005, 6.2207]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
180,0,1.0,0,0,1,0,,0.0,,,0,2860.182612,2875.517516,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
181,1,,0,0,1,0,,,,,0,2875.529212,2890.867916,15.338704000000234,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
182,0,,0,0,1,0,,,,,0,2890.879612,2906.214515,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
183,1,,0,0,1,0,,,,,0,2906.228312,2921.567016,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
184,0,,0,0,1,0,,,,,0,2921.581812,2936.916716,15.33490400000028,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
185,1,,0,0,1,0,,,,,0,2936.928412,2952.267116,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[9.871, 15.0458, 15.2565]","[9.9034, 15.0868, 15.2762]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
186,0,,0,0,1,0,,,,,0,2952.281712,2967.616615,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[9.9534],[9.9696],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
187,1,,0,0,1,0,,,,,0,2967.631912,2982.970616,15.338704000000234,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[9.99],[10.0112],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
188,0,,1,0,0,0,1.0,,0.0,,1,2982.982112,2997.798515,14.81640299999981,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.8162,0.4815000000000005,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.8162, 4.8165, 9.093, 10.2451]","[4.8164, 4.8178, 9.1213, 10.2769]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
189,1,0.0,0,0,1,0,,1.0,,,0,2997.813912,3013.152615,15.338702999999896,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[7.3306, 13.3243]","[7.346900000000001, 13.3417]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
190,0,,0,0,1,0,,,,,0,3013.166612,3028.501516,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
191,1,,0,0,1,0,,,,,0,3028.514412,3043.853115,15.338702999999896,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[12.9247],[12.9307],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
192,0,,0,0,1,0,,,,,0,3043.865312,3059.200216,15.33490400000028,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,"[11.8294, 14.979, 14.995, 15.044]","[11.8545, 14.9861, 15.006200000000002, 15.0449]",[15.0691],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
193,1,,0,0,1,0,,,,,0,3059.215412,3074.554116,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[11.6553],"[0.0877, 11.6562]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
194,0,,0,0,1,0,,,,,0,3074.567512,3089.902415,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
195,1,,0,0,1,0,,,,,0,3089.917112,3105.255816,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
196,0,,1,0,0,0,1.0,,0.0,,1,3105.270212,3120.019215,14.749002999999902,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.7488,0.4141000000000003,aaa,aaa,1,,0,1,0,1,-70.0,,[4.7488],[4.7875000000000005],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
197,1,0.0,0,0,1,0,,1.0,,,0,3120.034612,3135.373316,15.338704000000234,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[7.475300000000001, 7.7544]","[7.4797, 7.792000000000001]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
198,0,,0,0,1,0,,,,,0,3135.386312,3150.721216,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
199,1,,0,0,1,0,,,,,0,3150.735012,3166.073715,15.338702999999896,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,"[8.9954, 9.1784, 9.3683]","[9.0578, 9.1994, 9.3729]",[9.3662],[9.3834],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
200,0,,0,0,1,0,,,,,0,3166.089612,3181.424515,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,"[10.4218, 10.6108, 10.774]","[10.4595, 10.6556, 10.7992]","[10.4377, 11.1056, 11.2522]","[10.4589, 11.1212, 11.2792]",0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
201,1,,0,1,0,0,0.0,,0.0,,1,3181.436612,3201.224516,19.787904000000253,2.8206,3.8301,1.0094999999999996,4.3385,4.7877,0.4492000000000002,iaa,iaa,1,,0,0,1,1,70.0,,[4.7877],[4.8101],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
202,0,1.0,0,0,1,0,,0.0,,,0,3201.321012,3216.655915,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
203,1,,0,0,1,0,,,,,0,3216.672312,3232.011016,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
204,0,,0,0,1,0,,,,,0,3232.028012,3247.362915,15.33490299999994,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
205,1,,0,0,1,0,,,,,0,3247.379112,3262.717816,15.33870399999978,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,"[8.1423, 8.3916]","[8.1904, 8.434700000000001]",[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
206,0,,0,0,1,0,,,,,0,3262.731212,3278.066116,15.334903999999824,2.8181000000000003,3.8276,1.0094999999999996,4.3347,5.334700000000001,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
207,1,,0,0,1,0,,,,,0,3278.080712,3293.419416,15.338704000000234,2.8206,3.8301,1.0094999999999996,4.3385,5.338500000000001,1.0000000000000009,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0071,0.0084,1000,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250731-162528,2025-07-31,16:25:40.546205,17:25:53.944565
