Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
9,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,59.007212,65.533316,6.5261039999999975,2.8206,3.526,0.7053999999999996,3.0796,3.5164,0.4367999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.5164, 3.6348, 3.7561, 3.8706, 3.9956, 4.1735, 4.6684, 4.8500000000000005, 5.0365]","[3.556, 3.6871, 3.8059, 3.9276, 4.059200000000001, 4.1935, 4.6785000000000005, 4.905, 5.1074]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
10,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,65.543213,71.970116,6.426903000000008,2.8181000000000003,3.4268,0.6086999999999998,3.0768,3.4172,0.3404000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4172, 3.516, 3.6161, 3.7273, 3.917, 4.0408, 4.1704, 4.6577, 4.782500000000001, 4.9222, 5.0633, 5.2081]","[3.4442000000000004, 3.5622000000000003, 3.6672, 3.7913, 3.9378, 4.0822, 4.226, 4.6978, 4.8405000000000005, 4.9768, 5.123600000000001, 5.2875000000000005]","[3.9171, 4.3644, 4.4899, 5.2709]","[3.9364, 4.3685, 4.5404, 5.2831]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
11,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,71.980213,78.375916,6.3957029999999975,2.8206,3.3956,0.5749999999999997,3.0796,3.386,0.3064,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.386, 3.4907000000000004, 3.5904000000000003, 3.692, 3.8061, 3.9472, 4.1043, 4.2291, 4.3631, 4.5155, 4.667, 4.8485000000000005, 5.0303]","[3.4265000000000003, 3.5269000000000004, 3.6351, 3.7408, 3.8572, 3.989, 4.1468, 4.2896, 4.4295, 4.5728, 4.7306, 4.8984000000000005, 5.0754]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
12,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,78.390113,84.78741600000002,6.397302999999994,2.8181000000000003,,,3.0768,3.3876,0.3107999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5058, 3.8769, 4.292800000000001, 4.401800000000001, 4.5321, 4.6405, 4.7628, 4.9387]","[3.5561000000000003, 3.9113, 4.3256000000000006, 4.4754000000000005, 4.583200000000001, 4.6992, 4.8293, 4.963900000000001]","[3.3876, 3.5452000000000004, 4.1349, 5.0827, 5.5727, 5.7332]","[3.4280000000000004, 3.5585, 4.1418, 5.1277, 5.6329, 5.7965]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
13,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,84.802012,91.205416,6.4034039999999965,2.8206,3.4033,0.5827,3.0796,3.3937000000000004,0.3141000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3937000000000004, 3.3973, 3.401, 3.5139, 3.607, 3.7145, 3.8419, 3.9947, 4.1555, 4.3007, 4.4368, 4.573300000000001, 4.7186, 5.7648, 5.9026000000000005, 6.0647]","[3.3962000000000003, 3.4000000000000004, 3.4416, 3.5475000000000003, 3.6561, 3.7697, 3.8958, 4.0309, 4.176200000000001, 4.3401000000000005, 4.4901, 4.625900000000001, 4.7754, 5.7991, 5.9575000000000005, 6.1587000000000005]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
14,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,91.215612,97.699016,6.483404000000008,2.8181000000000003,3.4833000000000003,0.6652,3.0768,3.4737,0.3969,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4737, 3.5528, 3.6315, 3.7295, 3.8411, 3.9618, 4.0991, 4.2699, 4.8241000000000005, 4.9589, 5.2034, 6.2944, 6.4749]","[3.5227000000000004, 3.568, 3.6684, 3.7824, 3.8977, 4.020700000000001, 4.1599, 4.3180000000000005, 4.8724, 5.0196000000000005, 5.2064, 6.3740000000000006]","[4.3049, 4.4574]","[4.3138000000000005, 4.486800000000001]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
15,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,97.712212,104.136316,6.424104,2.8206,3.4240000000000004,0.6034000000000002,3.0796,3.4144,0.3348,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[5.0022],"[0.0333, 5.0224]","[3.4144, 3.5204, 3.6203, 3.7301, 3.8539, 3.9616, 4.0904, 4.2172, 4.234500000000001, 4.4466, 4.8439000000000005]","[3.4556, 3.5534000000000003, 3.6574, 3.7689, 3.8877, 4.0142, 4.1483, 4.2282, 4.282900000000001, 4.4577, 4.8569]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
16,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,104.148913,110.528116,6.379203000000004,2.8181000000000003,,,3.0768,3.3695,0.2926999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3998000000000004, 3.4810000000000003, 3.5903, 3.7091, 3.8449, 3.8539, 4.009, 4.7123]","[3.4241, 3.5433000000000003, 3.6551, 3.7752, 3.8491, 3.9025, 4.0402000000000005, 4.7490000000000006]","[3.3695, 4.1684]","[3.3869, 4.1959]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
17,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,110.53951200000002,116.91901599999998,6.379503999999997,2.8206,3.3794,0.5587999999999997,3.0796,3.3698,0.2902,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[5.4347, 5.5801, 5.7434, 5.946000000000001, 6.0943000000000005, 6.2312, 6.345400000000001]","[5.476500000000001, 5.6446000000000005, 5.808800000000001, 5.9910000000000005, 6.147600000000001, 6.2797]","[3.3698, 3.4921, 3.5845, 3.6899, 3.8133, 3.9577, 4.1276, 4.2859, 4.4007000000000005, 4.5257000000000005, 4.6917, 5.1096, 5.2983]","[3.4281, 3.5287, 3.6272, 3.7398, 3.8552, 3.9827, 4.1512, 4.323300000000001, 4.4584, 4.5816, 4.7273000000000005, 5.137700000000001, 5.3021]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
18,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,116.92941299999998,123.386716,6.4573030000000085,2.8181000000000003,3.4572000000000003,0.6391,3.0768,3.4476,0.3708,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4476, 3.5357000000000003, 3.6938, 3.8104, 3.9909, 4.0405, 4.191800000000001, 4.6404000000000005, 4.7598, 4.9282, 5.1286000000000005, 5.8184000000000005]","[0.0166, 3.4533, 3.5985, 3.7522, 3.8841, 3.9993, 4.0505, 4.2055, 4.6881, 4.8146, 4.9522, 5.1327, 5.8866000000000005]","[4.1827000000000005, 4.3514, 4.5011, 5.6669]","[4.2055, 4.377800000000001, 4.5337000000000005, 5.707800000000001]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
19,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,123.398513,129.76961599999998,6.371103000000019,2.8206,3.3710000000000004,0.5503999999999998,3.0796,3.3614,0.2818,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3614, 3.4804000000000004, 3.5723000000000003, 3.6824, 3.8236, 3.9467, 4.0685, 4.208, 4.3985]","[3.4156, 3.5118, 3.6216, 3.736, 3.8568, 3.9872, 4.1215, 4.2636, 4.4298]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
20,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,129.78151200000002,136.21901599999998,6.437504000000018,2.8181000000000003,3.4374,0.6192999999999995,3.0768,3.4278,0.351,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4278, 3.5196, 3.6253, 3.7298, 3.8773, 4.281000000000001, 4.4167000000000005, 4.5488, 4.721]","[3.4735, 3.5632, 3.6688, 3.7813, 3.9014, 4.303100000000001, 4.4503, 4.6046000000000005, 4.7555000000000005]","[3.9914, 4.109]","[4.0378, 4.1609]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
21,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,136.228612,142.648416,6.419803999999999,2.8206,3.4197,0.5991,3.0796,3.4101000000000004,0.3305000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.0498],[4.0749],"[3.4101000000000004, 3.5214000000000003, 3.631, 3.7484, 3.906, 4.2085]","[3.4585000000000004, 3.5712, 3.6855, 3.8014, 3.9315, 4.2129]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
22,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,142.65991200000005,149.060416,6.400504000000013,2.8181000000000003,,,3.0768,3.3908,0.314,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5137, 3.6611, 3.7886, 3.9025, 4.0178, 4.1695, 4.3136, 4.4354000000000005, 4.5881, 4.750100000000001, 4.9164]","[3.5869, 3.7351, 3.8479, 3.9593, 4.0735, 4.2083, 4.3488, 4.4923, 4.635400000000001, 4.7916, 4.9337]","[3.3908, 4.9031]","[3.4377, 4.9364]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
23,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,149.070413,155.49211599999995,6.421703000000008,2.8206,3.4216,0.601,3.0796,3.4120000000000004,0.3324000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.0298, 4.2009]","[4.057300000000001, 4.222]","[3.4120000000000004, 3.5138000000000003, 3.615, 3.7326, 3.8526, 4.8785]","[3.4607, 3.5547, 3.6683, 3.7836, 3.9062, 4.930000000000001]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
24,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,155.50221299999995,161.917416,6.415202999999992,2.8181000000000003,,,3.0768,3.4055,0.3287,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.8104, 3.9101, 4.026800000000001, 4.133900000000001, 4.2635000000000005, 4.4405]","[3.8213, 3.9696, 4.0731, 4.1815, 4.3239, 4.4773000000000005]","[3.4055, 3.5514, 3.5599000000000003]","[3.4501, 3.5540000000000003, 3.6236]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
25,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,161.928213,168.305816,6.3776029999999935,2.8206,3.3775,0.5568999999999997,3.0796,3.3679,0.2883,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.178100000000001, 4.6026]","[4.1865000000000006, 4.631]","[3.3679, 3.4766000000000004, 3.5665, 3.6733, 3.7848, 3.8997, 4.0334, 4.1544, 4.2836, 4.4110000000000005, 4.4327000000000005]","[3.3998000000000004, 3.5093, 3.6134, 3.7178, 3.8272, 3.9431, 4.0652, 4.1912, 4.3420000000000005, 4.4165, 4.4813]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
26,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,168.317413,174.686616,6.369202999999999,2.8181000000000003,,,3.0768,3.3595,0.2827000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4453, 3.5531, 3.6526, 3.7553, 3.8961, 4.0378, 4.1736, 4.3306, 4.4392000000000005, 4.5735, 4.7516]","[3.4986, 3.5976000000000004, 3.7005, 3.8113, 3.9367, 4.0633, 4.2051, 4.351, 4.4937000000000005, 4.6295, 4.7812]","[3.3595, 4.3365]","[3.3747000000000003, 4.3478]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
27,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,174.697812,181.186116,6.488303999999999,2.8206,3.4882,0.6675999999999997,3.0796,3.4786,0.3989999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.433, 4.5718000000000005, 4.7824, 4.9687, 5.7548]","[4.4589, 4.6029, 4.790900000000001, 4.9838000000000005, 5.7973]","[3.4786, 3.618, 3.7449, 3.8375, 3.9364, 4.0501000000000005, 4.1564000000000005, 4.2721, 4.4318, 4.765000000000001, 5.161300000000001, 5.277200000000001, 5.4031, 5.6176, 5.986000000000001, 6.3638]","[3.5404, 3.6711, 3.7693, 3.8675, 3.9727, 4.0884, 4.1993, 4.3268, 4.4587, 4.789000000000001, 5.1756, 5.3314, 5.4622, 5.6207, 5.9919, 6.383500000000001]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
28,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,181.197312,187.665316,6.468003999999977,2.8181000000000003,3.4679,0.6497999999999999,3.0768,3.4583000000000004,0.3815000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4583000000000004, 3.4586, 3.5507, 3.6959, 3.8148, 3.9246, 4.0404, 4.5333000000000006, 5.0559]","[3.4585000000000004, 3.4746, 3.6248, 3.7587, 3.8694, 3.9787, 4.0947000000000005, 4.593100000000001, 5.079000000000001]","[0.0233, 4.1946, 4.2896, 4.4047, 4.7671, 4.8564, 4.8791]","[0.018, 0.0326, 4.219, 4.291300000000001, 4.410200000000001, 4.769, 4.8608, 4.9283]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
29,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,187.677913,194.086816,6.4089030000000085,2.8206,3.4088000000000003,0.5882000000000001,3.0796,3.3992,0.3195999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2028, 4.3493, 4.4973]","[4.2348, 4.378, 4.5145]","[3.3992, 3.4031, 3.5001, 3.6039, 3.7079, 3.8748, 4.0433]","[3.4015, 3.4428, 3.5369, 3.6461, 3.759, 3.8998, 4.0689]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
30,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,194.098612,200.605316,6.506703999999987,2.8181000000000003,3.5066,0.6884999999999999,3.0768,3.4970000000000003,0.4202000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4970000000000003, 4.6747000000000005, 4.7561, 4.8964, 5.0261000000000005, 5.0905000000000005]","[3.5087, 4.752800000000001, 4.7606, 4.9307, 5.073, 5.2456000000000005]","[4.9248, 5.2475000000000005, 6.137700000000001]","[4.9289000000000005, 5.2771, 6.1586]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
31,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,200.615813,207.130716,6.514903000000004,2.8206,3.5148,0.6941999999999999,3.0796,3.5052000000000003,0.4256000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.5052000000000003, 3.5055, 3.6379, 3.7534, 3.8525, 3.9552, 4.069, 4.1855, 4.3047, 4.4412, 4.6084000000000005]","[3.5054000000000003, 3.5336000000000003, 3.6871, 3.7817, 3.8837, 3.9908, 4.1029, 4.2205, 4.3529, 4.4951, 4.6588]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
32,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,207.141712,213.633116,6.491403999999987,2.8181000000000003,,,3.0768,3.4817,0.4049,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6354, 3.7237, 3.838, 3.9452, 4.0657000000000005, 4.1832, 4.3103, 4.4682, 4.612, 4.621700000000001, 4.7976, 4.9401, 5.108700000000001]","[3.6567, 3.7804, 3.8843, 3.9924, 4.1112, 4.235, 4.369, 4.5155, 4.6185, 4.6644000000000005, 4.8394, 4.9937000000000005, 5.1653]","[3.4817, 3.5866, 3.6141]","[3.5212000000000003, 3.5923000000000003, 3.6507]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
33,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,213.644212,220.099816,6.455603999999994,2.8206,3.4555,0.6348999999999996,3.0796,3.4459,0.3662999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.0407, 4.1688, 4.317200000000001, 4.4838000000000005]","[4.0759, 4.2238, 4.3667, 4.5185]","[3.4459, 3.5523, 3.6497, 3.7603, 3.9029]","[3.4932000000000003, 3.5923000000000003, 3.696, 3.8078, 3.9348]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
34,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,220.111112,226.547516,6.4364040000000085,2.8181000000000003,3.4363,0.6181999999999999,3.0768,3.4267000000000003,0.3499000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4267000000000003, 3.5261, 3.6239, 3.7243, 3.8685, 4.347700000000001, 4.481, 4.6207, 4.8373]","[3.4656, 3.5691, 3.6687, 3.7762, 3.898, 4.4052, 4.5368, 4.6879, 4.8376]","[4.0174, 4.8039000000000005, 4.9432, 5.0899]","[4.0467, 4.843500000000001, 5.0079, 5.1546]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
35,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,226.557112,232.991316,6.434204000000023,2.8206,3.4341000000000004,0.6135000000000002,3.0796,3.4245,0.3449,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.9382],[3.9713],"[3.4245, 3.5318, 3.6387, 3.7824, 4.4276]","[3.4769, 3.5785, 3.6919, 3.8199, 4.4766]",0.0086,0.0089,100,1,0.5,0.0,0.0,0,0,1,0,0,1,3,0,0,0.0,0.5,LR,5.0,RT,0,0,0,0,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250520-103452,2025-05-20,10:35:04.331697,11:02:08.692121
