Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
83,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1115.802232,1129.360236,13.558003999999983,2.8181000000000003,3.5579,0.7397999999999998,3.0682,3.5402,0.47200000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5402, 3.6745, 3.8029, 4.2271, 4.3859, 4.6111, 5.3425, 5.5375000000000005, 5.7374]","[3.5852000000000004, 3.7202, 3.8403, 4.2929, 4.4438, 4.667400000000001, 5.3984000000000005, 5.5958000000000006, 5.7507]","[4.2489, 4.61, 5.5356000000000005, 5.715400000000001]","[4.2721, 4.668, 5.5968, 5.7739]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
84,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1129.372032,1142.810536,13.438503999999964,2.8181000000000003,3.4384,0.6202999999999999,3.0682,3.4207,0.3525,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4207, 3.5722, 3.7056, 3.8199, 3.9551, 4.1165, 4.2432, 4.4043, 4.587000000000001]","[3.4584, 3.6198, 3.7445, 3.8607, 3.9934, 4.1418, 4.2946, 4.4543, 4.6172]","[3.9542, 4.099600000000001, 4.5676000000000005]","[3.9949, 4.1443, 4.6205]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
85,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1142.822132,1156.365036,13.542903999999908,2.8181000000000003,3.5428,0.7246999999999999,3.0682,3.5251,0.4569000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5251, 3.6525, 3.7614, 3.8756, 4.010800000000001, 4.3324]","[3.5727, 3.6852, 3.7941, 3.9196, 4.0536, 4.3382000000000005]",[],[],0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
86,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1156.383532,1169.855836,13.472303999999895,2.8181000000000003,3.4722,0.6540999999999997,3.0682,3.4545000000000003,0.3863000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4545000000000003, 3.5692000000000004, 3.6749, 3.783, 3.8928, 4.0143, 4.1517, 4.2986, 4.4435, 4.5876, 9.3116, 9.6555, 9.7971, 9.8549, 10.0624, 10.2144, 10.312, 10.3963, 10.6038]","[3.4807, 3.5958, 3.7056, 3.8181, 3.9275, 4.0504, 4.186100000000001, 4.3337, 4.4851, 4.632000000000001, 9.3444, 9.6931, 9.7988, 9.8756, 10.0917, 10.2431, 10.3347, 10.5079, 10.7171]","[4.1625000000000005, 4.3, 10.0587, 10.1999, 10.3054, 10.3698]","[4.1841, 4.332, 10.1084, 10.267, 10.3091, 10.7465]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
87,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1169.867432,1183.312936,13.445504000000026,2.8181000000000003,3.4454,0.6272999999999995,3.0682,3.4277,0.3595000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4277, 3.5674, 3.6939, 3.8111, 3.928, 4.0515, 4.2013, 4.3368, 4.472300000000001, 4.791300000000001, 4.9430000000000005]","[3.4903, 3.6158, 3.7338, 3.8501, 3.9665, 4.0918, 4.2409, 4.3815, 4.5217, 4.8368, 4.9990000000000006]","[4.0533, 4.1999, 4.7842, 4.9416]","[4.091200000000001, 4.2421, 4.8386000000000005, 4.9988]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
88,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1183.324532,1196.766337,13.441804999999931,2.8181000000000003,3.4417,0.6235999999999997,3.0682,3.4240000000000004,0.3558000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4240000000000004, 3.5637000000000003, 3.6754, 3.7898, 3.9109, 4.043, 4.195, 4.37, 4.535]","[3.4727, 3.5974000000000004, 3.7081, 3.8285, 3.9499, 4.0798000000000005, 4.2330000000000005, 4.412100000000001, 4.570600000000001]","[4.0433, 4.194]","[4.0792, 4.2335]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
89,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1196.779333,1210.209836,13.430503000000046,2.8181000000000003,3.4304,0.6122999999999998,3.0682,3.4127,0.3445,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4127, 3.5321, 3.6517, 3.7899, 4.0887, 4.2508, 4.4348]","[3.4491, 3.5737, 3.6892, 3.8259, 4.141, 4.3085, 4.466200000000001]","[3.7835, 3.9274, 4.4167000000000005, 4.5754]","[3.8282, 3.9771, 4.468500000000001, 4.6282000000000005]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
90,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1210.223232,1223.760936,13.537703999999847,2.8181000000000003,3.5376000000000003,0.7195,3.0682,3.5199000000000003,0.4517000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5199000000000003, 3.6459, 3.7697, 3.9148, 4.0582, 4.1943, 4.3897]","[3.5721000000000003, 3.6873, 3.8098, 3.968, 4.111, 4.2490000000000006, 4.4195]","[3.7835, 3.9133, 4.3889000000000005]","[3.8071, 3.9686, 4.4174]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
91,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1223.775732,1237.208736,13.433003999999983,2.8181000000000003,3.4329,0.6147999999999998,3.0682,3.4152,0.34700000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4152, 3.5491, 3.6588, 3.785, 3.9109, 4.3326, 4.4804, 4.6628, 4.842700000000001]","[3.4655, 3.5798, 3.6993, 3.8252, 3.9579, 4.3917, 4.5361, 4.6994, 4.8703]","[4.6455, 4.829400000000001]","[4.7012, 4.881200000000001]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
92,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1237.221332,1250.694436,13.47310399999992,2.8181000000000003,3.4730000000000003,0.6549,3.0682,3.4553000000000003,0.3871000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4553000000000003, 3.6002, 3.7036, 3.8208, 3.9455]","[3.5045, 3.6324, 3.7405, 3.8634, 3.9882]",[],[],0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
93,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1250.708032,1264.1524359999999,13.444404000000072,2.8181000000000003,3.4443,0.6261999999999999,3.0682,3.4266,0.3584,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4266, 3.5469000000000004, 3.6477, 3.7595, 3.9998, 4.1235, 4.2731, 4.4157, 4.5739, 4.7468, 4.8885000000000005, 5.2391000000000005, 5.387700000000001, 5.5667]","[3.4778, 3.5766, 3.6808, 3.7971, 4.0433, 4.1681, 4.3075, 4.456, 4.5995, 4.791, 4.9435, 5.2936000000000005, 5.4454, 5.6243]","[4.4162, 4.5501000000000005, 5.256200000000001, 5.5617]","[4.456, 4.6027000000000005, 5.2704, 5.625100000000001]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
94,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1264.1686320000001,1277.5600359999999,13.391404000000193,2.8181000000000003,3.3913,0.5731999999999999,3.0682,3.3736,0.3054000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3736, 3.4846000000000004, 3.5955000000000004, 3.7076, 3.8437, 4.1178, 4.2569, 4.428]","[3.4169, 3.5219, 3.6305, 3.7513, 3.8865, 4.1613, 4.3077000000000005, 4.4692]","[4.1182, 4.4202]","[4.1615, 4.4708000000000006]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
95,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1277.576032,1291.014136,13.438104000000068,2.8181000000000003,3.438,0.6198999999999999,3.0682,3.4203,0.3521000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4203, 3.5461, 3.6744, 3.827, 3.9735, 4.1656]","[3.4619, 3.5913000000000004, 3.7198, 3.8618, 4.018, 4.2125]","[3.8293, 3.9672]","[3.8589, 4.0199]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
96,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1291.026532,1304.486536,13.460003999999799,2.8181000000000003,3.4599,0.6417999999999999,3.0682,3.4422,0.3740000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4422, 3.5608, 3.6846, 3.9672]","[3.4875000000000003, 3.6006, 3.7234, 4.0078000000000005]","[3.9651, 4.114]","[4.0102, 4.157900000000001]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
97,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1304.497732,1317.891936,13.394203999999945,2.8181000000000003,3.3941000000000003,0.5760000000000001,3.0682,3.3764000000000003,0.3082000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3764000000000003, 3.4978, 3.5865, 3.6893, 3.8037, 3.9281, 4.0724, 4.2125, 4.3681, 4.5438, 5.097300000000001, 5.0995]","[3.4163, 3.503, 3.6128, 3.7257, 3.8464, 3.9743, 4.1138, 4.2574000000000005, 4.415500000000001, 4.5753, 5.0985000000000005, 5.1159]","[4.2128000000000005, 4.3644, 4.5265, 4.6931, 5.0621]","[4.2576, 4.4171000000000005, 4.5787, 4.7436, 5.1195]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
98,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1317.930432,1331.389936,13.459503999999926,2.8181000000000003,3.4594,0.6412999999999998,3.0682,3.4417,0.3734999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4417, 3.5717000000000003, 3.6726, 3.7898, 3.9246, 4.0486, 4.2108, 4.3632]","[3.483, 3.5985, 3.709, 3.8269, 3.9523, 4.0905000000000005, 4.2279, 4.3964]",[4.3616],[4.3973],0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
99,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1331.407232,1344.873636,13.466404000000011,2.8181000000000003,3.4663000000000004,0.6482000000000001,3.0682,3.4486000000000003,0.3804000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4486000000000003, 3.5642, 3.6697, 3.7901, 3.9334, 4.2232, 4.369800000000001, 4.5267, 4.8338, 4.9699, 5.127800000000001, 5.7339]","[3.4841, 3.591, 3.7057, 3.8274, 3.9461, 4.2661, 4.4218, 4.5728, 4.8824000000000005, 5.0252, 5.183400000000001, 5.7446]","[4.2304, 4.8377, 5.125100000000001, 5.7109000000000005]","[4.2638, 4.8817, 5.1847, 5.763800000000001]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
100,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1344.885532,1358.271336,13.385804000000007,2.8206,,,3.0707,3.3761,0.3054000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3761, 3.5402, 3.9948, 4.165900000000001, 4.385400000000001]","[3.4195, 3.5857, 4.0319, 4.213, 4.4273]","[3.5374000000000003, 4.1667000000000005]","[3.5877000000000003, 4.2133]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
101,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1358.285232,1371.6913359999999,13.406104000000141,2.8206,,,3.0707,3.3964000000000003,0.3257000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3964000000000003, 3.5530000000000004, 4.1312]","[3.4403, 3.5937, 4.188400000000001]","[3.5471000000000004, 3.7692]","[3.5957000000000003, 3.814]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
102,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1371.707732,1385.129636,13.421903999999811,2.8206,,,3.0707,3.4122000000000003,0.3415000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4122000000000003, 3.5628, 3.8082, 4.0198, 4.2378]","[3.4564000000000004, 3.5986, 3.8494, 4.0433, 4.2774]","[3.5573, 4.013]","[3.6011, 4.0495]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
103,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1385.1450320000001,1398.615936,13.470904000000019,2.8206,3.4708,0.6501999999999999,3.0707,3.4527,0.3820000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4537, 3.5804, 10.5942, 10.7696, 10.9632, 11.1122, 11.9832, 12.3675]","[3.4991000000000003, 3.6386, 10.6017, 10.7987, 11.0148, 11.1742, 12.0054, 12.402]","[3.4527, 3.5994, 3.7314, 4.4979000000000005, 4.6093, 4.6240000000000006, 4.6333, 4.6724000000000006, 4.885000000000001, 4.984, 5.1085, 5.2146, 5.3388, 5.4602, 5.594600000000001, 5.7213, 5.8584000000000005, 5.9975000000000005, 6.138800000000001, 8.555200000000001, 8.701, 8.9933, 10.5766, 10.7396, 10.961, 11.1188, 11.1257, 11.5076, 11.9348, 12.1001, 12.3641]","[3.4999, 3.6341, 3.784, 4.6032, 4.617900000000001, 4.6302, 4.6406, 4.6926000000000005, 4.899900000000001, 5.0202, 5.1271, 5.2541, 5.373200000000001, 5.4983, 5.6249, 5.7595, 5.896, 6.0341000000000005, 6.1711, 8.5973, 8.745700000000001, 9.0464, 10.6257, 10.8002, 11.0158, 11.1218, 11.174, 11.5473, 12.0117, 12.16, 12.4094]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
104,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1398.636432,1412.1225359999999,13.486104000000068,2.8206,3.486,0.6654,3.0707,3.4679,0.3972000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.7283, 4.8657, 5.6286000000000005, 10.8885, 11.0313, 11.2265]","[4.763, 4.913600000000001, 5.6912, 10.9337, 11.053, 11.244]","[3.4679, 3.5966, 3.6967, 3.8022, 3.9146, 4.0335, 4.154100000000001, 4.2902000000000005, 4.577, 4.7152, 4.8535, 5.0421000000000005, 5.620900000000001, 5.8524, 9.9995, 10.1678, 10.8899, 11.0117, 11.2107]","[3.5316, 3.6295, 3.7305, 3.8365, 3.9473, 4.0629, 4.194100000000001, 4.3247, 4.623600000000001, 4.7663, 4.9164, 5.0876, 5.6936, 5.9091000000000005, 10.048, 10.2053, 10.936, 11.0741, 11.272]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
105,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1412.139132,1425.561436,13.42230399999994,2.8206,3.4222,0.6015999999999999,3.0707,3.4041,0.3334000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6816, 4.1441, 4.4426000000000005, 4.928]","[3.6996, 4.1731, 4.4815000000000005, 4.9767]","[1.3726, 3.4041, 3.5660000000000003, 3.6602, 3.7857, 3.8912, 4.013, 4.1384, 4.4278, 4.584700000000001, 4.9335]","[1.628, 3.4823, 3.5885, 3.7046, 3.8126, 3.9279, 4.0445, 4.1756, 4.484500000000001, 4.6324000000000005, 4.9739]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
106,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1425.575632,1439.019636,13.44400399999995,2.8206,3.4439,0.6233,3.0707,3.4258,0.3551000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4315, 3.5647]","[3.4928000000000003, 3.6281]","[3.4258, 3.5928, 3.7083, 3.8274, 3.9418, 4.0743]","[3.4942, 3.6278, 3.7594, 3.8667, 3.9842, 4.1061000000000005]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
107,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1439.031232,1452.430236,13.399003999999875,2.8206,3.3989000000000003,0.5783,3.0707,3.3808,0.3101000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3877, 3.8828]","[3.4241, 3.9218]","[3.3808, 3.5189000000000004, 3.6515, 3.763, 3.8824, 4.0235, 4.142]","[3.4267000000000003, 3.5805, 3.6904, 3.7997, 3.9209, 4.0683, 4.184]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
108,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1452.448232,1465.912736,13.464504000000035,2.8206,3.4644000000000004,0.6438000000000001,3.0707,3.4463000000000004,0.3756000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4544, 3.9583, 4.0778, 4.2172, 4.4708000000000006, 4.7847]","[3.5002, 3.9883, 4.1166, 4.2475000000000005, 4.5121, 4.8451]","[3.4463000000000004, 3.6124, 3.7342, 3.8395, 3.9527, 4.0765, 4.202500000000001, 4.3268, 4.464300000000001, 4.7873, 9.7963]","[3.5033000000000003, 3.6642, 3.7723, 3.8779, 3.9898, 4.1172, 4.2537, 4.3740000000000006, 4.5141, 4.8452, 9.8193]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
109,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1465.923632,1479.336436,13.412804000000053,2.8206,3.4127,0.5920999999999998,3.0707,3.3946,0.3239000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4109000000000003, 3.543, 3.7879, 4.2116]","[3.4318, 3.5612000000000004, 3.8315, 4.2474]","[3.3946, 3.5265, 3.658, 3.7903, 3.9244, 4.0546, 4.2148]","[3.4493, 3.5817, 3.7048, 3.8312, 3.9706, 4.097700000000001, 4.2436]",0.0082,0.0086,20,0,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250613-142157,2025-06-13,14:22:09.614910,15:22:11.965717
