Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
33,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,443.227713,456.597016,13.369303000000002,2.8181000000000003,3.3692,0.5510999999999999,3.0682,3.3509,0.2827000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3509, 3.4509000000000003, 3.5545, 3.6577, 3.7707, 3.8915, 4.0174, 10.9201]","[3.3837, 3.4942, 3.5942000000000003, 3.6974, 3.8099, 3.9287, 4.0521, 10.965]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
34,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,456.615312,470.047916,13.43260399999997,2.8181000000000003,3.4325,0.6143999999999998,3.0682,3.4142,0.3460000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4142, 3.6651, 3.7738, 3.9026]","[3.4354, 3.7001, 3.8296, 3.9514]","[3.4166000000000003, 3.4991000000000003]","[3.4385000000000003, 3.5538000000000003]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
35,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,470.073713,483.476816,13.403102999999987,2.8181000000000003,3.403,0.5848999999999998,3.0682,3.3847,0.3165,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3847, 3.488, 3.5855, 3.6861, 3.7962, 3.9126, 4.0507, 11.6055]","[3.4287, 3.5272, 3.6246, 3.7252, 3.8387, 3.9556, 4.0736, 11.6111]",[11.5884],[11.6215],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
36,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,483.490713,496.861616,13.370902999999998,2.8181000000000003,3.3708,0.5526999999999997,3.0682,3.3525,0.2843,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3525, 3.4386, 3.5451, 3.6532, 3.7606, 3.8744, 3.9952, 4.1232, 4.2611, 7.7359]","[3.3737000000000004, 3.4879, 3.5904000000000003, 3.6938, 3.8032, 3.9163, 4.0384, 4.1639, 4.2965, 7.782500000000001]",[3.3617000000000004],[3.3682000000000003],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
37,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,496.890613,510.273216,13.382603000000016,2.8181000000000003,,,3.0682,3.3729,0.3046999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4954, 10.7182, 11.0636, 11.0777, 12.5874]","[3.5483, 10.7349, 11.0737, 11.0778, 12.6207]","[3.3729, 3.6642, 10.965, 11.0479, 11.6103, 11.6398, 11.6637]","[3.4162000000000003, 3.7032, 11.0204, 11.0697, 11.6347, 11.652, 11.8535]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
38,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,510.298113,523.711316,13.41320300000001,2.8181000000000003,3.4131,0.5949999999999998,3.0682,3.3948,0.3266,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3948, 3.5046000000000004, 3.6037, 3.7051, 3.8185, 3.9426]","[3.4335, 3.5447, 3.6421, 3.7463, 3.8574, 3.982]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
39,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,523.735113,537.123816,13.388703000000078,2.8181000000000003,,,3.0682,3.379,0.3107999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7045, 3.8481]","[3.7323, 3.9001]","[3.379, 3.5017]","[3.4245, 3.5549]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
40,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,537.135713,550.542016,13.40630299999998,2.8206,,,3.0707,3.3966000000000003,0.3259000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.3966000000000003],[3.4564000000000004],[3.5547],[3.6021],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
41,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,550.554613,564.008416,13.453802999999994,2.8206,,,3.0707,3.4441,0.3734000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4441, 3.6038, 3.7687, 3.9918, 7.4934]","[3.5033000000000003, 3.6693, 3.8343, 3.9956, 7.546200000000001]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
42,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,564.020813,577.489516,13.468703000000003,2.8206,,,3.0707,3.459,0.3883000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.459, 3.6222]","[3.526, 3.6854]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
43,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,577.519813,591.051816,13.532003000000032,2.8206,,,3.0707,3.5223,0.4516,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5223, 3.7098]","[3.5871, 3.7474]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
44,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,591.078013,604.609516,13.53150299999993,2.8206,,,3.0707,3.5218000000000003,0.4511000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5218000000000003, 12.1018]","[3.5683, 12.1419]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
45,1,0.0,0,0,1,0,,0.0,,,0,604.621313,618.701617,14.08030400000007,2.8206,,,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[13.2127, 13.3996]","[13.2378, 13.4484]","[13.0521, 13.1751, 13.4015, 13.5432, 13.804]","[13.0957, 13.2381, 13.443, 13.5993, 13.8161]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
46,1,,1,0,0,0,1.0,,1.0,,1,618.726012,632.249216,13.523204000000078,2.8206,3.5231000000000003,0.7025000000000001,3.0707,3.5041,0.4334000000000002,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[3.5041, 3.6031, 3.7002, 3.8008, 3.9113, 4.0177000000000005, 4.1385000000000005, 4.2957, 6.341200000000001, 8.1005]","[3.5489, 3.6426, 3.7401, 3.8444, 3.9522, 4.0615000000000006, 4.1892000000000005, 4.3624, 6.352200000000001, 8.134400000000001]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
47,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,632.265313,645.721016,13.455702999999971,2.8206,3.4556,0.6349999999999998,3.0707,3.4366000000000003,0.3659000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4366000000000003, 3.5575, 3.6709, 3.7767, 3.8946, 4.029, 9.3972]","[3.4763, 3.6116, 3.7179, 3.8268, 3.9422, 4.0784, 9.4318]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
48,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,645.732313,659.137816,13.405503000000069,2.8206,3.4054,0.5848,3.0707,3.3864,0.3157000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3864, 3.4872, 3.5891, 3.6931, 3.8074, 3.9356, 5.2662, 9.078]","[3.4276, 3.5312, 3.6309, 3.738, 3.8556, 3.978, 5.3058000000000005, 9.1072]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
49,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,659.148913,672.543616,13.39470300000005,2.8206,3.3946,0.5739999999999998,3.0707,3.3756000000000004,0.3049000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3756000000000004, 3.4759, 3.5721000000000003, 3.6801, 3.7932, 3.9202, 5.4526, 8.153500000000001]","[3.4160000000000004, 3.5114, 3.6138, 3.7229, 3.8352, 3.9763, 5.4889, 8.1964]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
50,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,672.611213,685.967716,13.356502999999975,2.8181000000000003,,,3.0682,3.3468,0.2785999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3468, 3.446, 3.5775]","[3.3886000000000003, 3.5006000000000004, 3.6414]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
51,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,685.987213,699.395216,13.408003000000008,2.8181000000000003,3.4079,0.5897999999999999,3.0682,3.3896,0.3214000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3896, 3.4919, 3.5927, 3.6949, 3.8036, 3.9297, 5.8803]","[3.4302, 3.5307, 3.6318, 3.7322, 3.8435, 3.9601, 5.916300000000001]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
52,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,699.412813,712.778916,13.366102999999953,2.8181000000000003,,,3.0682,3.3564000000000003,0.2882000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[3.3564000000000003, 3.4734000000000003]","[3.4045, 3.5272]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
53,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,712.802013,726.216216,13.414203000000043,2.8181000000000003,3.4141000000000004,0.5960000000000001,3.0682,3.3958000000000004,0.3276000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3958000000000004, 3.5093, 3.6076, 3.7118, 3.8213, 3.9368, 4.054, 4.1721, 4.2925, 4.4125000000000005, 4.5378, 9.9872]","[3.4433, 3.5448, 3.6386, 3.7469, 3.8571, 3.972, 4.0923, 4.2128000000000005, 4.3326, 4.4564, 4.5861, 10.0225]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
54,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,726.240213,739.603516,13.363302999999974,2.8181000000000003,,,3.0682,3.3536,0.2854000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[3.6634],[3.7046],"[3.3536, 3.4795000000000003]","[3.4093, 3.5379]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
55,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,739.620113,752.991616,13.371503000000075,2.8181000000000003,3.3714,0.5532999999999997,3.0682,3.3531,0.2848999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3531, 3.4519, 3.5634, 8.448, 8.5667, 11.6999]","[3.3847, 3.5, 3.6043, 8.4787, 8.6126, 11.708]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
56,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,753.010913,766.409016,13.398102999999992,2.8181000000000003,3.398,0.5798999999999999,3.0682,3.3797,0.3115000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3797, 3.4897, 3.5955000000000004, 3.7013, 3.8211, 4.7433000000000005]","[3.4228, 3.5319000000000003, 3.6337, 3.7399, 3.8583, 4.7700000000000005]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
57,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,766.437713,779.831216,13.39350300000001,2.8181000000000003,3.3934,0.5752999999999999,3.0682,3.3751,0.3069000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3751, 3.4725, 3.5711000000000004, 3.6705, 3.7788, 3.8932, 4.010400000000001, 4.1466, 4.2944, 10.6998]","[3.4114, 3.5123, 3.609, 3.7088, 3.8181, 3.93, 4.0522, 4.1824, 4.3113, 10.7222]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
58,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,779.846413,793.265416,13.419002999999975,2.8181000000000003,3.4189000000000003,0.6008,3.0682,3.4006000000000003,0.3324000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4006000000000003, 3.5033000000000003, 3.5982000000000003, 3.6981, 3.8074, 3.9193, 4.0431, 4.194500000000001, 7.7629, 10.3117]","[3.4490000000000003, 3.5417, 3.6357, 3.7402, 3.8519, 3.9653, 4.09, 4.2111, 7.7884, 10.349]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
59,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,793.280013,806.675416,13.395402999999988,2.8181000000000003,3.3953,0.5771999999999999,3.0682,3.377,0.3088000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.377, 3.4911000000000003, 3.5889, 3.6917, 3.7904, 3.8999, 4.0246]","[3.4337, 3.5314, 3.6307, 3.7271, 3.8294, 3.9398, 4.0545]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
60,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,806.686813,820.082116,13.395303000000013,2.8206,3.3952,0.5745999999999998,3.0707,3.3762000000000003,0.3055000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3762000000000003, 3.479, 3.5745, 3.6742, 3.7834, 3.9063]","[3.4228, 3.5182, 3.6169, 3.7172, 3.8317, 3.9565]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
61,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,820.095113,833.500016,13.40490299999999,2.8206,3.4048000000000003,0.5842,3.0707,3.3858,0.3151000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3858, 3.487, 3.5822000000000003, 3.6872, 3.8065, 3.9281]","[3.4280000000000004, 3.5237000000000003, 3.6233, 3.7301, 3.8416, 3.9648]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
62,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,833.518213,846.868116,13.34990300000004,2.8206,3.3498,0.5291999999999999,3.0707,3.3308,0.2601,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3308, 3.4276, 3.5259, 3.6331, 3.752, 3.8772]","[3.3737000000000004, 3.4731, 3.5747, 3.6813, 3.8002, 3.9262]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
63,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,846.888013,860.298316,13.410303,2.8206,3.4102,0.5895999999999999,3.0707,3.3912,0.3205,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6577, 11.1526]","[3.7035, 11.1846]","[3.3912, 3.5105]","[3.435, 3.5729]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
64,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,860.315113,873.710416,13.395303000000013,2.8206,,,3.0707,3.3856,0.3149000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3856, 3.5158]","[3.4304, 3.5728]",[],[],0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
65,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,873.735013,887.142216,13.40720299999998,2.8206,3.4071,0.5864999999999996,3.0707,3.3881,0.3174000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3881, 3.4995000000000003, 3.5933, 3.6898, 3.7962, 3.9044, 4.0248, 4.1618]","[3.4309000000000003, 3.5317000000000003, 3.627, 3.7233, 3.8299, 3.9419, 4.0646, 4.198]",0.0088,0.0096,20,0,0.5,0.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,10.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250526-110651,2025-05-26,11:07:04.108254,12:08:18.417010
