Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
52,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,251.11462799999998,255.578718,4.464089999999999,2.8182,3.4641,0.6459000000000001,3.0682,3.1951,0.1269,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0017, 0.1366, 0.5952000000000001, 0.7446, 1.0535, 1.1942000000000002, 3.1951, 3.3277, 3.4388, 3.5414000000000003, 3.6565, 4.0614, 4.1828, 4.3081000000000005]","[0.0418, 0.1751, 0.6435000000000001, 0.7875000000000001, 1.0983, 1.2276, 3.2431, 3.3452, 3.463, 3.5773, 3.7022, 4.1002, 4.2183, 4.3459]","[0.4308, 1.3278, 1.5451, 3.9145]","[0.4771, 1.382, 1.5801, 3.9589]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
53,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,255.69072799999998,260.30791800000003,4.617189999999965,2.8182,3.6172,0.7989999999999999,3.0682,3.3482000000000003,0.28000000000000025,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0261, 0.3608, 0.4693, 0.951, 1.1073, 1.2709, 1.4322, 1.6732, 1.8086, 1.939, 3.3482000000000003, 3.3494, 3.4427000000000003, 3.5552, 3.6786, 3.7985, 3.9336, 4.0697, 4.2335, 4.3616]","[0.0675, 0.3729, 0.5142, 1.0008, 1.1534, 1.3141, 1.4746, 1.7027, 1.8482, 1.985, 3.3484000000000003, 3.3536, 3.4837, 3.5993000000000004, 3.7168, 3.8431, 3.9795, 4.1162, 4.2708, 4.4066]","[0.1577, 0.6534, 0.7726000000000001, 2.1304000000000003, 2.2924, 2.4323, 2.6241000000000003]","[0.2098, 0.672, 0.8340000000000001, 2.1395, 2.3171, 2.48, 2.6684]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
54,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,260.34022799999997,264.747518,4.407289999999988,2.8182,3.4073,0.5891000000000002,3.0682,3.1383,0.07010000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.3471, 0.4662, 0.6256, 2.5907, 2.7154000000000003, 3.0446, 3.1383, 3.2799, 3.3673, 3.3824, 3.4970000000000003, 3.6749, 3.7766, 3.9134]","[0.3895, 0.5127, 0.6728000000000001, 2.6344000000000003, 2.7595, 3.0496000000000003, 3.1757, 3.2912000000000003, 3.3771, 3.415, 3.5432, 3.6808, 3.8236, 3.9534]","[0.044500000000000005, 2.8939, 4.0952, 4.0959, 4.2097, 4.3528, 4.3982]","[0.0529, 2.9003, 4.0953, 4.1122000000000005, 4.2643, 4.3581, 4.4059]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
55,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,264.771228,269.112118,4.340890000000002,2.8182,3.3409,0.5226999999999999,3.0682,3.0719000000000003,0.0037000000000002586,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0996, 0.2172, 3.0719000000000003, 3.196, 3.2764, 3.2911, 3.3952, 3.5202, 3.6485, 3.7716, 3.8883, 4.019, 4.1899000000000015]","[0.12, 0.25670000000000004, 3.1111, 3.2094, 3.2801, 3.3177000000000003, 3.4395, 3.5654000000000003, 3.691, 3.8048, 3.9277, 4.061, 4.2005]","[0.3547, 0.5579999999999999, 4.3291]","[0.4067, 0.6002000000000001, 4.3373]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
56,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,269.129928,274.457718,5.327789999999993,2.8207,4.3278,1.0,3.0707,3.736,0.6653000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.075, 0.2444, 1.2307, 1.3588, 1.8472, 1.973, 2.5007, 2.6085000000000003, 3.736, 3.8517]","[0.1172, 0.2798, 1.2701, 1.4012, 1.8814, 2.0198, 2.5175, 2.6605000000000003, 3.7623, 3.8992]","[1.5411, 1.6581, 1.6845, 2.1319999999999997, 2.1582, 2.2768, 2.8096, 4.058]","[1.5513, 1.6727, 1.7107, 2.1386000000000003, 2.1814, 2.3338, 2.8133000000000004, 4.0584]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
57,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,274.469928,279.174218,4.7042900000000145,2.8207,3.7043,0.8835999999999999,3.0707,3.1318,0.06110000000000016,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.1448, 0.2455, 0.7967000000000001, 0.9273, 0.9359999999999999, 3.1318, 3.2479, 3.5655, 4.2288000000000014, 4.3498]","[0.1595, 0.2963, 0.8403, 0.9301, 0.9695, 3.1626000000000003, 3.2949, 3.5758, 4.2685, 4.388999999999999]","[0.6987, 1.0912, 1.2256, 1.3295, 1.4835, 1.6651, 3.4345000000000003, 3.6063, 3.7527, 4.0011, 4.1336, 4.5041, 4.6058]","[0.7056, 1.1048, 1.2375, 1.3717, 1.5254, 1.6876, 3.4349000000000003, 3.6182, 3.7551, 4.0048, 4.1387, 4.5229, 4.6581]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
58,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,279.18782799999997,283.555518,4.367689999999982,2.8207,3.3677,0.5470000000000002,3.0707,3.0979,0.02720000000000012,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[2.6961, 2.7983, 3.7362]","[2.7112000000000003, 2.8398000000000003, 3.7753]","[0.06860000000000001, 0.1889, 0.3854, 0.3975, 2.9703, 3.0705, 3.0979, 3.1086, 3.4869000000000003, 3.6327, 4.001, 4.1344, 4.3256000000000006]","[0.0937, 0.2372, 0.39299999999999996, 0.4007, 2.9824, 3.0789, 3.0980000000000003, 3.1265, 3.5099, 3.6429, 4.0403, 4.1885, 4.3497]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
59,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,283.580928,288.718818,5.137890000000027,2.8207,4.1379,1.0,3.0707,3.5673000000000004,0.4966000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[1.587, 1.6957, 2.3582, 3.5673000000000004, 3.6747, 4.8433, 4.9783]","[1.6085, 1.734, 2.3968000000000003, 3.5901, 3.7174, 4.8859, 5.0194]","[0.0478, 0.2346, 0.235, 1.8574, 1.9904, 2.5353000000000003, 2.5405, 2.5457, 2.6433, 3.8681, 4.0824, 4.3332000000000015, 4.4196, 4.5554000000000014, 4.5724, 4.7354, 5.1243]","[0.0892, 0.2348, 0.2599, 1.8838, 2.04, 2.5398, 2.5406, 2.5524, 2.6997, 3.8685, 4.0969999999999995, 4.3386000000000005, 4.4622, 4.5658, 4.6045, 4.7410000000000005]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
60,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,288.755928,293.190518,4.4345900000000125,2.8182,3.4346,0.6164000000000001,3.0682,3.1656,0.09739999999999993,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[2.1088, 2.2313, 2.7169000000000003, 2.8555, 3.1656, 3.1816, 3.321, 3.4228, 3.4401, 3.5453, 3.6725, 3.8101, 3.9445, 4.0645]","[2.1427, 2.2765, 2.7569999999999997, 2.9022, 3.18, 3.2241, 3.3475, 3.4239, 3.4655, 3.5921000000000003, 3.7253, 3.8599, 3.9872, 4.1035]","[0.0848, 0.2295, 2.3894, 2.4174, 2.519, 2.9923, 4.3355000000000015]","[0.1305, 0.2852, 2.4168000000000003, 2.4178, 2.5795, 2.9947000000000004, 4.3858000000000015]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
61,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,293.20162799999997,297.548018,4.346389999999985,2.8182,3.3464,0.5282,3.0682,3.0774000000000004,0.00920000000000032,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.10099999999999999, 0.2221, 0.3641, 0.3749, 2.4114, 2.53, 2.8191, 2.9498, 3.0774000000000004, 3.2163, 3.3149, 3.4374, 3.5804, 3.71, 3.7187, 3.8357, 3.9611, 4.1273]","[0.11, 0.26580000000000004, 0.3707, 0.4114, 2.4537, 2.5726, 2.8643, 2.9958, 3.1186000000000003, 3.2403, 3.3594, 3.4931, 3.6228, 3.7116, 3.7519, 3.8738, 4.0054, 4.141]","[2.7057, 4.2717]","[2.7109, 4.2801]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
62,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,297.5821279999999,302.551718,4.9695899999999815,2.8207,3.9696,1.0,3.0707,3.2462,0.1755,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.3134, 0.449, 3.0609, 3.2462, 3.4972000000000003, 4.3290000000000015, 4.4485, 4.5649000000000015, 4.6938, 4.8628]","[0.3511, 0.4933, 3.1076, 3.2516000000000003, 3.5493, 4.3699, 4.4857000000000005, 4.6118000000000015, 4.7423, 4.8894]","[0.13920000000000002, 0.6161, 0.7263000000000001, 0.7462000000000001, 3.6998, 3.7061, 3.8135, 3.8392, 4.0951]","[0.042100000000000005, 0.1946, 0.6327, 0.7407, 0.7919, 3.7001, 3.7078, 3.8224, 3.8607, 4.1038000000000014]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
63,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,302.5744279999999,307.031018,4.456590000000006,2.8182,3.4566000000000003,0.6384000000000003,3.0682,3.1876,0.11940000000000014,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1762, 0.30560000000000004, 0.4618, 0.6035, 1.2608, 1.4049, 3.1876, 3.2953, 3.4005, 3.5337, 3.6595, 3.7884, 3.9182, 4.0586, 4.2206]","[0.2228, 0.34790000000000004, 0.4871, 0.65, 1.3079, 1.4472, 3.2279, 3.3289, 3.4529, 3.5765, 3.7037, 3.8285, 3.9617, 4.0985000000000005, 4.2459]","[0.8059999999999999, 0.9225, 0.9491, 1.1487]","[0.8165, 0.9346, 0.975, 1.1504]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
64,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,307.058428,311.630218,4.571790000000021,2.8182,3.5718,0.7536,3.0682,3.3028,0.2345999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.5202, 0.6542, 1.2783, 3.3028, 3.3038000000000003, 3.4069000000000003, 3.5164, 3.6374, 3.7651, 3.9047, 4.0255, 4.1802]","[0.5595, 0.7050000000000001, 1.3289, 3.3030000000000004, 3.3259000000000003, 3.4490000000000003, 3.5586, 3.6794, 3.8073, 3.9418, 4.0629, 4.2069]","[0.8487, 0.9725, 1.1208, 1.1545, 1.449, 1.4496, 1.4708, 1.6009, 1.8057, 4.338, 4.447]","[0.8606, 1.0207, 1.1297, 1.1796, 1.4492, 1.4542000000000002, 1.4981, 1.655, 1.8139, 4.3458000000000006, 4.495]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
65,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,311.65272799999997,316.854618,5.2018899999999935,2.8182,4.2019,1.0,3.0682,3.6734,0.6052,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.5945, 2.7096, 3.9329, 4.0542, 4.1692, 4.2937, 4.4151, 4.5716, 4.6802, 4.8058000000000005, 4.9846, 5.108700000000002]","[2.6334, 2.7527, 3.9798, 4.0983, 4.2155000000000005, 4.3345, 4.4591, 4.5884, 4.7155000000000005, 4.8462000000000005, 4.9913, 5.1493]","[0.0016, 0.0267, 2.8757, 3.0001, 3.6734, 3.8144]","[0.0078, 0.0549, 2.8880000000000003, 3.0481000000000003, 3.6985, 3.8414]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
66,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,316.888628,321.320518,4.43189000000001,2.8182,3.4319,0.6137000000000001,3.0682,3.1629,0.0947,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0071, 0.1408, 0.2712, 0.8994000000000001, 1.4325, 1.6166, 3.0382, 3.1629, 3.2972, 3.4123, 3.5161, 3.7054, 3.8042, 3.9449, 4.0737000000000005, 4.2414000000000005]","[0.0464, 0.1859, 0.312, 0.9391, 1.4598, 1.659, 3.0757000000000003, 3.2045000000000003, 3.315, 3.4398, 3.5650000000000004, 3.7166, 3.85, 3.9877, 4.1119, 4.2632]","[0.5995, 0.728, 1.0657, 1.216]","[0.6234000000000001, 0.7883, 1.1026, 1.2641]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
67,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,321.382528,325.9145180000001,4.5319900000000075,2.8182,3.532,0.7138,3.0682,3.2630000000000003,0.1948000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[2.7317, 2.8549, 3.2630000000000003, 3.3989000000000003, 3.5117000000000003, 3.5987, 3.725, 3.8424, 3.9907, 4.23, 4.3608]","[2.7719, 2.8946, 3.3011000000000004, 3.4023000000000003, 3.5221, 3.6428, 3.7613, 3.8837, 4.0104000000000015, 4.2705, 4.4059]",[],[],20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
68,1,0.0,0,0,1,0,,1.0,,,0,325.951828,331.032018,5.080190000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[1.2868000000000002, 1.409, 1.7352, 1.8277, 2.4057, 2.5482]","[1.3141, 1.4481000000000002, 1.7459, 1.8744, 2.4522, 2.5911]","[1.5756, 1.5762, 1.5812000000000002, 1.591, 1.9683, 1.9947, 2.1111, 2.7366, 2.7372, 2.8609, 3.0015]","[1.5759, 1.5811000000000002, 1.5817, 1.5922, 1.9786, 2.0185, 2.1627, 2.7369000000000003, 2.7537000000000003, 2.9034, 3.0658000000000003]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
69,1,,1,0,0,1,0.0,,1.0,,1,331.04722799999996,335.9204180000001,4.8731899999999655,2.8207,3.8732,1.0,3.0707,3.2603,0.1896,iaa,iaa,1,,0,0,1,1,70.0,,"[0.5684, 0.6785, 0.8339000000000001, 1.255, 1.3837000000000002, 3.2603, 3.4034, 4.1915, 4.3194, 4.4386, 4.5847000000000016, 4.7155000000000005]","[0.5985, 0.7163, 0.8455, 1.2939, 1.4317, 3.3182, 3.4481, 4.2239, 4.3609, 4.4938, 4.6252, 4.7624]","[0.9747, 1.0931, 1.5662, 1.6918, 1.7245, 1.8652, 3.6034, 3.6036, 3.7178, 3.9158, 4.0195]","[0.9876, 1.1439, 1.5887, 1.7023, 1.7591, 1.9247, 3.6035, 3.6037, 3.778, 3.9249, 4.064]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
70,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,335.949228,340.5701180000001,4.6208899999999735,2.8207,3.6209,0.8001999999999998,3.0707,3.1824000000000003,0.11170000000000037,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.3999, 3.0601000000000003, 3.1824000000000003, 3.4558, 4.0772, 4.2032]","[0.0212, 0.4202, 3.1007, 3.2246, 3.5064, 4.1133000000000015, 4.245]","[3.3511, 3.6308, 3.7449, 3.855, 3.9808, 4.349, 4.4667, 4.6099000000000006]","[3.3514000000000004, 3.6396, 3.7506, 3.8681, 3.9908, 4.3787, 4.5111]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
71,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,340.580828,344.99041800000015,4.40958999999998,2.8182,3.4096,0.5914000000000001,3.0682,3.1406,0.07240000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.032, 3.1406, 3.2551, 3.3442000000000003, 3.4621, 3.5765, 3.701, 3.828]","[3.0655, 3.177, 3.2733000000000003, 3.3838000000000004, 3.4989000000000003, 3.6188, 3.7401, 3.8639]","[0.1268, 3.9877, 4.0844000000000005, 4.2122]","[0.0243, 0.1666, 3.9959, 4.1275, 4.2588]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
72,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,345.00442799999996,349.376618,4.372189999999988,2.8182,3.3722000000000003,0.5540000000000003,3.0682,3.1032,0.03500000000000013,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0659, 0.2017, 0.2136, 0.34090000000000004, 0.5009, 2.3737, 2.4894000000000003, 3.1032, 3.1041000000000003, 3.2060000000000004, 3.3131000000000004, 3.4200000000000004, 3.5449, 3.6772, 3.8218]","[0.1043, 0.2092, 0.249, 0.3858, 0.5274, 2.4052, 2.5293, 3.1034, 3.1195, 3.2452, 3.3484000000000003, 3.4644000000000004, 3.5888, 3.7154, 3.8462]","[0.6155, 0.6359, 0.7993, 2.6678, 2.7787, 2.7799, 2.7828, 2.7837, 2.9321, 3.9357, 4.066]","[0.619, 0.667, 0.8489, 2.6719999999999997, 2.7793, 2.7801, 2.7834000000000003, 2.8214, 2.9664, 3.9765, 4.1159]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
73,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,349.399228,353.82081800000014,4.4215899999999815,2.8207,3.4216,0.6009000000000002,3.0707,3.1518,0.08110000000000017,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.7705, 2.8686000000000003, 2.9891, 3.5131, 3.6114, 3.7267, 3.8544, 3.9819, 4.1141000000000005]","[2.7894, 2.9067000000000003, 3.0326, 3.5347, 3.6496, 3.7712, 3.8966, 4.0278, 4.155]","[3.1518, 3.1622000000000003, 3.1624000000000003, 3.2548000000000004, 3.2808]","[3.1521000000000003, 3.1623, 3.1668000000000003, 3.2577000000000003, 3.3018]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
74,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,353.852328,358.27481800000015,4.422489999999981,2.8182,3.4225000000000003,0.6043000000000003,3.0682,3.1535,0.08530000000000015,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.6717000000000001, 0.7996000000000001, 2.5626, 2.6867, 3.1535, 3.2803, 3.3007, 3.3978, 3.5223, 3.6529, 3.7771, 3.9101, 4.0464, 4.1945000000000014]","[0.7139, 0.8406, 2.6017, 2.7381, 3.1979, 3.2844, 3.3207, 3.4406000000000003, 3.5655, 3.6948, 3.8192, 3.9568, 4.0852, 4.2395000000000005]","[0.1119, 0.2116, 0.3521, 1.1559, 1.273, 2.8821000000000003, 2.9989000000000003]","[0.0002, 0.12710000000000002, 0.2551, 0.4029, 1.1668, 1.3229, 2.8915, 3.0500000000000003]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
75,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,358.324228,362.887218,4.5629900000000125,2.8207,3.563,0.7423000000000002,3.0707,3.1179,0.04720000000000013,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.6234, 2.7393, 2.9891, 3.1179, 3.8604, 3.9729, 4.0956, 4.2343, 4.3505, 4.4958]","[2.6647000000000003, 2.7754000000000003, 3.0341, 3.1620000000000004, 3.8972, 4.0115, 4.1354000000000015, 4.2621, 4.3905, 4.5408]","[3.2932, 3.2985, 3.3918000000000004, 3.4219999999999997, 3.4318, 3.65, 3.7701]","[3.2933000000000003, 3.3001, 3.3957, 3.4224, 3.4367, 3.6542, 3.7764]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
76,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,362.914128,367.817518,4.903390000000002,2.8207,3.9034,1.0,3.0707,3.2371000000000003,0.16640000000000033,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0522, 0.2031, 0.7935, 0.9212, 1.0532, 3.2371000000000003, 3.4125, 3.503, 4.1441, 4.2371, 4.3488, 4.4744, 4.6024, 4.7781]","[0.0938, 0.2286, 0.8121, 0.9604, 1.1048, 3.2807, 3.4163, 3.5417, 4.1571, 4.2744, 4.3866000000000005, 4.5154000000000005, 4.6431, 4.7864]","[0.3403, 0.4481, 0.5881000000000001, 0.6088, 3.6336, 3.6403, 3.6543, 3.9991, 4.013, 4.8861, 4.9001]","[0.3625, 0.4922, 0.5933, 0.6429, 3.6402, 3.6405, 3.6814, 3.9994, 4.0360000000000005, 4.8935]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
77,1,1.0,0,0,1,0,,0.0,,,0,367.858728,372.938918,5.080190000000017,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.23399999999999999, 0.3781, 1.2038, 1.3626, 1.5038, 2.0244, 2.2085, 2.3651, 2.5108, 2.658]","[0.28240000000000004, 0.4182, 1.249, 1.4071, 1.5583, 2.0788, 2.2525, 2.4107000000000003, 2.5525, 2.7041]","[0.069, 0.6916, 0.8169000000000001, 1.7169999999999999, 1.8335, 2.8029, 2.9689]","[0.1144, 0.7324, 0.8678, 1.7289, 1.8939, 2.8573, 3.031]",20,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM37,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod7,387,36002,387,1.6.2,387_stage_training_v3_20220802-113145,2022-08-02,11:31:54.928829,12:12:49.875383
