Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
464,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4087.72731,4096.397812,8.670501999999942,3.3181000000000003,4.3276,1.0095,4.4776,4.6622,0.1846000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6622, 4.7739, 4.8762, 4.9916, 5.1184, 5.2588, 5.4140000000000015]","[4.6913, 4.8076, 4.9182000000000015, 5.032100000000002, 5.1631, 5.2938, 5.4503]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
465,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4096.40741,4105.0737119999985,8.666302000000542,3.3181000000000003,4.3276,1.0095,4.4776,4.658,0.18040000000000056,aaa,aaa,1,,0,1,0,1,-70.0,"[4.658, 4.7744, 4.8978, 5.0245000000000015]","[4.6959, 4.8107000000000015, 4.9287, 5.0638000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
466,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4105.08331,4113.782112,8.698801999999889,3.3206,4.3301,1.0094999999999996,4.4801,4.6905,0.21039999999999992,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6905, 4.7876, 4.7895, 4.8934000000000015, 5.002000000000002, 5.1197, 5.2427]","[4.6972000000000005, 4.7890000000000015, 4.8180000000000005, 4.9256, 5.0319, 5.132999999999999, 5.261900000000002]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
467,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4113.79141,4122.5247119999985,8.733302000000549,3.3181000000000003,4.3276,1.0095,4.4776,4.7250000000000005,0.2474000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7250000000000005, 4.8437, 4.9698, 5.1069, 5.2527]","[4.7419, 4.8805000000000005, 5.0092, 5.144, 5.2811]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
468,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4122.53361,4131.2868119999985,8.753201999999874,3.3181000000000003,4.3276,1.0095,4.4776,4.7449,0.2673000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7449, 4.8585, 4.968, 5.1032, 5.3932, 5.5488]","[4.7799000000000005, 4.9, 5.0148, 5.1419000000000015, 5.4286, 5.5745000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
469,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4131.29611,4139.927511999998,8.631401999999982,3.3181000000000003,4.3276,1.0095,4.4776,4.6231,0.14550000000000018,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6231, 4.7367, 4.8471, 4.9682, 5.1093, 5.2425000000000015]","[4.6656, 4.7812, 4.8905, 5.0109, 5.1472000000000016, 5.2797]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
470,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4139.93721,4148.571212,8.634001999999782,3.3206,4.3301,1.0094999999999996,4.4801,4.6257,0.14559999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6257, 4.7336, 4.8368, 4.9532, 5.0887]","[4.6524, 4.7621, 4.8719, 4.9858, 5.1093]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
471,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4148.580410000001,4157.257212,8.676802000000862,3.3206,4.3301,1.0094999999999996,4.4801,4.6685,0.18839999999999968,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6685, 4.7762, 4.8801000000000005, 5.0059000000000005]","[4.6932, 4.8048, 4.9131, 5.0354]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
472,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4157.26631,4165.928812,8.662502000000131,3.3206,4.3301,1.0094999999999996,4.4801,4.6542,0.17410000000000014,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6542, 4.7562000000000015, 4.8592, 4.9756, 5.098, 5.2477]","[4.6835, 4.7928000000000015, 4.8965000000000005, 5.0134, 5.1385000000000005, 5.2629]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
473,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4165.940110000001,4174.599912,8.659802000000127,3.3181000000000003,4.3276,1.0095,4.4776,4.6515,0.1739000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6515, 4.7642000000000015, 4.8762, 4.9966, 5.1213000000000015, 5.2666]","[4.6923, 4.7998, 4.9109, 5.0319, 5.1616, 5.2991]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
474,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4174.610110000001,4183.2769130000015,8.666803000000073,3.3181000000000003,4.3276,1.0095,4.4776,4.6585,0.18090000000000028,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6585, 4.766100000000002, 4.8740000000000006, 4.989, 5.1153, 5.2393, 5.3912, 5.55]","[4.6848, 4.7966000000000015, 4.91, 5.0243, 5.1453000000000015, 5.2748, 5.422999999999999, 5.581]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
475,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4183.28671,4191.913912,8.62720199999967,3.3181000000000003,4.3276,1.0095,4.4776,4.6189,0.1413000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6189, 4.7306, 4.8441, 4.9594000000000005, 5.0884, 5.2235000000000005, 5.3746]","[4.6511000000000005, 4.7635000000000005, 4.8777, 4.9937000000000005, 5.1217000000000015, 5.2573, 5.4045000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
476,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4191.92361,4200.582012,8.658402000000024,3.3181000000000003,4.3276,1.0095,4.4776,4.6501,0.17250000000000032,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6501, 4.7559000000000005, 4.8633000000000015, 4.9833, 5.1106, 5.2421000000000015, 5.3758, 5.5252]","[4.6822, 4.7964, 4.9112, 5.0292, 5.152, 5.2851, 5.4162, 5.5555]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
477,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4200.59221,4209.253912,8.661702000000332,3.3206,4.3301,1.0094999999999996,4.4801,4.6534,0.17330000000000026,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6534, 4.7535, 4.8537, 4.9591, 5.0701, 5.199400000000002]","[4.6812000000000005, 4.7869, 4.8877000000000015, 4.9892, 5.1123, 5.2321]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
478,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4209.26351,4217.9190119999985,8.655502000000523,3.3206,4.3301,1.0094999999999996,4.4801,4.6472000000000016,0.16710000000000047,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6472000000000016, 4.7439, 4.8431000000000015, 4.9582000000000015, 5.0731, 5.1892000000000005, 5.3212]","[4.6644000000000005, 4.7752, 4.8792, 4.9881, 5.0972, 5.2248, 5.3517]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
479,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4217.92881,4226.727212,8.798401999999443,3.3206,4.3301,1.0094999999999996,4.4801,4.7901,0.3099999999999996,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7901, 4.8989, 5.0120000000000005, 5.1196, 5.2281, 5.3749, 5.6546]","[4.8206000000000016, 4.9364, 5.0413000000000014, 5.1499000000000015, 5.2693, 5.4, 5.6785000000000005]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
480,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4226.73661,4235.403312,8.666702000000441,3.3206,4.3301,1.0094999999999996,4.4801,4.6584,0.17830000000000013,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6584, 4.7601, 4.8679000000000014, 4.9758, 5.0998, 5.2474]","[4.6863, 4.7954, 4.9068000000000005, 5.0126, 5.1421, 5.2673000000000005]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
481,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4235.41261,4244.089512,8.676901999999245,3.3206,4.3301,1.0094999999999996,4.4801,4.6686000000000005,0.1885000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6686000000000005, 4.7669999999999995, 4.8696, 4.9842, 5.1321]","[4.6914, 4.7966000000000015, 4.9096, 5.0184000000000015, 5.1432]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
482,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4244.09851,4252.722312,8.623802000000069,3.3181000000000003,4.3276,1.0095,4.4776,4.6155,0.13790000000000013,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6155, 4.7263, 4.8370000000000015, 4.9652]","[4.6474, 4.7622, 4.8696, 5.0016]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
483,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4252.73161,4261.510912,8.779301999999916,3.3206,4.3301,1.0094999999999996,4.4801,4.771,0.2908999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.771, 4.8753, 4.9928, 5.113, 5.2225, 5.3597]","[4.8018, 4.9147, 5.0273, 5.1301000000000005, 5.2467000000000015, 5.3818]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
484,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4261.52011,4270.238112,8.718001999999615,3.3181000000000003,4.3276,1.0095,4.4776,4.7097000000000016,0.2321000000000009,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7097000000000016, 4.817, 4.9347, 5.0642000000000005, 5.1963]","[4.7398, 4.8671000000000015, 4.9813, 5.1055, 5.2389]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
485,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4270.2468100000015,4278.977612,8.73080200000004,3.3206,4.3301,1.0094999999999996,4.4801,4.7225,0.24239999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7225, 4.8391, 4.9377, 5.0423, 5.1534, 5.2669000000000015, 5.3867, 5.5386000000000015]","[4.743, 4.8659, 4.9693000000000005, 5.0811, 5.1894, 5.2972, 5.4211, 5.5614]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
486,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4278.98701,4287.604512,8.617502000000059,3.3181000000000003,4.3276,1.0095,4.4776,4.6092,0.1316000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6092, 4.7211, 4.8554]","[4.6365, 4.7581000000000016, 4.8748000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
487,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4287.61351,4296.250312,8.636801999999989,3.3206,4.3301,1.0094999999999996,4.4801,4.6285,0.14839999999999964,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6285, 4.7369, 4.843999999999999, 4.961600000000002, 5.0757, 5.2255]","[4.6592, 4.7692000000000005, 4.8773, 4.9864000000000015, 5.1156000000000015, 5.2383000000000015]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
488,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4296.26011,4304.886611999998,8.626502000000073,3.3206,4.3301,1.0094999999999996,4.4801,4.6182,0.13809999999999967,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6182, 4.7137, 4.8171, 4.9235000000000015, 5.0446, 5.1927]","[4.6376, 4.7465, 4.8522, 4.9614, 5.0803, 5.2078000000000015]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
489,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4304.89631,4313.573412,8.677101999999651,3.3206,4.3301,1.0094999999999996,4.4801,4.6688,0.18869999999999987,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6688, 4.7641, 4.8628, 4.974, 5.0853, 5.2269000000000005, 5.3635]","[4.6894, 4.7947000000000015, 4.8953000000000015, 5.0062000000000015, 5.1192, 5.2593000000000005, 5.3868]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
490,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4313.58331,4322.213812,8.630501999999979,3.3181000000000003,4.3276,1.0095,4.4776,4.6222,0.1446000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6222, 4.7354, 4.836, 4.9558, 5.0903, 5.216, 5.5114, 5.6594000000000015]","[4.6559, 4.7668, 4.8722, 4.9873, 5.1171000000000015, 5.2458, 5.5390000000000015, 5.6885]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
491,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4322.22361,4330.8835119999985,8.659902000000331,3.3206,4.3301,1.0094999999999996,4.4801,4.6516,0.1715,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6516, 4.7535, 4.8559, 4.9726, 5.0944, 5.2306]","[4.6724000000000006, 4.7839, 4.8884, 4.9962, 5.1058, 5.2507]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
492,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4330.8934100000015,4339.5175119999985,8.624102000000676,3.3206,4.3301,1.0094999999999996,4.4801,4.6158,0.13569999999999993,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6158, 4.7233, 4.8313000000000015, 4.9464000000000015, 5.0882000000000005]","[4.6391, 4.7611, 4.8683000000000005, 4.9780000000000015, 5.1118000000000015]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
493,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4339.52721,4348.187112,8.65990199999942,3.3181000000000003,4.3276,1.0095,4.4776,4.6516,0.17400000000000038,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6516, 4.7677000000000005, 4.8862000000000005, 5.0099, 5.1422, 5.2712]","[4.6893, 4.8059, 4.9283, 5.0476, 5.178, 5.312]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
494,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4348.19621,4356.836212,8.640002000000095,3.3206,4.3301,1.0094999999999996,4.4801,4.6317,0.15160000000000018,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6317, 4.7425000000000015, 4.8445, 4.9545, 5.0656, 5.1847]","[4.6608, 4.7717, 4.8795, 4.9843, 5.093, 5.2164]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
495,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4356.84541,4365.460912,8.615501999999651,3.3181000000000003,4.3276,1.0095,4.4776,4.6072000000000015,0.12960000000000085,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6072000000000015, 4.7241, 4.8227, 4.9458, 5.073, 5.2075000000000005]","[4.6356, 4.75, 4.8622000000000005, 4.9859, 5.1123, 5.2439]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
496,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4365.47061,4374.149211999998,8.678601999999955,3.3206,4.3301,1.0094999999999996,4.4801,4.6703,0.19019999999999992,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6703, 4.7688000000000015, 4.8722, 4.9857000000000005, 5.1001, 5.2326000000000015]","[4.6947, 4.8029, 4.9071, 5.0199, 5.1367, 5.2775]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
497,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4374.15931,4382.821512,8.662202000000434,3.3206,4.3301,1.0094999999999996,4.4801,4.6539,0.17379999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6539, 4.7522, 4.8571, 4.9622, 5.0743, 5.2218]","[4.6791, 4.7871000000000015, 4.8885000000000005, 4.9940000000000015, 5.1142, 5.2375]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
498,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4382.83071,4391.491712,8.661001999999826,3.3181000000000003,4.3276,1.0095,4.4776,4.6527,0.17510000000000048,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6527, 4.7596, 4.8694000000000015, 4.9909, 5.1137000000000015, 5.4145]","[4.6831000000000005, 4.79, 4.9058, 5.0148, 5.1416, 5.4227]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
499,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,4391.50051,4400.127912,8.627402000000075,3.3181000000000003,4.3276,1.0095,4.4776,4.6191,0.14150000000000065,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6191, 4.7346, 4.8451, 4.9608, 5.0914, 5.2197000000000005, 5.3541]","[4.6457000000000015, 4.7684000000000015, 4.8788, 4.9976, 5.1172, 5.2481, 5.3870000000000005]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
500,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4400.137510000001,4408.801412,8.663902000000235,3.3206,4.3301,1.0094999999999996,4.4801,4.6556000000000015,0.17550000000000046,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6556000000000015, 4.7626, 4.8664000000000005, 4.9796000000000005, 5.0941, 5.2250000000000005]","[4.6871, 4.7954, 4.9017, 5.0158000000000005, 5.1283, 5.2546]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
501,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,4408.81071,4417.499011999998,8.688302000000476,3.3206,4.3301,1.0094999999999996,4.4801,4.6800000000000015,0.1999000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6800000000000015, 4.7765, 4.8791, 4.9894, 5.1106]","[4.6961, 4.8065000000000015, 4.9134, 5.0275, 5.1523]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
502,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,4417.509810000001,4426.138411999998,8.628602000000683,3.3181000000000003,4.3276,1.0095,4.4776,4.6203,0.1427000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6203, 4.7277000000000005, 4.8314, 4.9437000000000015, 5.072500000000002, 5.2064]","[4.6488000000000005, 4.7535, 4.8628, 4.9758, 5.1034000000000015, 5.2371]",[],[],20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
503,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,4426.14771,4434.780511999998,8.632802000000082,3.3206,4.3301,1.0094999999999996,4.4801,4.6245,0.14440000000000008,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6245, 4.7294, 4.8334, 4.955, 5.0712]","[4.6487, 4.7609, 4.8671000000000015, 4.9792000000000005, 5.0987]",20,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220203-154552,2022-02-03,15:46:01.534644,17:33:15.251117,,,,,,
