Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
103,1,0.0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,483.079332,487.686135,4.606802999999957,2.8207,3.6068,0.7860999999999998,3.0707,3.0826,0.011900000000000244,iaa,iaa,1,,0,0,1,1,70.0,"[3.0826, 4.2183]","[3.1136000000000004, 4.2598]","[3.3393, 3.46, 3.5684, 3.6889999999999996, 3.8033, 3.9219, 4.3831, 4.5072]","[3.3802000000000003, 3.4867000000000004, 3.6074, 3.7282, 3.8412, 3.9583, 4.4104, 4.5496]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
104,1,1.0,0,0,1,0.0,,0.0,,,0,487.701533,492.781735,5.0802020000000425,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.0423, 0.1905, 0.6980000000000001, 0.8364, 1.922, 2.0501]","[0.0795, 0.2367, 0.728, 0.9031, 1.9621, 2.1279]","[0.3865, 0.4935000000000001, 1.2062000000000002, 1.3713, 2.2488, 2.3889]","[0.3888, 0.5436, 1.2535, 1.4279000000000002, 2.2880000000000003, 2.4604]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
105,1,,0,0,1,0.0,,,,,0,492.817733,497.897935,5.0802020000000425,2.8207,4.0802000000000005,1.2595000000000005,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.7195, 1.1457000000000002, 1.6429, 2.1535, 2.3167]","[0.7661, 1.1944, 1.6942000000000002, 2.2134, 2.3909]","[0.8747, 0.9972, 1.3415, 1.4731, 1.8479, 1.9612, 2.5496000000000003]","[0.8966000000000001, 1.0291, 1.3683, 1.5186000000000002, 1.8692, 2.028, 2.5992]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
106,0,,1,0,0,0.0,1.0,,0.0,,1,497.91503200000005,502.255935,4.340903000000027,2.8182,3.3409,0.5226999999999999,3.0682,3.0741,0.0059000000000000155,aaa,aaa,1,,0,1,0,1,-70.0,"[1.4692, 1.8088, 2.6753, 3.0741, 3.1987, 3.3165, 3.4528000000000003, 3.5945]","[1.5105000000000002, 1.8464, 2.7343, 3.1241000000000003, 3.2381, 3.3679, 3.5018, 3.6505]","[1.6333, 1.9946, 2.3174, 2.4919, 3.8815]","[1.6755, 2.0269, 2.3795, 2.5238, 3.918]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
107,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,502.27803200000005,506.638235,4.360203000000013,2.8182,3.3602000000000003,0.5420000000000003,3.0682,3.0934,0.02519999999999989,aaa,aaa,1,,0,1,0,1,-70.0,"[3.0934, 3.2067, 3.3265, 3.4534, 3.5855, 3.7318]","[3.1417, 3.2501, 3.3747000000000003, 3.4999, 3.6353, 3.7831]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
108,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,506.665033,511.094235,4.429202000000032,2.8207,3.4292,0.6084999999999998,3.0707,3.1617,0.0910000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[1.9395, 2.0399000000000003, 2.5344, 2.9968000000000004]","[1.9511, 2.103, 2.5778000000000003, 3.0443]","[2.2302, 2.3328, 2.7099, 2.8386, 3.1617, 3.2857000000000003, 3.4013, 3.5212000000000003, 3.6339, 3.7543, 3.8927, 4.3477000000000015]","[2.2465, 2.3872, 2.7430000000000003, 2.8871, 3.2095, 3.3152000000000004, 3.4398, 3.5585, 3.6767, 3.7979, 3.9335, 4.3835000000000015]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
109,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,511.124132,515.580335,4.456203000000016,2.8207,3.4562000000000004,0.6355000000000004,3.0707,3.1887000000000003,0.11800000000000033,iaa,iaa,1,,0,0,1,1,70.0,[3.0463],[3.073],"[3.1887000000000003, 3.1982, 3.3083, 3.4079, 3.5087, 3.626, 3.7454, 3.8654]","[3.1962, 3.2123, 3.315, 3.4351000000000003, 3.5490000000000004, 3.6635, 3.7803, 3.9019]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
110,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,515.639032,520.0271349999998,4.388103000000001,2.8207,3.3881,0.5674000000000001,3.0707,3.1206,0.049900000000000055,iaa,iaa,1,,0,0,1,1,70.0,"[1.6705, 1.979, 2.1205000000000003, 2.4748, 2.9431000000000003]","[1.7065, 2.0206, 2.1884, 2.5098000000000003, 2.9888000000000003]","[1.8235, 2.2967, 2.7702, 3.1206, 3.2538, 3.3843, 3.5042, 3.614, 3.7485, 3.8786, 3.9982]","[1.8589, 2.3362000000000003, 2.8266, 3.1601000000000004, 3.2809000000000004, 3.4109000000000003, 3.5349000000000004, 3.6535, 3.7897, 3.9068, 4.0349]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
111,1,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1,520.105132,524.199335,4.094202999999993,2.8207,3.0942000000000003,0.2735000000000003,3.0707,3.0847,0.014000000000000234,iaa,iaa,1,,0,0,1,1,70.0,"[3.0847, 3.6808]","[3.0985, 3.7305]","[0.6142000000000001, 3.5356, 3.8496, 3.989]","[0.6446000000000001, 3.5677000000000003, 3.8893, 4.0462]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
112,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,524.220132,528.808235,4.588102999999934,2.8182,3.5881000000000003,0.7699000000000003,3.0682,3.3213000000000004,0.2531000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[0.1958, 3.3213000000000004, 3.4469000000000003, 3.5634, 3.6863, 3.824, 4.3164]","[0.2249, 3.3665000000000003, 3.4897, 3.6139, 3.7309, 3.8729, 4.3193]","[0.0252, 0.5162, 3.9936, 4.1144, 4.4459]","[0.0707, 0.5605, 4.0209, 4.1542, 4.4932]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
113,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,528.825232,533.286835,4.461602999999968,2.8207,3.4616,0.6408999999999998,3.0707,3.1941,0.12340000000000018,iaa,iaa,1,,0,0,1,1,70.0,"[0.050100000000000006, 2.8768]","[0.0595, 2.9332000000000003]","[2.7155, 3.0659, 3.1941, 3.3306, 3.4392, 3.5544, 3.6869, 3.8114, 3.9354]","[2.7649, 3.0924, 3.2503, 3.3636000000000004, 3.4809, 3.5956, 3.7301, 3.8487, 3.9719]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
114,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,533.329032,537.850235,4.521203000000014,2.8207,3.5212000000000003,0.7005000000000003,3.0707,3.2537000000000003,0.18300000000000027,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.2537000000000003, 3.3718000000000004, 3.4763, 3.6045, 3.738, 3.8499, 4.2773]","[3.2883, 3.4040000000000004, 3.5191000000000003, 3.6491, 3.7734, 3.8874, 4.3014]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
115,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,537.868432,542.832235,4.9638029999999835,2.8207,3.9638,1.1431,3.0707,3.2184000000000004,0.1477000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.6633, 0.8160000000000001, 1.2367, 3.2184000000000004, 3.5322]","[0.7123, 0.8916000000000001, 1.2905, 3.2332, 3.585]","[0.3466, 0.482, 1.0196, 1.4224, 1.5989, 3.6963, 3.8165, 3.9403, 4.0656, 4.2073, 4.3568, 4.5238000000000005]","[0.3705, 0.5141, 1.0649, 1.473, 1.6551, 3.7325, 3.8592, 3.9767, 4.1146, 4.2569, 4.408, 4.5668000000000015]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
116,1,1.0,1,0,0,1.0,0.0,0.0,1.0,1.0,1,542.850632,547.408135,4.557502999999997,2.8207,3.5575,0.7368000000000001,3.0707,3.1168,0.04610000000000003,iaa,iaa,1,,0,0,1,1,70.0,[3.1168],[3.1816],"[3.29, 3.4092, 3.5195000000000003, 3.6372, 3.7715, 3.8904, 4.0369]","[3.3308, 3.4443, 3.5603, 3.6828, 3.8053, 3.9333, 4.0802000000000005]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
117,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1,547.430832,552.1689349999998,4.738103000000023,2.8182,3.7381,0.9199000000000002,3.0682,3.174,0.1057999999999999,aaa,aaa,1,,0,1,0,1,-70.0,"[2.3775, 2.523, 2.9917, 3.4713000000000003, 3.6075, 3.6152, 3.7555, 4.3597]","[2.4245, 2.5896000000000003, 3.0483, 3.5369, 3.6142, 3.6733, 3.8192, 4.3953000000000015]","[2.2123, 2.6923, 2.8309, 3.174, 3.3105]","[2.2488, 2.7348000000000003, 2.8791, 3.2165000000000004, 3.3704]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
118,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,552.190632,556.9528349999998,4.762203,2.8182,3.7622,0.9440000000000001,3.0682,3.4954,0.4272,aaa,aaa,1,,0,1,0,1,-70.0,"[0.0289, 0.2301, 3.0415, 3.4954, 3.622, 3.7496, 3.8805, 4.0306000000000015, 4.2015]","[0.0528, 0.271, 3.0839999999999996, 3.5495, 3.6748, 3.7996, 3.9414, 4.0894, 4.2269000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
119,1,0.0,1,0,0,1.0,0.0,1.0,1.0,0.0,1,556.9659320000002,561.7554349999998,4.7895030000000824,2.8207,3.7895,0.9688,3.0707,3.3355,0.2648000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[0.0022, 3.0514, 3.3355]","[0.05860000000000001, 3.0819, 3.3925]","[3.522, 3.6413, 3.7397, 3.8501, 3.9674, 4.0925]","[3.5581, 3.6538, 3.7695, 3.8885, 4.0142, 4.1326]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
120,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,561.769733,566.176335,4.406602000000022,2.8207,3.4066,0.5859000000000001,3.0707,3.1391,0.06840000000000003,iaa,iaa,1,,0,0,1,1,70.0,"[1.8942, 2.3267, 2.8275]","[1.9341, 2.3915, 2.8734]","[2.1841, 2.5008, 2.6372, 3.0043, 3.1391, 3.2769000000000004, 3.3982, 3.5055, 3.6399, 3.7638, 3.8847]","[2.1969000000000003, 2.5427, 2.6872000000000003, 3.0391000000000004, 3.1871, 3.3026, 3.4276, 3.5498000000000003, 3.6807, 3.7977, 3.9268]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
121,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,566.198132,570.6254349999998,4.427303000000052,2.8182,3.4273,0.6090999999999998,3.0682,3.1605000000000003,0.09230000000000027,aaa,aaa,1,,0,1,0,1,-70.0,"[2.1861, 2.6786000000000003, 3.1605000000000003, 3.3108, 3.4279, 3.5707, 4.1516]","[2.2515, 2.72, 3.2147, 3.3492, 3.4852000000000003, 3.631, 4.1930000000000005]","[2.3671, 2.5039, 2.8793, 2.9823]","[2.4033, 2.5610000000000004, 2.8825000000000003, 3.0391000000000004]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
122,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,570.641432,574.987635,4.346202999999947,2.8182,3.3462,0.528,3.0682,3.0794,0.0112000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[2.9587000000000003, 3.0794, 3.2073, 3.3229, 3.4535]","[2.9913000000000003, 3.1381, 3.248, 3.3699000000000003, 3.5041]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
123,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,575.058232,579.569935,4.511703000000012,2.8207,3.5117000000000003,0.6910000000000003,3.0707,3.2442,0.1735000000000002,iaa,iaa,1,,0,0,1,1,70.0,"[1.0404, 1.3717, 2.012, 4.3147]","[1.0862, 1.4192, 2.0497, 4.3418]","[1.2206, 1.2332, 1.5522, 1.6755, 1.8292, 2.3718, 2.5277000000000003, 3.2442, 3.253, 3.367, 3.4809, 3.5916, 3.7154, 3.8419, 3.9723]","[1.2285, 1.2372, 1.5748, 1.7246, 1.8864, 2.404, 2.5643, 3.2510000000000003, 3.2745, 3.3806000000000003, 3.5026, 3.6281, 3.7585, 3.893, 4.0204]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
124,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,579.580732,584.152235,4.571503000000007,2.8207,3.5715000000000003,0.7508000000000004,3.0707,3.1389,0.06820000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[1.3111000000000002, 1.8356, 3.1389]","[1.3601, 1.9008, 3.1661]","[0.7333000000000001, 0.8955000000000001, 1.4933, 1.6455000000000002, 3.3040000000000003, 3.4259, 3.5255, 3.6367, 3.7739999999999996]","[0.7905000000000001, 0.9415, 1.523, 1.6976, 3.3265, 3.4427000000000003, 3.5629, 3.6828, 3.8235]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
125,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,584.162232,588.565435,4.403202999999962,2.8182,3.4032,0.585,3.0682,3.1364,0.06820000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[3.1364, 3.2703, 3.3756000000000004, 3.4953000000000003, 3.6293, 3.7628, 4.246]","[3.1943, 3.3029, 3.4225000000000003, 3.5476, 3.6753, 3.8072, 4.2767]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
126,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,588.711032,593.144335,4.43330299999991,2.8182,3.4333,0.6151,3.0682,3.1665,0.09830000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[2.6847000000000003, 3.1665, 3.3039, 3.307, 3.4109000000000003, 3.4183000000000003, 3.5383, 3.6695, 3.7925]","[2.7383, 3.2069, 3.3064, 3.3363, 3.4175, 3.4632, 3.5848, 3.713, 3.8510000000000004]","[2.8565, 2.9886, 4.2731, 4.3955]","[2.8858, 3.0334000000000003, 4.3035000000000005]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
127,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,593.165432,597.6077349999998,4.442303000000038,2.8182,3.4423000000000004,0.6241000000000003,3.0682,3.1755,0.10729999999999996,aaa,aaa,1,,0,1,0,1,-70.0,"[0.1404, 1.8338, 2.439, 2.6183, 3.1755, 3.3161, 3.4339999999999997, 3.5681000000000003, 3.7136, 3.888]","[0.1626, 1.8875, 2.4794, 2.6746000000000003, 3.2091000000000003, 3.3492, 3.4914, 3.6312, 3.7741, 3.9356]","[0.5493, 2.0397000000000003, 2.2159999999999997, 2.8146, 2.9726000000000004]","[0.6024, 2.0842, 2.2791, 2.8579000000000003, 3.0308]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
128,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,597.629532,602.064135,4.434602999999925,2.8207,3.4346,0.6139000000000001,3.0707,3.1671,0.09640000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[0.0086, 2.3346, 2.8238000000000003]","[0.062, 2.3845, 2.8929]","[2.1616, 2.5192, 2.6603000000000003, 3.0205, 3.1671, 3.3296, 3.4389000000000003, 3.5940000000000003, 3.7591, 3.887]","[2.2103, 2.548, 2.7154000000000003, 3.0652000000000004, 3.2336, 3.3522000000000003, 3.4925, 3.6603, 3.8048, 3.9317]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
129,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,602.0777320000002,606.6969349999998,4.619203000000084,2.8182,3.6192,0.8010000000000002,3.0682,3.3524000000000003,0.28420000000000023,aaa,aaa,1,,0,1,0,1,-70.0,"[3.0498000000000003, 3.3524000000000003, 3.4932000000000003, 3.6207, 3.7545, 3.8867]","[3.0847, 3.4132, 3.5404, 3.6721, 3.7969, 3.9349]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
130,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,606.716532,611.0824349999998,4.365903000000003,2.8182,3.3659000000000003,0.5477000000000003,3.0682,3.0991,0.030899999999999924,aaa,aaa,1,,0,1,0,1,-70.0,"[3.0991, 3.3336, 3.4452000000000003, 3.5701, 3.7063, 3.8564]","[3.1057, 3.3782, 3.498, 3.6151, 3.7557, 3.9036]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
131,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,611.120632,615.494735,4.374102999999991,2.8207,3.3741000000000003,0.5534000000000003,3.0707,3.1066000000000003,0.035900000000000265,iaa,iaa,1,,0,0,1,1,70.0,"[1.9497, 2.4314, 2.8146]","[2.0097, 2.4859999999999998, 2.8272]","[2.1287000000000003, 2.2881, 2.5873, 3.1066000000000003, 3.2407000000000004, 3.3746, 3.5184, 3.6696]","[2.1665, 2.3156000000000003, 2.6379, 3.1555, 3.2892, 3.4264, 3.5682, 3.7224]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
132,1,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1,615.505132,619.9687349999998,4.463603000000036,2.8207,3.4636,0.6429,3.0707,3.4541,0.3834,iaa,iaa,1,,0,0,1,1,70.0,"[3.0225, 3.4541, 3.9271, 4.0815]","[3.0533, 3.5041, 3.9763, 4.1479]","[3.6312, 4.2628, 4.2881, 4.3828000000000005]","[3.6622, 4.272, 4.2928000000000015, 4.4419]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
133,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,619.977932,624.5222349999998,4.5443030000000135,2.8207,3.5443,0.7235999999999998,3.0707,3.2768,0.2061000000000001,iaa,iaa,1,,0,0,1,1,70.0,"[0.0689, 0.6159, 0.7939]","[0.13290000000000002, 0.6664, 0.8576]","[0.298, 0.4339, 1.1824, 3.2768, 3.4072, 3.5067000000000004, 3.6283, 3.7465, 3.8693]","[0.3251, 0.4863, 1.2416, 3.3072000000000004, 3.4221000000000004, 3.5471000000000004, 3.6676, 3.7854, 3.9102]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
134,1,1.0,1,0,0,1.0,0.0,1.0,1.0,1.0,1,624.547632,629.319135,4.771502999999939,2.8207,3.7715,0.9508,3.0707,3.3549,0.28420000000000023,iaa,iaa,1,,0,0,1,1,70.0,[3.3549],[3.3954],"[3.5039999999999996, 3.6439999999999997, 3.7354, 3.8466, 3.9793, 4.0925, 4.2135, 4.3432]","[3.5493, 3.658, 3.7668, 3.8833, 4.0138, 4.1332, 4.2562, 4.3866000000000005]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
135,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,629.3386320000002,633.9116349999998,4.573003000000085,2.8182,3.573,0.7547999999999999,3.0682,3.3062,0.23800000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[3.3062, 3.4242000000000004, 3.5376000000000003, 3.666, 3.7919, 3.9273, 4.4058]","[3.3573, 3.4633000000000003, 3.5872, 3.7127, 3.8349, 3.9788, 4.4613000000000005]",[],[],20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
136,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,633.9319320000002,638.4262349999998,4.494303000000058,2.8182,3.4943,0.6760999999999999,3.0682,3.2275,0.1593,aaa,aaa,1,,0,1,0,1,-70.0,"[0.29350000000000004, 0.4656, 0.637, 0.8510000000000001, 3.2275, 3.3594, 3.4864, 3.6287, 3.7571, 3.9051, 4.0458]","[0.3457, 0.5321, 0.7129000000000001, 0.9302, 3.2897000000000003, 3.4102, 3.5409, 3.6695, 3.8116, 3.9506, 4.1016]","[0.1148, 1.2733, 1.5830000000000002]","[0.0285, 0.1699, 1.3251000000000002, 1.6412]",20,1.0,0.0,0.0,1,0,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220121-124949,2022-01-21,12:49:58.727816,13:35:24.927780,,
