Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize,Drug,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
446,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2579.716331,2584.826935,5.110603999999967,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1023000000000005,0.2722000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1023000000000005, 4.2429000000000014, 4.3801000000000005, 4.5136, 4.6459, 4.756, 4.886, 5.0112000000000005]","[4.1611, 4.2985, 4.4299, 4.5653000000000015, 4.6825, 4.8063, 4.9316, 5.0549]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.6300532390245667,0.3699467609754487
447,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2584.8384309999997,2589.955135,5.116704000000027,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1084000000000005,0.2783000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1084000000000005, 4.253, 4.3959, 4.5272000000000014, 4.6517, 4.7767, 4.91, 5.0425]","[4.1597, 4.3133, 4.4540000000000015, 4.5803, 4.7016, 4.8275000000000015, 4.9574, 5.0878000000000005]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.5613763901618337,0.438623609838176
448,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2589.972131,2597.076435,7.1043039999999555,2.8181000000000003,4.1042000000000005,1.2861000000000002,3.8276,4.1041,0.2764999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1041, 4.1221000000000005, 4.2422, 4.4418000000000015]","[4.1083, 4.1301000000000005, 4.2864, 4.4865]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.4855416740399999,0.5144583259600097
449,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2597.092831,2602.275535,5.182704000000285,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1751000000000005,0.3475000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1751000000000005, 4.3057, 4.4554, 4.6104, 4.7533, 4.8892000000000015, 5.0252, 5.1639]","[4.2235000000000005, 4.3684, 4.5182, 4.6717, 4.8100000000000005, 4.9467, 5.0769]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.13202548867005617,0.8679745113299286
450,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2602.290031,2607.409635,5.119603999999981,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.112,0.2843999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.112, 4.2448000000000015, 4.3915000000000015, 4.5230000000000015, 4.5459000000000005, 4.6771, 4.6869000000000005, 4.8215, 4.9684, 5.109]","[0.0103, 4.1612, 4.298, 4.4433, 4.5255, 4.5879, 4.6805, 4.7419, 4.8855, 5.0277]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.06071049721642527,0.9392895027835932
451,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2607.4207309999997,2612.5334350000007,5.112703999999667,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1051,0.2774999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1051, 4.2116, 4.3613, 4.3753, 4.5255, 4.6771, 4.8233000000000015, 4.9636000000000005, 5.1016]","[0.0196, 4.1321, 4.2633, 4.3628, 4.4337, 4.6039, 4.7391000000000005, 4.8873000000000015, 5.025]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.044576664872156474,0.9554233351278212
452,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2612.6345309999997,2619.773736,7.139204999999947,2.8181000000000003,4.1391,1.3209999999999995,3.8276,4.1389999999999985,0.3113999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[4.138999999999999, 4.2767, 4.4636000000000005]","[4.1624, 4.3156, 4.5196000000000005]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.04255719380071315,0.9574428061992692
453,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2619.7849309999997,2624.9021350000007,5.117203999999674,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1096,0.282,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1096, 4.2365, 4.3862000000000005, 4.5536, 4.7164]","[4.1582, 4.3115000000000006, 4.4679, 4.6223, 4.7871000000000015]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.020451289318613695,0.9795487106814045
454,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2624.914531,2630.041235,5.126704000000245,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1184,0.2883,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1184, 4.2604000000000015, 4.3982, 4.5391, 4.6676, 4.7871000000000015, 4.9087000000000005, 5.0397]","[4.1773, 4.3117, 4.4572, 4.5902, 4.7134, 4.8351000000000015, 4.9608, 5.0917]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.013545295607076653,0.986454704392929
455,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2630.051931,2635.175435,5.123504000000139,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1159,0.2882999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1159, 4.2269000000000005, 4.405, 4.6069, 4.7059000000000015, 4.8565000000000005, 5.0167]","[4.1419999999999995, 4.3047, 4.4643000000000015, 4.6169, 4.7853, 4.9339, 5.0886000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.004637321707130597,0.9953626782928661
456,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2635.186831,2640.297035,5.110204000000066,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1026,0.2749999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1026, 4.2267, 4.3622000000000005, 4.5191, 4.6662, 4.8098]","[4.1439, 4.2894000000000005, 4.4405, 4.588, 4.7295, 4.8641000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0036040311651064625,0.9963959688348998
457,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2640.307731,2647.417236,7.109504999999897,2.8206,4.1094,1.2887999999999995,3.8301,4.1093,0.2791999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1093, 4.1205, 4.2134, 4.409]","[4.1177, 4.1316000000000015, 4.2696000000000005, 4.4947]",[4.6575000000000015],[4.6734],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.006269525566246344,0.9937304744337259
458,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2647.4281309999997,2652.6006350000002,5.172503999999663,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1649,0.3372999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1649, 4.3133, 4.3494, 4.4743, 4.6306, 4.7825000000000015, 4.9232000000000005]","[4.2413, 4.3176000000000005, 4.3942000000000005, 4.5527000000000015, 4.6973, 4.8435000000000015, 4.9895000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.009684198999212433,0.9903158010008087
459,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2652.611232,2657.755435,5.144202999999834,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1366000000000005,0.3090000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1366000000000005, 4.2585000000000015, 4.4007000000000005, 4.5409000000000015, 4.7038, 4.8477000000000015]","[4.1882, 4.3191000000000015, 4.4643000000000015, 4.6218, 4.7674, 4.9011000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.019261002882409017,0.9807389971175645
460,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2657.7669309999997,2664.974235,7.207304000000023,2.8181000000000003,4.2072,1.3891,3.8276,4.2071000000000005,0.3795000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],"[4.2071000000000005, 4.2606, 4.3786000000000005]","[4.2418000000000005, 4.2648, 4.4251000000000005]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.03467446232486618,0.9653255376751354
461,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,2664.984931,2672.107735,7.122804000000088,2.8206,4.1227,1.3020999999999998,3.8301,4.1226,0.2925,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1226, 4.2652]","[4.1784, 4.3113]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.03530142660799117,0.9646985733920259
462,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2672.118731,2677.2636350000002,5.1449039999997686,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1366000000000005,0.3065000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1366000000000005, 4.2874, 4.4431, 4.5922, 4.7367]","[4.2040000000000015, 4.352, 4.5124, 4.6474, 4.79]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.033319302869397396,0.9666806971306248
463,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2677.277031,2682.383835,5.106804000000012,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0985000000000005,0.2684000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0985000000000005, 4.2429000000000014, 4.3797000000000015, 4.5222, 4.6677, 4.7979, 4.9380000000000015, 5.0681]","[4.1424, 4.3, 4.4405, 4.5838, 4.7205, 4.855, 4.988]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.030314368568038808,0.9696856314319576
464,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2682.394531,2687.5950350000007,5.20050399999991,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1929,0.3652999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1929, 4.3711, 4.5347, 4.6646, 4.8232, 4.9789, 5.1223]","[4.2527, 4.4187, 4.5866, 4.7435, 4.8972000000000016, 5.0366, 5.1736]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.027594640898447702,0.972405359101548
465,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2687.605831,2692.714835,5.109004000000368,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1007,0.2705999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1007, 4.2343, 4.3669, 4.4898, 4.6108, 4.7338000000000005, 4.8724, 5.0131000000000006]","[4.1501, 4.2881, 4.4153, 4.5364, 4.659, 4.7890000000000015, 4.9248, 5.061]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.030866721434546725,0.9691332785654277
466,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2692.725531,2697.911535,5.186004000000139,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1784,0.3507999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1784, 4.3614000000000015, 4.5231, 4.6823000000000015]","[4.2371, 4.4327000000000005, 4.5882000000000005, 4.7604000000000015]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.03603304973864785,0.9639669502613727
467,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2697.9227309999997,2703.044335,5.121603999999934,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1133000000000015,0.2832000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1133000000000015, 4.2368000000000015, 4.3646, 4.4879, 4.6021, 4.7219999999999995, 4.8461, 4.9803000000000015, 5.1157]","[4.1655, 4.2890000000000015, 4.4179, 4.5336, 4.65, 4.7685, 4.8949, 5.0261000000000005]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.045498180052895465,0.9545018199471259
468,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2703.055131,2708.166235,5.1111040000000685,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1028,0.2726999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1028, 4.2314, 4.3629, 4.4799, 4.5984, 4.7356, 4.8722, 4.9985]","[0.019, 4.1529, 4.2829000000000015, 4.4109, 4.525, 4.6459, 4.7912, 4.9176, 5.0461]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.05736696972607397,0.942633030273943
469,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2708.1779309999997,2715.273435,7.095503999999893,2.8181000000000003,4.0954000000000015,1.2773000000000012,3.8276,4.0953,0.2676999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[0.0029, 4.0953, 4.2235000000000005]","[0.0373, 4.1368, 4.2818000000000005]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.07095600738271934,0.929043992617279
470,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2715.2838309999997,2720.393736,5.109904999999799,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1023000000000005,0.2747000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1023000000000005, 4.2073, 4.4022000000000014, 4.5598, 4.6834, 4.8372, 4.9891000000000005]","[4.1295, 4.2766, 4.4438, 4.6016, 4.7557, 4.9028, 5.0486]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240426-151804,2024-04-26,15:18:17.010088,16:35:34.388410,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.06537588764758737,0.9346241123524359
