Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize,Drug,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
297,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3098.382812000001,3103.569115,5.186302999999953,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1785000000000005,0.3484000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1785000000000005, 4.3075, 4.4313, 4.5492, 4.6758000000000015, 4.8105, 4.9581, 5.0876]","[4.2262, 4.3525, 4.4777000000000005, 4.6003, 4.7275, 4.8649, 5.0058, 5.1417]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.00032642861347400464,0.9996735713865142
298,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3103.579412,3108.693715,5.114302999999836,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1065000000000005,0.2764000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1065000000000005, 4.1997, 4.3136, 4.4378, 4.5752000000000015, 4.7004, 4.8312, 5.113]","[4.1325, 4.2431, 4.3622000000000005, 4.4910000000000005, 4.6289, 4.7529, 4.8873000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0003427073153936007,0.999657292684634
299,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3108.705712,3113.817415,5.111703000000034,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1039,0.2738,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1039, 4.1975, 4.3161000000000005, 4.441, 4.5795]","[0.0114, 4.1197, 4.2425000000000015, 4.3664000000000005, 4.4975000000000005, 4.6334]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.00034935641590584014,0.9996506435840856
300,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3113.831712,3118.9510149999996,5.119302999999945,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1121,0.2844999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1121, 4.2387000000000015, 4.351, 4.4652, 4.5903, 4.7326000000000015]","[4.1628, 4.2675, 4.3975, 4.5230000000000015, 4.6474, 4.7848000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0003538325530290993,0.9996461674469675
301,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3118.963112,3124.093215,5.130102999999963,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1223,0.2921999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1223, 4.2292000000000005, 4.3457, 4.4759, 4.6163, 4.7783000000000015, 4.912, 5.0551]","[4.1514, 4.276, 4.3946000000000005, 4.5336, 4.6787, 4.8287, 4.9652, 5.1104]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0003769532215655167,0.9996230467784165
302,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3124.108812,3129.228615,5.119803000000047,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1126000000000005,0.2850000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1126000000000005, 4.2292000000000005, 4.3477000000000015, 4.4708000000000006, 4.7431, 4.8993]","[4.1541000000000015, 4.2827, 4.4015, 4.5312, 4.8006, 4.9613000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0004479325804732502,0.9995520674195262
303,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3129.241912,3134.369615,5.127703000000111,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1199,0.2898000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1199, 4.237, 4.3481000000000005, 4.4773000000000005, 4.6098, 4.7469, 4.8859]","[4.1613, 4.2752, 4.3986, 4.5308, 4.6638, 4.8050000000000015, 4.9418000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0005383347787142509,0.9994616652213103
304,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3134.381812,3139.559515,5.177702999999838,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1705000000000005,0.3429000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1705000000000005, 4.2848000000000015, 4.4110000000000005, 4.5394000000000005]","[4.2231000000000005, 4.3362, 4.466, 4.5950000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0006380495620211315,0.9993619504379655
305,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3139.572812,3144.7237149999996,5.150903000000199,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1437,0.3160999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1437, 4.2642, 4.3791, 4.5032000000000005, 4.6323, 4.7961, 5.1067]","[4.1983000000000015, 4.3139, 4.4328, 4.5607000000000015, 4.6985, 4.8453]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0007881797253212076,0.9992118202746899
306,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3144.734812,3149.8555149999997,5.120703000000049,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1129,0.2827999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1129, 4.2245, 4.3439000000000005, 4.4665, 4.5857, 4.7121, 4.8562]","[4.147, 4.2700000000000005, 4.3937, 4.5124, 4.6362000000000005, 4.7689, 4.9098000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.001101738556303634,0.9988982614437003
307,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3149.869212,3155.029415,5.16020299999991,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1530000000000005,0.3254000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1530000000000005, 4.2823, 4.3922, 4.5171, 4.6419000000000015, 4.8094, 4.916]","[4.2056, 4.3226, 4.4431, 4.5702, 4.7010000000000005, 4.8388, 4.9784000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0014371100833481432,0.9985628899166266
308,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3155.039912,3160.1666149999996,5.126702999999907,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1189,0.2887999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1189, 4.2407, 4.3415, 4.4663, 4.5982, 4.7355, 4.8718, 5.0108000000000015]","[4.1547, 4.2713, 4.3901, 4.5173000000000005, 4.6511000000000005, 4.7869, 4.928, 5.0602]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0020355889537173482,0.997964411046285
309,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3160.180412,3167.3636149999998,7.183203000000049,2.8181000000000003,4.1831000000000005,1.3650000000000002,3.8276,4.183,0.3553999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.3289],[4.3694000000000015],"[0.0126, 4.183, 4.4961, 4.6883]","[0.0217, 4.2323, 4.5308, 4.7489]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0027463793780034677,0.9972536206219815
310,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,3167.378012,3172.567115,5.1891029999997045,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1819000000000015,0.3543000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1819000000000015, 4.3236, 4.421, 4.5558000000000005, 4.6869000000000005, 4.815, 4.9540000000000015]","[4.2398, 4.3498, 4.4751, 4.6127, 4.7424, 4.8759000000000015, 5.0193]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0027821248990205897,0.9972178751009563
311,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3172.582112,3177.7730149999998,5.190903000000162,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1831000000000005,0.3530000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1831000000000005, 4.303, 4.4252, 4.5605, 4.6907000000000005, 4.8375]","[4.2254000000000005, 4.3505, 4.4807000000000015, 4.6142, 4.7469, 4.8901]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.002888464764924829,0.9971115352350545
312,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3177.786612,3182.9315149999998,5.1449030000003395,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1377000000000015,0.3101000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1377000000000015, 4.2642, 4.3758, 4.4961, 4.6278000000000015, 4.7939, 4.9317]","[4.1925, 4.3079, 4.4275, 4.5559, 4.6946, 4.8535, 4.9934]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.003093490559958414,0.9969065094400177
313,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3182.944312,3188.118415,5.174102999999832,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1663000000000014,0.3362000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1663000000000014, 4.3026, 4.4105, 4.5432000000000015, 4.6795, 4.8176000000000005]","[4.2103, 4.3379, 4.4671, 4.5987, 4.7364000000000015, 4.8771]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0033805586055275713,0.9966194413944631
314,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,3188.1290120000012,3195.2997149999997,7.170703000000231,2.8206,4.1706,1.35,3.8301,4.1705000000000005,0.3404000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1705000000000005, 4.5104000000000015]","[4.2264, 4.5676000000000005]",[4.3424000000000005],[4.3775],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0038194860663668968,0.9961805139336591
315,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3195.313512,3200.4247149999997,5.111202999999931,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1034000000000015,0.2733000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1034000000000015, 4.2187, 4.3346, 4.46, 4.859]","[4.1386, 4.263, 4.3883, 4.5167, 4.9115]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0036324434128214055,0.9963675565871599
316,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3200.436512,3205.592515,5.1560029999995995,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1488000000000005,0.3212000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1488000000000005, 4.2681, 4.3849, 4.5125]","[4.1972000000000005, 4.3152, 4.4377, 4.5837]","[4.8776, 5.0141]","[4.915, 5.0689]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0036124213290720034,0.9963875786709357
317,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3205.603412,3212.750115,7.1467029999998894,2.8206,4.1466,1.3259999999999998,3.8301,4.1465000000000005,0.3164000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1465000000000005, 4.2662]","[4.1998000000000015, 4.3255]",[4.5824],[4.6306],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.003766554675362898,0.9962334453246242
318,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3212.767212,3217.876215,5.109002999999575,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1012,0.2711000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1012, 4.1931, 4.3076, 4.4426000000000005, 4.5741000000000005]","[4.1187000000000005, 4.2349000000000006, 4.3625, 4.5008, 4.6247]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0033921367955030545,0.9966078632045039
319,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3217.888012,3223.043715,5.155702999999903,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1479,0.3177999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1479, 4.2617, 4.3859, 4.5174]","[4.1903000000000015, 4.3147, 4.4414, 4.5773]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0030970172994168447,0.9969029827005567
320,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3223.056012,3228.2361149999997,5.180103000000145,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1729,0.3452999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1729, 4.3056, 4.4124, 4.5375000000000005, 4.6938]","[4.2250000000000005, 4.3467, 4.4653, 4.5985000000000005, 4.7607]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.002906899581922639,0.9970931004180537
321,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3228.247012000001,3235.357115,7.110102999999981,2.8206,4.11,1.2894,3.8301,4.1099000000000006,0.2798000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1099000000000006, 4.2028]","[4.1383, 4.2667]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240422-153742,2024-04-22,15:37:54.698754,17:15:25.486597,25.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.0027968463901214833,0.9972031536098608
