Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize,Drug,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
190,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1702.9993120000001,1708.2727149999994,5.273403000000144,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2662,0.4386000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2662, 4.3774000000000015, 4.5018, 4.6248000000000005, 4.746, 4.8778000000000015, 5.0105]","[4.2844, 4.436, 4.5524, 4.6681, 4.7895, 4.9244, 5.0621]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.09397113693786817,0.9060288630621365
191,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1708.2882120000006,1713.456315,5.168102999999974,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1609,0.3332999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1609, 4.3049, 4.4227, 4.565, 4.6983000000000015, 4.8319, 5.1221000000000005]","[4.2256, 4.3527000000000005, 4.479, 4.6163, 4.7441, 4.8791]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.08902619082856628,0.9109738091714156
192,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1713.468012,1720.5797149999999,7.111703000000035,2.8206,4.1116,1.291,3.8301,4.1115,0.2814000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1115, 4.5485000000000015]","[0.0098, 4.1539, 4.6566]","[4.3116, 4.3916]","[4.3133, 4.4391]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.08496151667985018,0.9150384833201433
193,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1720.5918120000001,1725.7883149999998,5.196503000000121,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1893,0.3616999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1893, 4.2035, 4.3439000000000005, 4.4671, 4.5919, 4.7199, 4.8606]","[4.1917, 4.2655, 4.3953000000000015, 4.5146000000000015, 4.6389000000000005, 4.7678, 4.9107]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.06985366287418049,0.9301463371257997
194,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1725.798612,1732.9215149999998,7.122902999999951,2.8206,4.1228,1.3021999999999996,3.8301,4.1227,0.2925999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1227, 4.4238, 4.5972]","[4.1764, 4.4978, 4.6535]",[4.2517000000000005],[4.3046000000000015],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.05958342439109943,0.9404165756089036
195,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1732.931012,1738.0454149999994,5.1144030000000384,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1072000000000015,0.2796000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1072000000000015, 4.2155000000000005, 4.3341, 4.4540000000000015, 4.5859000000000005, 4.7138, 4.8412000000000015, 4.9809, 5.1127]","[4.1418, 4.2673000000000005, 4.3813, 4.5025, 4.6336, 4.7582, 4.8879, 5.024100000000002]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.04153899131036592,0.9584610086896481
196,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1738.056812,1743.2123149999998,5.155502999999953,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1477,0.3176000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[0.0354],"[4.1477, 4.2563, 4.3628, 4.479, 4.6072000000000015, 4.7422, 4.8734, 5.0025, 5.1363]","[4.1887, 4.2962, 4.4058, 4.5390000000000015, 4.6610000000000005, 4.7961, 4.9272, 5.0556]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.030827292494528136,0.9691727075054681
197,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1743.223212,1748.399115,5.175902999999835,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1681,0.3379999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1681, 4.2853, 4.3971, 4.5139000000000005, 4.6386, 4.7736, 4.9127, 5.0436000000000005]","[0.0191, 4.2118, 4.3281, 4.4411000000000005, 4.5593, 4.6888000000000005, 4.8238, 4.9596, 5.0943000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.022942970485608675,0.9770570295143751
198,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1748.412712,1753.5616149999994,5.148903000000018,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1411,0.3109999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1411, 4.2519, 4.3675000000000015, 4.5048, 4.6254, 4.7568, 5.0174]","[4.1850000000000005, 4.2991, 4.4174, 4.5518, 4.6775, 4.8113, 5.07]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.016228560669336884,0.983771439330639
199,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1753.5742129999999,1758.7012149999994,5.1270019999999485,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1192,0.2890999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1192, 4.2284000000000015, 4.338, 4.4545, 4.5765, 4.7102, 4.8489]","[4.1654, 4.2734000000000005, 4.3835000000000015, 4.5009000000000015, 4.6284, 4.7636, 4.9003000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.011210910924686505,0.9887890890753295
200,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1758.711512,1763.828415,5.1169029999998665,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1097,0.2820999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1097, 4.2776000000000005, 4.3745, 4.4967000000000015, 4.6247, 4.7591, 4.9032, 5.0465]","[4.1141000000000005, 4.2895, 4.426, 4.5488, 4.6722, 4.8127, 4.9533000000000005, 5.0948]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.008476919403849956,0.9915230805961361
201,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1763.8387120000002,1768.9557149999994,5.117003000000069,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1092,0.2791000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1092, 4.2051, 4.3177, 4.439, 4.5616, 4.6929, 4.8391, 4.9559000000000015]","[4.1437, 4.2483, 4.3661, 4.4858, 4.6135, 4.7458, 4.8684, 5.0091]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.006024471843580629,0.9939755281564281
202,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1768.9655120000002,1774.089415,5.1239029999999275,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1167,0.2890999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1167, 4.238, 4.3678, 4.4955, 4.628, 4.9144000000000005]","[4.1655, 4.2899, 4.4159000000000015, 4.5449, 4.6785000000000005, 4.9633]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.004634129570364286,0.995365870429622
203,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1774.1007120000006,1779.263415,5.162702999999965,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1555,0.3278999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1555, 4.2881, 4.4194, 4.5520000000000005, 4.6896]","[4.2124000000000015, 4.3389999999999995, 4.4694, 4.6044, 4.7404]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0034309709675021186,0.9965690290324926
204,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1779.277612,1784.376615,5.099002999999811,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0918,0.2641999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0918, 4.1913, 4.3101, 4.4338000000000015, 4.5652, 4.7010000000000005, 4.8462000000000005, 4.9903]","[4.1256, 4.2411, 4.3591000000000015, 4.485, 4.6142, 4.7515, 4.8980000000000015, 5.0412]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0024340774125762117,0.9975659225874052
205,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1784.3868120000006,1789.5407149999999,5.1539030000001285,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1467,0.3190999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1467, 4.1551, 4.1574, 4.2875000000000005, 4.4086, 4.5372, 4.6663000000000014, 4.8035000000000005, 4.9495000000000005]","[4.1531, 4.1569, 4.2124000000000015, 4.3376, 4.4585, 4.5843, 4.7120000000000015, 4.8506, 4.9905]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0016750249619945491,0.9983249750380108
206,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1789.552312,1794.672615,5.120302999999922,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1125,0.2823999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1125, 4.2077, 4.3148, 4.4319000000000015, 4.558, 4.6922000000000015]","[4.1436, 4.2486000000000015, 4.3642, 4.4842, 4.6106, 4.7444000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0011931079027916664,0.9988068920971916
207,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1794.682412,1799.8551149999994,5.172702999999956,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1655,0.3378999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1655, 4.2945, 4.4197000000000015, 4.5398000000000005, 4.6719, 4.8044, 4.9438, 5.0887]","[4.2227000000000015, 4.3415, 4.4641, 4.5906, 4.7182, 4.8506, 4.9928, 5.1333]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0007158782974472796,0.9992841217025761
208,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1799.8651120000006,1804.9911149999998,5.1260030000000825,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1188,0.2911999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1188, 4.2170000000000005, 4.3494, 4.4774, 4.6082, 4.7375, 5.0205]","[4.1454, 4.2706, 4.401, 4.5267, 4.6555, 4.7863000000000016, 5.0852]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0004977636545770224,0.9995022363454286
209,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1805.005012,1810.1158149999999,5.1108030000000335,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1036,0.2759999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1036, 4.1915, 4.3163, 4.4445000000000014, 4.5755, 4.7051, 4.8458000000000006]","[4.1296, 4.2466, 4.3668000000000005, 4.493, 4.626, 4.7551000000000005, 4.8864]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.00039413064755556946,0.9996058693524295
210,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1810.126412,1815.243216,5.116804000000002,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.109,0.2788999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.109, 4.2072, 4.3162, 4.4438, 4.5807, 4.7151000000000005, 4.9833]","[4.1431, 4.2516, 4.3652000000000015, 4.4956000000000005, 4.6320000000000014, 4.7684000000000015, 5.0390000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0003387275657721554,0.999661272434235
211,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1815.2537120000002,1820.363815,5.110102999999982,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1023000000000005,0.2722000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1023000000000005, 4.178999999999999, 4.2829000000000015, 4.4065, 4.5399, 4.6676]","[4.1145000000000005, 4.2194, 4.3332000000000015, 4.4615, 4.59, 4.7235000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0003125557632571833,0.9996874442367211
212,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1820.3753120000001,1825.4787149999997,5.103403000000071,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0956,0.2654999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0956, 4.1904, 4.3015, 4.4152000000000005, 4.5408, 4.6716000000000015, 4.8049, 4.9367]","[4.1211, 4.234, 4.3446, 4.4659, 4.5929, 4.7233, 4.8561000000000005, 4.9883000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.0002958492113861195,0.9997041507886234
213,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1825.487712,1830.6865149999999,5.198802999999998,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.191,0.3608999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.191, 4.3092000000000015, 4.4258000000000015, 4.5454, 4.6676, 4.8049, 4.9477, 5.0667]","[4.2367, 4.3539, 4.4754000000000005, 4.5946, 4.7251, 4.8565000000000005, 4.9848, 5.1211]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,,,2,1,2,3,[ 0.56618366  0.28354057  0.93848938  1.91991265  0.13984148 -0.04956055],[0.99631614 0.00368386 0.003639   0.996361  ],1,Engaged,"[1, 0]",-13180.965359870603,0.00032409561303610993,0.9996759043869701
