Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen,Task,VarDelay
36,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,221.073928,225.969526,4.895598000000007,2.8206,3.8955,1.0749,3.8206,3.8765,0.05589999999999984,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5451, 3.6023, 3.6046, 3.6518, 3.9903, 4.1042000000000005]","[3.5842, 3.6033, 3.6092, 3.6977, 4.0345, 4.1582]","[3.5554, 3.7645, 3.8765, 3.9672, 4.0493000000000015, 4.0518, 4.0727, 4.2278, 4.3514, 4.4811000000000005, 4.5816, 4.5939000000000005]","[3.6636, 3.8144, 3.9216, 4.0195, 4.0494, 4.0546, 4.1369, 4.2811, 4.3921, 4.4948000000000015, 4.5885, 4.6055]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
37,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,225.994628,230.897126,4.90249799999998,2.8206,3.9024,1.0818,3.8206,3.8834,0.06280000000000019,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6298, 3.8165, 3.8938, 4.048, 4.135, 4.2737]","[3.6929, 3.8427, 3.928, 4.0634000000000015, 4.1924, 4.3371]","[3.5972, 3.6845, 3.7056, 3.7377, 3.7598, 3.8197, 3.8834, 3.8852, 3.893, 4.0425, 4.1084000000000005, 4.2333, 4.4156, 4.5751]","[3.657, 3.6875, 3.7095, 3.7494, 3.7701, 3.8474, 3.8835, 3.8855, 3.9589, 4.0651, 4.1733, 4.2938, 4.4783, 4.6047]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
38,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,230.914928,235.833426,4.9184980000000005,2.8206,3.9184,1.0978,3.8206,3.8994,0.07879999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5951, 3.6377, 3.8112]","[3.5969, 3.695, 3.8304]","[3.5608, 3.7696, 3.8994, 3.9012, 4.0301, 4.151, 4.2694, 4.4276]","[3.7048, 3.8354, 3.8995, 3.9605, 4.0714000000000015, 4.1842000000000015, 4.3133, 4.4726]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
39,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,235.850228,240.760926,4.910698000000028,2.8206,3.9106,1.09,3.8206,3.8916,0.07100000000000017,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6246, 3.7607]","[3.6875, 3.8273]","[3.5676, 3.5864000000000003, 3.6879, 3.8916, 4.0349, 4.1684, 4.2876]","[3.5702000000000003, 3.6851, 3.7838, 3.9548, 4.0777, 4.1986, 4.3197]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
40,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,240.785928,245.645826,4.859897999999988,2.8181000000000003,3.8598,1.0416999999999996,3.8288,3.8396,0.010800000000000145,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5879000000000003, 3.6173, 3.8396, 3.9755, 4.1078, 4.2021000000000015, 4.341, 4.492, 4.6889, 4.8125]","[3.6074, 3.6637, 3.8904, 4.0264, 4.1341, 4.2476, 4.3821, 4.5072, 4.7319, 4.8530000000000015]","[3.5799000000000003, 3.7289999999999996, 3.8539, 3.9749, 4.078, 4.1742, 4.6814, 4.7948]","[3.6439999999999997, 3.7916, 3.9038, 4.0044, 4.1296, 4.2315000000000005, 4.7169, 4.8371]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
41,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,245.662128,250.668026,5.005898000000002,2.8181000000000003,4.0058,1.1876999999999995,3.8181,3.8697,0.05160000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5876, 3.6149, 3.7634, 3.9856, 4.1133000000000015, 4.2494000000000005, 4.4221]","[3.6093, 3.6644, 3.796, 4.0369, 4.1542, 4.2953, 4.4539]","[3.5812000000000004, 3.7666, 3.8697, 3.9628, 4.2544, 4.4190000000000005, 4.5268000000000015]","[3.6935, 3.7933, 3.9239, 4.167, 4.287, 4.4582000000000015, 4.5796]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
42,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,250.678828,255.543026,4.8641979999999885,2.8181000000000003,3.8641,1.0459999999999998,3.8181,3.8182,9.999999999976694e-05,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5649, 3.6022000000000003, 3.7646, 3.8439, 3.9646, 4.0903, 4.2679, 4.3963]","[3.5989, 3.6584, 3.7693, 3.8944, 4.0045, 4.1419000000000015, 4.2816, 4.4447]","[3.5599000000000003, 3.7256, 3.8182, 4.263, 4.3918, 4.5494]","[3.6423, 3.7787, 4.1283, 4.2882, 4.4455, 4.607]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
43,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,255.554728,260.705026,5.150297999999964,2.8181000000000003,4.1502,1.3320999999999996,3.8288,3.9324,0.10360000000000014,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5551000000000004, 3.711, 3.798, 4.13, 4.2902000000000005, 4.4137, 4.5397, 4.7043]","[3.6104, 3.7371, 3.856, 4.1834, 4.3295, 4.4556, 4.5869, 4.7344]","[3.5495, 3.7026, 3.7626, 3.9324, 4.0894, 4.3587, 4.4985, 4.6399, 4.8097, 4.8099, 4.8469999999999995, 4.8533]","[3.6267, 3.7352, 3.8809, 4.064, 4.351, 4.4436, 4.5818, 4.7326000000000015, 4.8098, 4.8466000000000005, 4.8471, 4.8576000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
44,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,260.719528,265.765526,5.045997999999997,2.8206,4.0459000000000005,1.2253000000000005,3.8206,4.0269,0.20630000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5925, 3.6201, 3.7493, 4.0714000000000015]","[3.5935, 3.6649, 3.8038, 4.1229000000000005]","[3.5843000000000003, 3.7649, 4.0269, 4.0334]","[3.6546, 3.9738, 4.0271, 4.1443]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
45,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,265.773328,270.712126,4.93879800000002,2.8206,3.9387,1.1180999999999996,3.8206,3.9197,0.09909999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6798, 4.0375000000000005, 4.1371]","[3.7319, 4.0587, 4.1982]","[3.6476, 3.7992, 3.9197, 4.0414, 4.2738000000000005, 4.4045000000000005]","[3.7047, 3.8567, 3.9609, 4.0513, 4.3279000000000005, 4.4392000000000005]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
46,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,270.728828,275.570526,4.841697999999951,2.8206,3.8416,1.021,3.8206,3.8226,0.00199999999999978,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.7242, 3.9826]","[3.7452, 3.9888]","[3.5604, 3.6928, 3.8226, 3.9695]","[3.6039, 3.7574, 3.881, 4.0082]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
47,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,275.578428,280.522326,4.943898000000047,2.8206,3.9438,1.1231999999999998,3.8206,3.9248,0.10420000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6773, 4.0605, 4.1586, 4.5603]","[3.7239, 4.0859000000000005, 4.2151000000000005, 4.5643]","[3.6401, 3.8016, 3.9248, 4.0576, 4.2928000000000015, 4.4135, 4.5463000000000005, 4.6626, 4.8086]","[3.7256, 3.8649, 3.9792, 4.0875, 4.3479, 4.4548000000000005, 4.5804, 4.7248, 4.859]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
48,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,280.536128,285.389626,4.853498000000002,2.8181000000000003,3.8534,1.0353,3.8288,3.8332,0.00439999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6821, 3.8332, 3.9031, 4.026, 4.0894, 4.1915, 4.5995, 4.6985]","[3.7326, 3.8939, 4.0222, 4.04, 4.1316000000000015, 4.2362, 4.6275, 4.7423]","[3.6651, 3.9191, 4.3087, 4.5840000000000005, 4.6494, 4.8325000000000005]","[3.7217, 4.2222, 4.3364, 4.6232000000000015, 4.7298, 4.8372]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
49,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,285.396228,290.346126,4.949898000000019,2.8181000000000003,3.9498,1.1317,3.8288,3.9167,0.08789999999999988,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.9296, 3.9298, 4.0227, 4.0308, 4.6307]","[3.9297, 4.0218, 4.0242, 4.0417000000000005, 4.6777000000000015]","[3.5621, 3.6215, 3.9167, 4.4994000000000005, 4.8575]","[3.6206, 3.6441, 4.2489, 4.8069999999999995]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
50,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,290.365828,301.2900259999999,10.92419799999999,2.8181000000000003,9.9241,7.105999999999999,3.8288,4.3096000000000005,0.4808000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[9.9039, 10.1315]","[9.9613, 10.1823]","[4.3096000000000005, 9.8921, 10.0118, 10.0951, 10.2897, 10.3865]","[4.3404, 9.9448, 10.0652, 10.1705, 10.2914, 10.4255]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
51,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,301.306328,306.956626,5.650298000000023,2.8181000000000003,4.6502,1.8321,3.8288,4.63,0.8011999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5531, 3.6295, 4.63, 4.7488]","[3.5584, 3.6343, 4.7409, 4.7559000000000005]","[3.5469999999999997, 4.6358000000000015, 4.8822, 5.0246]","[3.6472, 4.8156, 4.9114, 5.0414]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
52,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,306.9768279999999,311.980426,5.003598000000012,2.8206,4.0035,1.1828999999999996,3.8206,3.9845,0.16389999999999993,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5671000000000004, 3.6685]","[3.5745, 3.6919]","[3.5619, 3.6184, 3.9845, 3.9942]","[3.5742000000000003, 3.9047, 3.9846, 4.0852]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
53,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,311.997528,316.89352599999995,4.89599800000002,2.8206,3.8959,1.0753,3.8206,3.8769,0.0562999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5789, 3.7304, 3.8811]","[3.5884, 3.7789, 3.943]","[3.5736000000000003, 3.7355, 3.8769, 4.0255]","[3.5972, 3.7741, 3.9456, 4.0961]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
54,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,316.905128,321.784026,4.878897999999992,2.8206,3.8788,1.0581999999999998,3.8206,3.8598,0.039200000000000124,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5711000000000004, 3.5846, 3.725, 3.8744]","[3.5718, 3.5888, 3.7732, 3.8962]","[3.5656000000000003, 3.7212, 3.8598]","[3.6225, 3.7749, 3.9227]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
55,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,321.805128,326.723826,4.918697999999949,2.8206,3.9186,1.098,3.8206,3.8996,0.07900000000000018,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.8005, 3.9164]","[3.8529, 3.9526]","[3.5669999999999997, 3.7656, 3.8996, 3.9014, 3.9092]","[3.5737, 3.8518, 3.8997, 3.9017, 3.9829]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
56,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,326.740328,336.787626,10.047298000000012,2.8181000000000003,9.0472,6.2291,3.8181,8.8569,5.038799999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[9.027, 9.1194]","[9.0776, 9.1819]","[8.8569, 9.0249, 9.1683]","[8.9358, 9.0821, 9.1798]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
57,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,336.800128,341.658426,4.858298000000048,2.8181000000000003,3.8582,1.0400999999999998,3.8288,3.838,0.009199999999999877,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5398, 3.7187, 3.838, 3.8527, 3.8911]","[3.7091, 3.7253, 3.8448, 3.8889]","[3.5411, 3.86]","[3.7874, 3.866]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
58,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,341.686728,346.588526,4.901797999999985,2.8181000000000003,3.9017,1.0835999999999997,3.8181,3.874,0.05589999999999984,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5589999999999997, 3.6387, 3.7168, 3.7894, 3.8815, 3.8817, 3.8833]","[3.6375, 3.7099, 3.7174, 3.8063, 3.8816, 3.8819999999999997]","[3.5644, 3.7698, 3.8739999999999997, 3.8836, 3.8879, 4.0093000000000005, 4.1709000000000005, 4.3382000000000005]","[3.7097, 3.8027, 3.8818, 3.8837, 3.9243, 4.1255000000000015, 4.3381, 4.3387]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
59,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,346.605428,351.471027,4.865598999999975,2.8181000000000003,3.8655,1.0473999999999997,3.8181,3.8453,0.02720000000000012,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5469000000000004, 3.8453, 3.8966, 4.192, 4.4144000000000005]","[3.6013, 3.8939999999999997, 3.8992, 4.2273000000000005, 4.4526]","[3.5513000000000003, 3.7324, 3.8107, 3.9328, 4.0245000000000015, 4.1675, 4.194, 4.4225]","[3.6779, 3.7608, 3.8815, 3.9814, 4.0968, 4.1906, 4.2089, 4.4287]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
60,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,351.488528,356.38582599999995,4.897298000000035,2.8206,3.8972,1.0766,3.8206,3.8782,0.057599999999999874,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5685, 3.5744, 3.8105, 3.9539]","[3.5718, 3.6148, 3.8588, 3.9976]","[3.5563, 3.7566, 3.8782, 3.8878]","[3.7143, 3.8563, 3.8783]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
61,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,356.402428,366.009726,9.607298000000013,2.8206,8.6072,5.7866,3.8206,8.5882,4.7676,iaa,iaa,1,,0,0,1,1,70.0,70.0,[8.611600000000001],[8.6216],"[3.5658000000000003, 3.6655, 8.5882, 8.589500000000001, 8.7104]","[3.5753000000000004, 3.7168, 8.5884, 8.6463, 8.738]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
62,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,366.023728,372.316626,6.292897999999981,2.8206,5.2928000000000015,2.4722000000000013,3.8206,5.2738000000000005,1.4532000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.2801],[5.2976],"[3.555, 3.5685, 3.5759000000000003, 5.2738000000000005, 5.3771]","[3.5674, 3.5737, 3.5866, 5.3058000000000005, 5.439]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
63,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,372.333828,377.378526,5.044698000000039,2.8206,4.0446,1.2239999999999998,3.8206,4.0256,0.20499999999999965,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.6224, 4.0256, 4.0272000000000014]","[3.6729, 4.0258, 4.0538]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
64,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,377.392528,382.635426,5.242897999999967,2.8181000000000003,4.2428,1.4246999999999996,3.8181,3.8739,0.05580000000000007,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6137, 3.7686, 4.2226]","[3.6615, 3.7898, 4.2706]","[3.5474, 3.7118, 3.7309, 3.8739, 4.2204000000000015]","[3.6595, 3.7216, 3.8018, 3.9149, 4.2708]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
65,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,382.651828,387.831826,5.179997999999955,2.8181000000000003,4.1799,1.3617999999999997,3.8181,3.9991,0.18100000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5543, 3.5692000000000004, 3.7603, 4.1597]","[3.5578000000000003, 3.7325, 3.8642, 4.215]","[3.5486, 3.9991, 4.107, 4.253, 4.3923000000000005, 4.5037, 4.6394, 4.6684]","[3.9822, 4.0795, 4.2096, 4.3276, 4.4461, 4.5789, 4.6497, 4.6685]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
66,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,387.844428,392.702726,4.858297999999991,2.8181000000000003,3.8582,1.0400999999999998,3.8288,3.838,0.009199999999999877,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[3.838],[],[],[],0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
67,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,392.716528,397.811226,5.094697999999994,2.8181000000000003,4.0946,1.2764999999999995,3.8181,3.9396,0.12149999999999972,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5449, 4.0744]","[3.7291, 4.1241]","[3.5543, 3.8028, 3.9396, 4.0496, 4.0831]","[3.7867, 3.8521, 3.958, 4.0747, 4.0977000000000015]",0.0107,0.0095,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,,,/dev/ttyACM38,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod8,821,36001,821,1.6.2,821_stage_training_v4_20230309-133341,2023-03-09,13:33:53.903476,14:40:54.918304,,,,
