Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
165,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,765.111131,769.550435,4.439303999999994,2.8181000000000003,3.4391000000000003,0.621,3.0681000000000003,3.4296,0.3614999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.5808],[3.6297],[3.4296],[3.4792],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
166,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,769.565331,774.018335,4.453003999999964,2.8206,3.4529,0.6322999999999999,3.0706,3.4359,0.3653,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1571, 4.2982000000000005, 4.4286]","[4.1951, 4.3547]","[3.4359, 3.5428, 3.6427, 3.7598, 3.8835, 4.0173000000000005, 4.0241, 4.1618, 4.1731]","[3.4842, 3.5863, 3.6979, 3.821, 3.9438, 4.0219000000000005, 4.0702, 4.1633, 4.2079]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
167,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,774.035131,778.500235,4.465103999999997,2.8206,3.4650000000000003,0.6444000000000001,3.0706,3.448,0.3773999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.5672],"[0.0093, 3.6175]","[3.448, 3.7352]","[3.4970000000000003, 3.7772]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
168,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,778.5136309999997,782.9596349999997,4.446004000000016,2.8181000000000003,3.4458,0.6276999999999999,3.0681000000000003,3.4363,0.3681999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4363, 3.5362, 3.6396, 3.7569999999999997, 3.8918, 4.0293, 4.1913]","[3.4734000000000003, 3.5788, 3.6929, 3.8211, 3.9539999999999997, 4.0917, 4.2402000000000015]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
169,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,782.976731,787.4511349999997,4.4744040000000505,2.8181000000000003,3.4742,0.6560999999999999,3.0681000000000003,3.4647,0.3965999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.5905],[3.6371],[3.4647],[3.5087],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
170,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,787.4652309999999,791.9624349999997,4.497204000000012,2.8206,3.4971,0.6764999999999999,3.0706,3.4801,0.4095,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.0649000000000015, 4.1954, 4.3559]","[4.1160000000000005, 4.2547000000000015, 4.4152000000000005]","[3.4801, 3.5942000000000003, 3.6925, 3.8045, 3.9251, 4.0674]","[3.5332000000000003, 3.634, 3.7446, 3.8628, 3.9861, 4.1006]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
171,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,791.977131,796.454335,4.477204000000029,2.8206,3.4771,0.6564999999999999,3.0706,3.4601,0.3895,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.3368],[4.3553000000000015],"[3.4601, 3.5689, 3.6647, 3.775, 3.8938, 4.0188000000000015, 4.1591000000000005, 4.33]","[3.511, 3.6053, 3.7126, 3.8304, 3.952, 4.0791, 4.2164, 4.3733]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
172,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,796.4705309999997,800.917835,4.447303999999917,2.8181000000000003,3.4471000000000003,0.629,3.0681000000000003,3.4376,0.3695,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.5814000000000004],[3.6143],"[3.4376, 3.5951]","[3.4896000000000003, 3.6075]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
173,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,800.9353309999997,805.475735,4.540403999999967,2.8181000000000003,3.5403,0.7221999999999995,3.0681000000000003,3.5234,0.4552999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5234, 3.6445, 3.7502, 3.8625, 3.9923, 4.1186, 4.2577]","[3.5666, 3.6868, 3.7987, 3.92, 4.0515, 4.1773, 4.3203000000000005]",[],[],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
174,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,805.489731,809.954535,4.464803999999958,2.8206,3.4647,0.6440999999999999,3.0706,3.4477,0.3771,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.4477, 3.5578000000000003, 3.6524, 3.7591, 3.8745, 3.9964, 4.1183000000000005, 4.2702]","[3.5005, 3.5914, 3.6948, 3.8104, 3.9311, 4.0545, 4.1917, 4.3314]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
175,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,809.9701309999997,814.4057349999997,4.435604000000012,2.8206,3.4355,0.6149,3.0706,3.4185000000000003,0.3479000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4185000000000003, 3.523, 3.62, 3.7275, 3.8439, 3.9751, 4.1523]","[3.4737, 3.5580000000000003, 3.6647, 3.7794, 3.9034, 4.0314000000000005, 4.1784]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
176,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,814.422431,818.842235,4.419803999999999,2.8181000000000003,3.4196,0.6014999999999997,3.0681000000000003,3.4101000000000004,0.3420000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.4101000000000004],[3.4562000000000004],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
177,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,818.857631,823.347035,4.489404000000036,2.8181000000000003,3.4892000000000003,0.6711,3.0681000000000003,3.4797,0.4116,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.4797],[3.5223],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
178,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,823.3628309999997,827.876535,4.5137039999999615,2.8206,3.5136000000000003,0.6930000000000001,3.0706,3.4966000000000004,0.4260000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4966000000000004, 3.6235, 3.7197, 3.8238, 3.9373, 4.0511, 4.1848, 4.3340000000000005]","[3.5614000000000003, 3.6533, 3.7568, 3.8708, 3.9875, 4.114, 4.2497, 4.3903]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
179,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,827.892031,832.3568349999997,4.464804000000072,2.8206,3.4647,0.6440999999999999,3.0706,3.4477,0.3771,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4477, 3.5582000000000003, 3.6595, 3.7766, 3.905, 4.0652, 4.1822, 4.3406]","[3.4988, 3.5998, 3.7117, 3.833, 3.9628, 4.104, 4.243, 4.3977]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
180,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,832.3727309999997,836.8175349999997,4.444803999999976,2.8181000000000003,3.4446000000000003,0.6265000000000001,3.0681000000000003,3.4351000000000003,0.3670000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.4351000000000003],[3.4815],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
181,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,836.8319309999997,841.316735,4.48480399999994,2.8181000000000003,3.4846000000000004,0.6665000000000001,3.0681000000000003,3.4751000000000003,0.407,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[3.6726],[3.7071],[3.4751000000000003],[3.5311000000000003],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
182,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,841.332431,845.8998349999997,4.5674040000000105,2.8206,3.5673000000000004,0.7467000000000001,3.0706,3.5503,0.4796999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[3.5503],[3.5940000000000003],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
183,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,845.915931,850.417735,4.501803999999994,2.8206,3.5017,0.6810999999999998,3.0706,3.4847,0.4140999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.2090000000000005, 4.2266]","[4.2197000000000005, 4.2288000000000014]","[3.4847, 3.5975, 3.695, 3.8029, 3.926, 4.0611000000000015, 4.2250000000000005, 4.3847000000000005]","[3.5375, 3.634, 3.7412, 3.8619, 3.9906, 4.1249, 4.2642, 4.4283]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
184,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,850.4327310000001,854.8795349999997,4.446804000000043,2.8181000000000003,3.4466,0.6284999999999998,3.0681000000000003,3.4371,0.3689999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.4371],[3.4766000000000004],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
185,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,854.8929310000003,859.400635,4.507703999999992,2.8181000000000003,3.5076,0.6894999999999998,3.0755000000000003,3.4907000000000004,0.4152,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4907000000000004, 3.4987000000000004, 3.6155, 3.6954, 3.786, 3.8942, 3.9916, 4.1071, 4.2239, 4.3519000000000005, 4.4768]","[3.4976000000000003, 3.5349000000000004, 3.6186, 3.7044, 3.8103, 3.9084, 4.0314000000000005, 4.1502, 4.2737, 4.4017]",[],[],0.0074,0.0075,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
186,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,859.416331,863.853835,4.437503999999991,2.8206,3.4373,0.6166999999999998,3.0706,3.4278,0.3571999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4278, 3.5132000000000003, 3.9692, 4.1155, 4.3026]","[3.4511000000000003, 3.5677000000000003, 4.0098, 4.1797, 4.3502]","[3.6756, 3.8149, 3.9651]","[3.7135, 3.8741, 4.0077]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
187,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,863.871531,868.3541349999997,4.4826040000000384,2.8206,3.4825000000000004,0.6619000000000002,3.0706,3.4655,0.3948999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.2244],[4.2546],"[3.4655, 3.6026, 3.7168, 3.82, 3.935, 4.0782, 4.2239]","[3.5107000000000004, 3.6607, 3.7607, 3.8738, 3.9937, 4.1267000000000005, 4.2746]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
188,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,868.371031,872.7817349999997,4.41070400000001,2.8181000000000003,3.4106,0.5924999999999998,3.0755000000000003,3.3937000000000004,0.3182,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3937000000000004, 3.4077, 3.4160000000000004, 3.5945, 3.6874, 3.7813]","[3.3945000000000003, 3.4157, 3.4361, 3.6021, 3.6951, 3.8014]",[],[],0.0074,0.0075,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
189,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,872.7979310000003,877.2826349999997,4.484704000000079,2.8181000000000003,3.4846000000000004,0.6665000000000001,3.0681000000000003,3.4677,0.3996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4677, 3.5727, 3.659, 3.7521, 3.855, 3.9654, 4.0902, 4.2375, 4.3679000000000014]","[3.4905000000000004, 3.5849, 3.6766, 3.7808, 3.8924, 4.0131000000000006, 4.1368, 4.2737, 4.4189]",[],[],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
190,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,877.2982310000001,881.764235,4.466003999999998,2.8206,3.4659,0.6452999999999998,3.0706,3.4489,0.3782999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1438000000000015, 4.1514, 4.3038]","[0.031400000000000004, 4.1456, 4.1572000000000005, 4.3294000000000015]","[3.4489, 3.5559000000000003, 3.6469, 3.7536, 3.8709, 3.9982, 4.1392, 4.3015]","[3.4952, 3.5859, 3.6909, 3.8046, 3.9282, 4.0573000000000015, 4.1981, 4.3421]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
191,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,881.7796310000001,886.236135,4.456503999999995,2.8206,3.4563,0.6356999999999999,3.0706,3.4468,0.3761999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4468, 3.7186, 3.84, 3.9825, 4.1117, 4.2385, 4.3743]","[3.4702, 3.7651, 3.8937, 4.042, 4.1690000000000005, 4.3039000000000005, 4.4425]",[3.5624],[3.6082],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
192,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,886.250131,890.6838349999997,4.433704000000034,2.8181000000000003,3.4335,0.6153999999999997,3.0681000000000003,3.4240000000000004,0.3559000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[3.5651],[3.5914],[3.4240000000000004],[3.4671000000000003],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
193,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,890.699331,895.160035,4.460703999999963,2.8181000000000003,3.4605,0.6423999999999999,3.0681000000000003,3.451,0.3828999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.451],[3.4962],0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
194,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,895.1742310000003,899.6598349999997,4.48560400000008,2.8206,3.4855,0.6648999999999998,3.0706,3.4685,0.3978999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4685, 3.591, 3.6788, 3.782, 3.8971, 4.0264, 4.1515, 4.3097]","[3.5239000000000003, 3.6142, 3.7216, 3.8335, 3.9575, 4.0822, 4.2175, 4.3631]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
195,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,899.6741310000001,904.111935,4.437804000000028,2.8206,3.4377,0.6170999999999998,3.0706,3.4207,0.3500999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4207, 3.5250000000000004, 3.623, 3.7364, 3.8642, 4.0388, 4.2022, 4.3647]","[3.4703000000000004, 3.5629, 3.6711, 3.7946, 3.9263, 4.0906, 4.244, 4.4209000000000005]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
196,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,904.126031,908.521135,4.395103999999947,2.8181000000000003,3.3949000000000003,0.5768,3.0681000000000003,3.3854,0.3172999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6244, 3.9688]","[3.6718, 3.9805]","[3.3854, 3.4837]","[3.4116, 3.5404]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
197,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,908.536231,912.956736,4.420504999999935,2.8181000000000003,3.4203,0.6021999999999998,3.0681000000000003,3.4108,0.3426999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4108, 3.5289]","[3.4450000000000003, 3.5851]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
198,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,912.971231,917.468135,4.496903999999971,2.8206,3.4968000000000004,0.6762000000000001,3.0706,3.4798,0.4091999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.6222],[3.6749],"[3.4798, 4.1598000000000015, 4.2912, 4.4011000000000005]","[3.5242, 4.213, 4.3412000000000015, 4.4498000000000015]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
199,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,917.483931,921.968135,4.484203999999977,2.8206,3.4841,0.6635,3.0706,3.4671000000000003,0.3965000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4671000000000003, 3.5802, 3.6942, 3.8163, 3.9584, 4.1266]","[0.0419, 3.5156, 3.6311, 3.7445, 3.8775, 4.0178, 4.1647]",0.0074,0.0075,100,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM32,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod2,875,36014,875,1.6.2,875_stage_training_v4_20230509-125358,2023-05-09,12:54:10.787121,13:10:14.683214
