Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
35,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,169.623711,174.08451399999996,4.460803000000029,2.8206,3.4607,0.6400999999999999,3.0776000000000003,3.4511000000000003,0.3735,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.4511000000000003, 3.5333, 3.7618, 3.8852, 3.9967, 4.1332]","[3.46, 3.5844, 3.8043, 3.9202, 4.0378, 4.1574]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
36,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,174.100311,178.514015,4.413703999999996,2.8181000000000003,3.4136,0.5954999999999999,3.0751,3.4040000000000004,0.3289000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4040000000000004, 3.5072, 3.6029, 3.7089999999999996, 3.8223, 3.9414, 4.072, 4.3507]","[3.4426, 3.5339, 3.6343, 3.7477, 3.8637, 3.9875, 4.1151, 4.3932]",[4.2273000000000005],[4.2451],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
37,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,178.52961100000005,182.997315,4.467703999999999,2.8206,3.4676,0.6469999999999998,3.0776000000000003,3.458,0.3803999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.458, 3.4635, 3.4743000000000004, 3.5904000000000003, 3.6892, 3.8313, 3.9256, 4.0535000000000005, 4.1518000000000015, 4.2866, 4.4044]","[3.4598, 3.4724000000000004, 3.5044, 3.6076, 3.7311, 3.8413, 3.9633, 4.0738, 4.1952, 4.3142000000000005, 4.4487000000000005]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
38,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,183.013311,187.518814,4.5055030000000045,2.8181000000000003,3.5054000000000003,0.6873,3.0751,3.4958,0.4207000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4958, 3.5803000000000003, 3.6629, 3.7691, 3.8758, 4.0032000000000005, 4.1253]","[3.522, 3.5918, 3.6985, 3.8014, 3.9123, 4.0301, 4.1509]",[4.4115],[4.4332],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
39,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,187.532811,192.008614,4.475802999999985,2.8206,3.4757,0.6550999999999996,3.0776000000000003,3.4661,0.3884999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.4661, 3.4881, 3.5929, 3.8109, 3.9405, 4.075, 4.2025000000000015, 4.3045]","[3.4765, 3.5108, 3.6121, 3.8552, 3.9875, 4.1047, 4.2181000000000015, 4.3371]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
40,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,192.021511,196.478114,4.456603000000001,2.8181000000000003,3.4565,0.6383999999999999,3.0751,3.4469000000000003,0.3718000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4469000000000003, 3.5688, 3.6624, 3.7749, 3.8918, 4.0344]","[3.5063, 3.5957000000000003, 3.7017, 3.8171, 3.9361, 4.0593]",[4.3323],[4.3536],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
41,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,196.494911,200.927014,4.432103000000012,2.8206,3.4320000000000004,0.6114000000000002,3.0776000000000003,3.4224,0.3447999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.4224, 3.4501, 3.5507, 3.6582, 3.7678, 3.8857, 4.0031, 4.2855]","[3.4354, 3.4698, 3.5807, 3.6883, 3.7979, 3.9131, 4.0327, 4.2901]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
42,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,200.941111,205.391115,4.450004000000007,2.8181000000000003,3.4499,0.6317999999999997,3.0751,3.4403,0.3652000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4403, 3.5568, 3.6589, 3.7751, 4.1529, 4.4231]","[3.4923, 3.5889, 3.7032, 3.8172, 4.1901]",[],[],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
43,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,205.404711,211.777214,6.3725029999999965,2.8206,3.3724000000000003,0.5518000000000001,3.0776000000000003,3.3629,0.2852999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3629, 4.1783, 4.2895, 4.5641, 5.1973, 5.3367, 5.7011]","[0.0033, 3.3864, 4.2115, 4.3301, 4.5723, 5.2534, 5.394900000000002, 5.7239]","[3.4683, 3.6002, 3.6836, 3.8123, 3.9254, 4.0474000000000006, 4.45, 5.518000000000002]","[3.5142, 3.6109, 3.7258, 3.842, 3.9595, 4.0813000000000015, 4.461, 5.5447000000000015]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
44,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,211.793611,216.293015,4.499403999999998,2.8181000000000003,3.4993000000000003,0.6812,3.0751,3.4897,0.4146000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4897, 3.6091, 3.7206, 3.8521, 4.0329000000000015, 4.2815, 4.4237]","[3.5372000000000003, 3.6505, 3.7608, 3.8945, 4.04, 4.3195000000000014, 4.4645]",[],[],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
45,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,216.311311,220.825914,4.5146030000000215,2.8206,3.5145,0.6938999999999997,3.0776000000000003,3.5049,0.4272999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.3782000000000005],[4.4024],"[3.5049, 3.6213, 3.8624, 3.9857, 4.1018]","[3.5219, 3.6474, 3.8916, 4.0144, 4.1327]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
46,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,220.841011,225.461314,4.6203029999999785,2.8181000000000003,3.6202,0.8020999999999998,3.0751,3.6106,0.5355000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6106, 3.7282, 3.8292, 3.9495, 4.0718000000000005, 4.2002000000000015, 4.3452]","[3.6565, 3.7609, 3.8737, 3.9964, 4.1101, 4.2424, 4.3714]",[],[],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
47,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,225.476411,231.925114,6.4487029999999965,2.8206,3.4486000000000003,0.6280000000000001,3.0776000000000003,3.4391000000000003,0.3614999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4391000000000003, 3.5513000000000003, 6.1067, 6.2662, 6.2865]","[3.4819, 3.593, 6.1642, 6.2719000000000005, 6.311800000000002]","[3.6727, 3.9082, 4.024, 4.1407, 4.2624]","[3.7262, 3.9455, 4.0625, 4.1798, 4.3005]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
48,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,231.943011,236.398314,4.4553029999999865,2.8181000000000003,3.4552,0.6370999999999998,3.0751,3.4456,0.3705000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4456, 3.568, 3.6782, 3.7908, 3.9106, 4.0429]","[3.4965, 3.6069999999999998, 3.7167, 3.8332, 3.9537, 4.0840000000000005]",[],[],0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
49,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,236.411311,240.908414,4.497102999999981,2.8206,3.4970000000000003,0.6764000000000001,3.0776000000000003,3.4874,0.4097999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.4874, 3.4877, 3.5978000000000003, 3.7211, 3.8369, 4.0633, 4.1939, 4.3031000000000015]","[3.4876, 3.512, 3.6189999999999998, 3.7364, 3.8529, 4.0889999999999995, 4.2098, 4.3314]",0.0069999999999999,0.0069999999999999,50,1,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
50,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,240.922411,247.288115,6.365703999999994,2.8206,3.3656,0.5449999999999999,3.0706,3.3561,0.2854999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3561, 3.799]","[3.3965, 3.8239]",[3.5132000000000003],[3.5194],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
51,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,247.305311,253.753114,6.447803000000023,2.8206,3.4477,0.6271,3.0706,3.4382,0.3675999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4382, 3.4534, 3.8461, 3.9953]","[3.4477, 3.4674, 3.8766, 4.0147]","[3.5948, 3.6824, 4.1398, 4.4188]","[3.5998, 3.6939, 4.1726, 4.4635]",0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
52,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,253.766111,258.176115,4.4100039999999865,2.8181000000000003,3.4099000000000004,0.5918000000000001,3.0681000000000003,3.3934,0.3252999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3934, 3.4772000000000003, 3.5591000000000004, 3.6651, 3.7709, 3.878, 4.0083, 4.1227, 4.2619, 4.3792]","[3.4208000000000003, 3.4867000000000004, 3.5908, 3.6932, 3.8038, 3.9159, 4.0387, 4.1557, 4.2896]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
53,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,258.190111,262.549415,4.359304000000009,2.8181000000000003,3.3592,0.5410999999999997,3.0681000000000003,3.3427,0.2746,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3427, 3.4617, 3.5597000000000003, 3.6676, 3.776, 3.8968, 4.0168, 4.1403, 4.2786]","[3.3828, 3.4908, 3.5908, 3.7024, 3.8199, 3.9398, 4.0554000000000014, 4.1814, 4.3210000000000015]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
54,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,262.564211,268.933615,6.369403999999975,2.8206,3.3693,0.5486999999999997,3.0706,3.3598000000000003,0.2892000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3598000000000003, 3.4543000000000004, 3.5747, 3.8829, 4.0072, 4.4632000000000005]","[3.3853, 3.5082, 3.6197, 3.8922, 4.043, 4.5262]",[3.7376],[3.75],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
55,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,268.947011,275.353514,6.406503000000043,2.8206,3.4064,0.5857999999999999,3.0706,3.3969,0.3262999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3969, 3.8247]","[3.4227000000000003, 3.8596]","[3.5571, 3.6488, 3.6783]","[3.5585, 3.6636, 3.7045]",0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
56,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,275.409611,279.800614,4.391003000000012,2.8181000000000003,3.3909,0.5727999999999995,3.0681000000000003,3.3744,0.3062999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3744, 3.4732000000000003, 3.5596, 3.6596, 3.7687, 3.8815, 3.9987, 4.1238, 4.2336, 4.3634]","[3.4068, 3.4805, 3.5872, 3.691, 3.8006, 3.9179, 4.0390000000000015, 4.163, 4.2729]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
57,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,279.813111,284.202815,4.389703999999996,2.8181000000000003,3.3896,0.5714999999999999,3.0681000000000003,3.3731,0.3049999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3731, 3.4848000000000003, 3.5803000000000003, 3.6908, 3.7988, 3.9254, 4.0327, 4.154, 4.2856000000000005]","[3.4197, 3.5081, 3.6155, 3.7252, 3.8352, 3.9558, 4.0693, 4.2024, 4.3237000000000005]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
58,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,284.217711,290.611414,6.393703000000016,2.8206,3.3936,0.573,3.0706,3.3841,0.3134999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3841, 3.4986, 3.8019, 5.0727, 5.2432]","[3.4108, 3.5565, 3.8388, 5.1001, 5.2742]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
59,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,290.626411,297.081814,6.455402999999992,2.8206,3.4553000000000003,0.6347,3.0706,3.4458,0.3752,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4458, 3.7613]","[3.4973, 3.7901]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
60,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,297.095811,301.454714,4.358902999999998,2.8181000000000003,3.3588,0.5406999999999997,3.0681000000000003,3.3423000000000003,0.2742,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3423000000000003, 3.4534, 3.5559000000000003, 3.6755, 3.7881, 3.9178, 4.0527000000000015]","[3.3853, 3.491, 3.5964, 3.7148, 3.8276, 3.958, 4.0957]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
61,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,301.470011,305.9053140000001,4.435302999999977,2.8181000000000003,3.4352,0.6170999999999998,3.0681000000000003,3.4187000000000003,0.3506,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4187000000000003, 3.5377, 3.6343, 3.7524, 3.8612, 3.9833, 4.1106, 4.2620000000000005]","[3.4677, 3.5638, 3.6748, 3.7877, 3.8956, 4.0234000000000005, 4.1543, 4.3032]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
62,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,305.924311,312.3362140000001,6.411902999999995,2.8206,3.4118,0.5911999999999997,3.0706,3.4023000000000003,0.3317000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4023000000000003, 3.5039999999999996, 3.9501, 4.5717]","[3.4395, 3.5482, 3.993, 4.6115]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
63,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,312.350711,318.772114,6.421402999999998,2.8206,3.4213,0.6006999999999998,3.0706,3.4118,0.3411999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4118, 3.5217, 3.8512]","[3.4528000000000003, 3.5749, 3.8885]",[3.7125],[3.7141],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
64,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,318.787311,323.194414,4.4071030000000055,2.8181000000000003,3.407,0.5888999999999998,3.0681000000000003,3.3905000000000003,0.3224,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3905000000000003, 3.4931, 3.5851, 3.6883, 3.7998, 3.9144, 4.1818]","[3.4262, 3.5187000000000004, 3.6179, 3.7247, 3.8369, 3.9534, 4.2133]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
65,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,323.211911,327.626814,4.414903000000038,2.8181000000000003,3.4148,0.5966999999999998,3.0681000000000003,3.3983000000000003,0.3302,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3983000000000003, 3.5266, 3.6591, 3.7552, 3.8711, 3.9792, 4.1013, 4.2272, 4.343]","[3.4359, 3.5802, 3.6891, 3.7946, 3.9098, 4.0234000000000005, 4.1454, 4.2552, 4.3896000000000015]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
66,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,327.641811,334.037615,6.395803999999997,2.8206,3.3957,0.5751,3.0706,3.3862,0.3155999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3862, 3.6426, 4.0126, 4.3967, 4.5634000000000015, 4.7784, 4.9487000000000005, 4.9583]","[3.4243, 3.6922, 4.0388, 4.4264, 4.6012, 4.7988, 4.9546, 4.9882]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
67,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,334.055011,340.546215,6.491204000000041,2.8206,3.4911000000000003,0.6705000000000001,3.0706,3.4816000000000003,0.411,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4816000000000003, 3.6143, 3.9663, 4.1312, 4.5862]","[3.5367, 3.6687, 3.9887, 4.152, 4.5981000000000005]",[],[],0.0069999999999999,0.0069999999999999,50,0,1.0,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,2.0,RT,0.125,0.125,0.125,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230510-120722,2023-05-10,12:07:34.376944,12:49:49.919484
