Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
233,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1049.551231,1053.916235,4.365003999999999,2.8206,3.3649,0.5442999999999998,3.0706,3.3477,0.2770999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3477, 3.4534, 3.5819, 3.7011, 3.8294, 3.9448, 4.0707, 4.2023]","[3.3612, 3.5059, 3.6239, 3.7435, 3.8661, 3.9789, 4.1045, 4.23]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
234,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1053.929131,1058.359235,4.430103999999801,2.8206,3.43,0.6093999999999999,3.0706,3.4128000000000003,0.3422000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4128000000000003, 3.5236, 3.6385, 3.7474, 3.8675, 3.9958, 4.1381000000000006]","[3.4468, 3.5588, 3.6668, 3.7749, 3.9023, 4.0308, 4.167]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
235,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1058.369931,1062.722735,4.3528040000001065,2.8206,3.3527,0.5320999999999998,3.0706,3.3355,0.2648999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3355, 3.415, 3.5156, 3.6171, 3.7225, 3.8367, 3.9685, 4.1023000000000005]","[3.358, 3.4419, 3.5465, 3.6447, 3.7542, 3.872, 4.0054, 4.1393]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
236,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1062.733531,1067.072035,4.33850399999983,2.8206,3.3384,0.5177999999999998,3.0706,3.3212,0.25059999999999993,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3212, 3.4064, 3.5125, 3.6293, 3.7475, 3.8513, 3.9705, 4.117]","[3.3319, 3.4408000000000003, 3.5482, 3.6639999999999997, 3.775, 3.8905, 4.0120000000000005, 4.1493]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
237,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1067.096831,1071.549335,4.4525039999998635,2.8206,3.4524000000000004,0.6318000000000001,3.0706,3.4352,0.3645999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4352, 3.5450000000000004, 3.6584, 3.7788, 3.8962, 4.0212, 4.165]","[3.464, 3.5765, 3.6909, 3.8077, 3.9239, 4.0546, 4.1887]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
238,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1071.564631,1075.916335,4.351703999999927,2.8206,3.3516000000000004,0.5310000000000001,3.0706,3.3344,0.2637999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3344, 3.4104, 3.5026, 3.6071, 3.737, 3.8865, 4.0328]","[3.3527, 3.4356, 3.5317000000000003, 3.641, 3.7715, 3.917, 4.0665]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
239,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1075.927731,1080.341635,4.413904000000001,2.8206,3.4138,0.5932,3.0706,3.3966000000000003,0.3260000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3966000000000003, 3.492, 3.5969, 3.7122, 3.8517]","[3.4168000000000003, 3.5255, 3.6312, 3.7505, 3.8892]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
240,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1080.351931,1084.738235,4.386304000000109,2.8181000000000003,3.3862,0.5680999999999998,3.0681000000000003,3.3695,0.3013999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3695, 3.5111000000000003, 3.6627, 3.7708, 3.8678, 3.9859, 4.1147, 4.2489]","[3.4112, 3.5739, 3.7032, 3.804, 3.9043, 4.0268000000000015, 4.1556000000000015, 4.2833000000000006]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
241,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1084.749131,1089.161935,4.412804000000051,2.8181000000000003,3.4127,0.5945999999999998,3.0681000000000003,3.3960000000000004,0.3279000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3960000000000004, 3.4962, 3.6151, 3.7297, 3.865]","[3.4323, 3.5292000000000003, 3.643, 3.7635, 3.8949]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
242,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1089.173331,1093.599435,4.426104000000123,2.8181000000000003,3.426,0.6078999999999999,3.0681000000000003,3.4093,0.3411999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4093, 3.5137, 3.6196, 3.7194, 3.8309, 3.9658, 4.0937]","[3.4149000000000003, 3.543, 3.6449, 3.7474, 3.8666, 3.9995, 4.1286000000000005]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
243,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1093.616431,1097.973835,4.357404000000088,2.8181000000000003,3.3573,0.5391999999999997,3.0681000000000003,3.3406,0.2725,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3406, 3.4491, 3.548, 3.6507, 3.7682, 3.876, 4.0054]","[3.3718000000000004, 3.4781, 3.5742000000000003, 3.6813, 3.7943, 3.9114, 4.0421000000000005]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
244,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1097.985731,1102.338435,4.352703999999903,2.8181000000000003,3.3526,0.5344999999999995,3.0681000000000003,3.3359,0.2677999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3359, 3.4403, 3.5392, 3.6335, 3.7359, 3.8468, 3.9729, 4.1325, 4.2693]","[3.3618, 3.4702, 3.5633000000000004, 3.6628, 3.7714, 3.8872, 4.0155, 4.1581, 4.2927]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
245,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1102.349031,1106.702835,4.353804000000082,2.8181000000000003,3.3537000000000003,0.5356000000000001,3.0681000000000003,3.337,0.2688999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3369999999999997, 3.4276, 3.5228, 3.6187, 3.7198, 3.8316, 3.97, 4.1334, 4.2702]","[3.3566000000000003, 3.4529, 3.5451, 3.6431, 3.7539, 3.8713, 4.0073, 4.1546, 4.2957]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
246,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1106.714831,1111.163035,4.4482040000000325,2.8181000000000003,3.4481,0.6299999999999999,3.0681000000000003,3.4314,0.3632999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4314, 3.5324, 3.6274, 3.7306, 3.9918, 4.1236000000000015]","[3.4538, 3.5565, 3.653, 3.7585, 4.0258, 4.1583000000000006]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
247,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1111.175431,1115.633435,4.4580040000000745,2.8181000000000003,3.4579,0.6397999999999997,3.0681000000000003,3.4412000000000003,0.3731,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4412000000000003, 3.5405, 3.6402, 3.7459, 3.8706]","[3.4536, 3.5664, 3.6682, 3.782, 3.9094]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
248,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1115.646831,1119.995935,4.3491039999998975,2.8181000000000003,3.349,0.5308999999999995,3.0681000000000003,3.3323,0.26419999999999977,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3323, 3.4321, 3.5291, 3.6404, 3.7728, 4.0729000000000015, 4.199]","[3.3548, 3.4619999999999997, 3.5599000000000003, 3.6789, 3.813, 4.1029, 4.2411]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
249,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1120.006331,1124.400435,4.39410399999997,2.8181000000000003,3.394,0.5758999999999994,3.0681000000000003,3.3773,0.3091999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.006, 3.3773, 3.4806000000000004, 3.5783, 3.679, 3.7983, 3.9349, 4.0913]","[0.0363, 3.3838000000000004, 3.5053, 3.6022000000000003, 3.711, 3.8418, 3.9736, 4.1175000000000015]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
250,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1124.414731,1128.822335,4.407603999999992,2.8206,3.4074,0.5867999999999998,3.0706,3.3979000000000004,0.3273000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3979000000000004, 3.5149000000000004, 3.662, 3.8061]","[3.4177, 3.5504, 3.682, 3.8344]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
251,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1128.833431,1133.263535,4.4301040000000285,2.8206,3.43,0.6093999999999999,3.0706,3.4128000000000003,0.3422000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5412000000000003, 3.8836]","[3.6013, 3.9352]","[3.4128000000000003, 3.7064]","[3.4417, 3.7646]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
252,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1133.281431,1137.734935,4.453503999999839,2.8206,3.4534,0.6327999999999996,3.0706,3.4362000000000004,0.36560000000000015,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4362000000000004, 3.5524, 3.6656, 3.7712, 3.8843, 4.0007, 4.1107000000000005, 4.2244, 4.3660000000000005]","[3.4729, 3.5885, 3.6933, 3.8036, 3.917, 4.0309, 4.1417, 4.2616000000000005, 4.4001]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
253,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1137.747831,1142.181535,4.433704000000034,2.8206,3.4336,0.613,3.0706,3.4164000000000003,0.3458000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4164000000000003, 3.5286, 3.6373, 3.7434, 3.8518, 4.0003]","[3.4527, 3.5601000000000003, 3.6665, 3.7709, 3.8864, 4.0214]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
254,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1142.194431,1146.536235,4.341804000000138,2.8206,3.3417000000000003,0.5211000000000001,3.0706,3.3245,0.2538999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3245, 3.3999, 3.4988, 3.6072, 3.7128, 3.8387, 3.9697]","[3.3444000000000003, 3.4227000000000003, 3.5295, 3.6337, 3.7445, 3.8726, 4.004]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
255,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1146.547431,1150.951435,4.404003999999986,2.8206,3.4039,0.5832999999999999,3.0706,3.3867000000000003,0.31610000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3867000000000003, 3.488, 3.597, 3.723, 3.8387, 3.9619999999999997, 4.075, 4.2170000000000005]","[3.4158, 3.5177, 3.6279, 3.7533, 3.8648, 3.9901, 4.1102, 4.2404]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
256,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1150.962931,1155.394035,4.431104000000005,2.8206,3.431,0.6103999999999998,3.0706,3.4138,0.34319999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4138, 3.5268, 3.6358, 3.7516, 3.8714, 4.0012, 4.1427000000000005]","[3.4502, 3.5610000000000004, 3.6667, 3.7864, 3.9059, 4.0395, 4.1720000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
257,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1155.407531,1159.810235,4.402703999999858,2.8206,3.4026,0.5819999999999999,3.0706,3.3854,0.3148,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3854, 3.4914, 3.6065, 3.7266, 3.8861]","[3.4189999999999996, 3.5279000000000003, 3.6446, 3.7663, 3.9015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
258,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1159.821631,1164.184035,4.3624039999999695,2.8206,3.3623000000000003,0.5417000000000001,3.0706,3.3451,0.2744999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3451, 3.4603, 3.5792, 3.6983, 3.8429]","[3.3751, 3.4973, 3.6107, 3.7289999999999996, 3.8638]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
259,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1164.195231,1168.625535,4.430303999999978,2.8206,3.4302,0.6095999999999999,3.0706,3.4130000000000003,0.34240000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4130000000000003, 3.5205, 3.6272, 3.7415, 3.8713, 4.0078000000000005, 4.1472]","[3.4393, 3.5522, 3.6563, 3.776, 3.9098, 4.0412, 4.1758000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
260,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1168.637031,1173.000835,4.363804000000074,2.8181000000000003,3.3637,0.5455999999999999,3.0681000000000003,3.347,0.2788999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.347, 3.4763, 3.608, 3.7235, 3.8353, 3.9428, 4.0618, 4.1945000000000014, 4.331]","[3.3815, 3.5269999999999997, 3.6491, 3.76, 3.8723, 3.9798, 4.1028, 4.2359]",[3.4773],[3.5247],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
261,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1173.019131,1177.539535,4.520403999999871,2.8181000000000003,3.5203,0.7021999999999999,3.0681000000000003,3.5036,0.4354999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5036, 3.6155, 3.7332, 3.845, 3.9565, 4.069, 4.1879, 4.3273, 4.4603]","[3.5391000000000004, 3.6482, 3.7536, 3.8778, 3.9912, 4.1048, 4.2274, 4.3637000000000015, 4.4911]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
262,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1177.550131,1181.897435,4.347304000000122,2.8181000000000003,3.3472,0.5290999999999997,3.0681000000000003,3.3305,0.2624,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3305, 3.4339, 3.5309000000000004, 3.63, 3.7335, 3.844, 3.9592, 4.0889]","[3.3526, 3.4564000000000004, 3.5544, 3.6557, 3.7629, 3.8697, 3.9953, 4.1278000000000015]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
263,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1181.910631,1186.261435,4.3508039999999255,2.8181000000000003,3.3507,0.5325999999999995,3.0681000000000003,3.334,0.2658999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3339999999999996, 3.4504, 3.5546, 3.6531, 3.7565, 3.8675, 3.9953, 4.1356, 4.2607]","[3.3723, 3.4785000000000004, 3.5778000000000003, 3.6806, 3.7855, 3.9054, 4.0333000000000006, 4.1613, 4.2962]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
264,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1186.297931,1190.721335,4.423403999999891,2.8181000000000003,3.4233,0.6051999999999995,3.0681000000000003,3.4066,0.3384999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4066, 3.5029000000000003, 3.6016000000000004, 3.7077, 3.8354, 4.1770000000000005, 4.2995]","[3.4376, 3.5346, 3.6365, 3.7478, 3.876, 4.2063000000000015, 4.3404]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
265,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1190.7323310000004,1195.095935,4.363604000000123,2.8181000000000003,3.3635,0.5453999999999999,3.0681000000000003,3.3468,0.2786999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3468, 3.4598, 3.5754, 3.6807, 3.9609]","[0.0316, 3.3774, 3.4923, 3.6010000000000004, 3.7177, 3.9875]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,10.0,RT,0.125,0.125,0.125,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230517-133220,2023-05-17,13:32:32.523043,14:06:21.272147
