Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen,Task,VarDelay
81,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,447.17951100000016,452.019814,4.840303000000006,2.8181000000000003,3.8402,1.0220999999999996,3.8181,3.824,0.0059000000000000155,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6089, 3.6319, 3.6443, 3.7694, 3.824, 4.0853, 4.2114, 4.3303, 4.4628000000000005, 4.6213000000000015, 4.758]","[0.0051, 3.6258, 3.6399, 3.7341, 3.8036, 4.0591, 4.171, 4.2905000000000015, 4.42, 4.5517, 4.7007]","[3.6152, 3.7291, 3.7612, 3.7754]","[3.6694, 3.7377, 3.7703, 3.7897]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
82,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,452.035311,456.954415,4.919104000000004,2.8206,3.919,1.0983999999999994,3.8206,3.9021,0.08150000000000013,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6287, 4.2861, 4.6574, 4.7786, 4.870900000000002, 4.8711]","[4.2832, 4.5933, 4.699, 4.8708, 4.871, 4.8712]","[3.6535, 3.7735, 3.7859, 3.9021, 4.0475, 4.1711, 4.2918, 4.4251000000000005]","[3.7132, 3.7793, 3.8393, 3.9664, 4.0789, 4.2049, 4.3289, 4.4536]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
83,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,456.968811,461.927714,4.958902999999964,2.8206,3.9588,1.1382,3.8206,3.9419,0.1213000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6169, 4.8135, 4.8137, 4.9563000000000015]","[4.7732, 4.8136, 4.901]","[3.6105, 3.703, 3.8206, 3.9419, 3.9579, 4.1037, 4.1974, 4.2183, 4.3256000000000006, 4.4593]","[3.6464, 3.7633, 3.8812, 3.9491, 4.0183, 4.1339000000000015, 4.2038, 4.2603, 4.3865, 4.5164]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
84,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,461.942811,466.849115,4.9063039999999765,2.8206,3.9062,1.0856,3.8206,3.8893,0.06869999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5994, 4.7218, 4.788]","[0.0116, 4.7126, 4.7344, 4.8752]","[3.6239999999999997, 3.7343, 3.8893, 3.993, 4.0936, 4.2064, 4.3243, 4.4293000000000005, 4.4474]","[3.6841, 3.7884, 3.9159, 4.0096, 4.1198000000000015, 4.2425000000000015, 4.3633000000000015, 4.44, 4.4875]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
85,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,466.864611,473.746515,6.881903999999963,2.8181000000000003,3.8818,1.0637,3.8181,3.8723,0.054199999999999804,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5959000000000003, 4.1398, 4.2581, 4.4324, 4.5104000000000015, 4.5145]","[4.0805, 4.2139000000000015, 4.3672, 4.5076, 4.5109]","[3.6529, 3.7871, 3.8723, 3.9927, 4.0113]","[3.6801, 3.8119, 3.9346, 4.0014, 4.0656]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
86,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,473.76461100000006,478.604614,4.840003000000023,2.8181000000000003,3.8399,1.0217999999999998,3.8181,3.8237,0.005599999999999827,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6322, 3.7217, 3.7263, 3.7268, 3.7954, 3.8237, 3.8262, 3.8381, 3.8915, 4.0348000000000015, 4.0356000000000005, 4.0360000000000005, 4.0486, 4.1589, 4.2712, 4.3983, 4.5248, 4.6616, 4.8035000000000005]","[3.7216, 3.7218, 3.7266, 3.7828, 3.8236, 3.8239, 3.8332, 3.8894, 3.991, 4.0352000000000015, 4.0358, 4.0437, 4.1092, 4.2285, 4.3500000000000005, 4.4776, 4.6119, 4.7522]","[3.6282, 3.737]","[3.6562, 3.7628]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
87,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,478.620311,483.564914,4.944602999999971,2.8181000000000003,3.9445,1.1263999999999998,3.8181,3.9283,0.11019999999999984,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6104, 3.9283, 4.0957, 4.1106, 4.2209, 4.5788, 4.8389000000000015, 4.8578]","[3.9203, 4.0956, 4.0975, 4.2023, 4.564, 4.8298000000000005, 4.8449]","[3.665, 3.7785, 3.7907]","[3.7233, 3.7867, 3.8445]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
88,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,483.580711,488.44211500000006,4.861403999999993,2.8181000000000003,3.8613,1.0431999999999997,3.8181,3.8451,0.02699999999999969,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6231, 3.7934, 3.8451, 4.0571, 4.1572000000000005, 4.2757000000000005, 4.2864, 4.4121000000000015, 4.4123, 4.4219, 4.4257, 4.5831, 4.6941000000000015, 4.8211]","[3.7758, 3.8399, 4.0067, 4.1197, 4.242, 4.2849, 4.3689, 4.4122, 4.4136000000000015, 4.4222, 4.5007, 4.6425, 4.7826]","[3.6127, 3.7252]","[3.6326, 3.7543]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
89,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,488.456611,495.342014,6.8854029999999975,2.8206,3.8853,1.0646999999999998,3.8206,3.8758,0.05520000000000014,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6143, 3.8758, 3.9355, 4.2539, 4.3807]","[3.8497, 3.9168, 4.1184, 4.3243, 4.4510000000000005]","[3.6269, 3.7275, 3.7421, 4.0277, 4.1134, 4.1465000000000005, 4.1648000000000005]","[3.6719, 3.7368, 3.7888, 4.0408, 4.1194000000000015, 4.1629000000000005, 4.171]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
90,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,495.357111,500.29741500000006,4.940304000000026,2.8206,3.9402,1.1195999999999997,3.8206,3.9233,0.1027,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.6184],[],"[3.6319999999999997, 3.7469, 3.9233, 4.0332, 4.1349, 4.2541, 4.3767000000000005, 4.4878, 4.5044]","[3.693, 3.8143, 3.9574, 4.0518, 4.1664, 4.2911, 4.4148000000000005, 4.4911, 4.5390000000000015]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
91,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,500.313811,505.211414,4.897603000000005,2.8206,3.8975,1.0768999999999995,3.8206,3.8806,0.06000000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.6006],[],"[3.6404, 3.7523, 3.8806, 4.0312, 4.1493, 4.2543000000000015, 4.2709, 4.3925, 4.4045000000000005]","[3.6973, 3.8203, 3.9496, 4.0651, 4.1903000000000015, 4.2621, 4.3169, 4.3979, 4.4484]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
92,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,505.226011,510.168515,4.942503999999985,2.8206,3.9424,1.1218,3.8206,3.9255,0.10489999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.6221, 4.8098]","[0.004200000000000001, 4.6935, 4.8601]","[3.6433, 3.6627, 3.7647, 3.7765, 3.9255, 4.0452, 4.1544, 4.2749000000000015, 4.3796, 4.3950000000000005, 4.5385]","[3.6519999999999997, 3.7092, 3.7746, 3.8303, 3.9613, 4.0669, 4.1863, 4.312, 4.3821, 4.4373000000000005, 4.5666]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
93,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,510.182711,517.0657150000002,6.883003999999971,2.8206,3.8829,1.0622999999999996,3.8206,3.8734,0.05279999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5993000000000004, 3.8734, 3.8906, 4.1135, 4.2665000000000015, 4.2719000000000005, 4.2721, 4.2741, 4.328, 4.3649, 4.3925, 4.5498, 4.5734, 4.917]","[3.8584, 3.8841, 4.0637, 4.2208000000000006, 4.2674, 4.272, 4.2726000000000015, 4.3279000000000005, 4.3648, 4.3655, 4.5497000000000005, 4.5499, 4.6369, 4.9308000000000005]","[3.6108, 3.7153, 3.7313, 3.9839, 4.0475]","[3.6522, 3.7223, 3.7799, 3.9855, 4.0603]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
94,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,517.083011,522.011915,4.928903999999988,2.8181000000000003,3.9288,1.1106999999999996,3.8181,3.9126,0.09450000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6194, 3.8149, 3.9126, 4.0075, 4.1263000000000005, 4.5548, 4.6586, 4.7687, 4.9127]","[3.7589, 3.8811, 4.0066000000000015, 4.1177, 4.5055000000000005, 4.6266, 4.7563, 4.8919999999999995]",[3.6184],[3.6408],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
95,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,522.030211,526.884814,4.854602999999997,2.8206,3.8545,1.0338999999999996,3.8206,3.8376,0.016999999999999904,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6029, 4.3927000000000005, 4.5567]","[4.3882, 4.5426]","[3.6041, 3.6849, 3.8376, 3.9586, 4.046, 4.0682, 4.1882, 4.2067000000000005, 4.3632]","[3.6255, 3.739, 3.8735, 3.9857, 4.0497000000000005, 4.1185, 4.1948, 4.2547000000000015, 4.3666]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
96,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,526.901111,531.815315,4.9142040000000415,2.8181000000000003,3.9141,1.0959999999999996,3.8181,3.8979,0.0798000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.6102, 3.7608, 3.8979, 3.9049, 3.9082, 3.9163, 3.9964, 4.1201, 4.2225, 4.2227000000000015, 4.6443, 4.7859]","[3.7355, 3.8566, 3.9048, 3.9081, 3.9083, 3.9808, 4.0935000000000015, 4.2214, 4.2226, 4.61, 4.7453, 4.8897]","[3.6034, 3.7084]","[3.6219, 3.7201]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
97,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,531.831511,538.7405150000002,6.909003999999982,2.8206,3.9089,1.0882999999999998,3.8206,3.8994,0.07879999999999976,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5951, 3.7245, 3.7247, 3.7251, 3.7256, 3.7273, 3.8994, 4.0124, 4.0325, 4.1282000000000005, 4.207, 4.2784]","[3.7244, 3.7246, 3.725, 3.7254, 3.7257, 3.8369, 3.9696, 4.0295000000000005, 4.1085, 4.1821, 4.2371]","[3.5891, 4.207]","[3.5911, 4.2339]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
98,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,538.7569110000002,543.6400150000002,4.883104000000003,2.8206,3.883,1.0623999999999998,3.8206,3.8661,0.045500000000000096,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6168, 4.7040000000000015]",[4.6404000000000005],"[3.6403, 3.7661, 3.8661, 3.8798, 4.0283, 4.1288, 4.1467]","[3.6947, 3.8086, 3.8769, 3.9372, 4.0674, 4.1362000000000005, 4.202]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
99,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,543.655611,550.5671150000002,6.911503999999923,2.8206,3.9114,1.0907999999999998,3.8206,3.9019,0.08130000000000015,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5959000000000003, 3.7848, 3.9019, 3.9351, 4.0883, 4.1944, 4.3093, 4.4251000000000005, 4.4279, 4.4289000000000005, 4.4296000000000015, 4.4299, 5.4002, 5.6152000000000015, 5.7241, 5.8922, 5.9742000000000015, 6.2109000000000005, 6.2533, 6.8985]","[0.0078, 3.7694, 3.8663, 3.935, 4.0760000000000005, 4.1255000000000015, 4.2638, 4.4233, 4.4270000000000005, 4.4285000000000005, 4.428999999999999, 4.4298, 5.322500000000002, 5.5159, 5.6592, 5.8721000000000005, 5.9446, 6.0838, 6.2347, 6.2678]","[3.6037, 3.7216]","[3.639, 3.7445]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
100,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,550.638511,558.9592150000002,8.320703999999978,2.8181000000000003,7.3206000000000016,4.502500000000001,3.8181,7.3044,3.4863,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.2038, 0.27690000000000003, 0.5995, 0.5999, 0.6374000000000001, 0.68, 0.9889, 1.4223, 1.4247, 1.4255, 1.4267, 1.4271, 1.4651, 1.4914, 3.5041, 3.51, 3.5119, 3.5249, 3.5621, 7.3044, 7.3228, 7.435300000000002, 7.5634000000000015, 7.564, 7.5643, 7.5649000000000015, 7.573600000000001, 7.6536, 7.6786, 7.8388, 7.938700000000001, 8.0767, 8.2217]","[0.2055, 0.3141, 0.5996, 0.6373, 0.6375000000000001, 0.7328, 1.1736, 1.4246, 1.425, 1.4263, 1.4268, 1.4272, 1.4905000000000002, 1.4916, 3.5099, 3.5101, 3.5212000000000003, 3.5328000000000004, 3.6836, 7.318, 7.4205, 7.5272000000000014, 7.5639, 7.5642, 7.5648, 7.5653000000000015, 7.6534, 7.6537000000000015, 7.767200000000001, 7.8947, 8.0242, 8.2004]",[],[],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
101,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,558.978511,565.821715,6.843204000000013,2.8206,3.8431,1.0225,3.8206,3.8336,0.0129999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6144, 3.6165, 3.6378, 3.6438, 3.8336, 3.9669, 4.0346, 4.0357, 4.0360000000000005, 4.1886, 4.2735]","[0.004200000000000001, 3.6152, 3.6276, 3.64, 3.8168, 3.931, 4.0035, 4.0348000000000015, 4.0359, 4.0938, 4.2613, 4.4257]","[3.6334, 3.7292, 3.7501, 4.0494]","[3.6621, 3.7372, 3.7947, 4.0755]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
102,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,565.8379110000002,570.713015,4.875104000000079,2.8181000000000003,3.875,1.0568999999999995,3.8181,3.8588,0.040699999999999736,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.627, 3.8588, 3.8771, 4.016, 4.1573, 4.2749000000000015, 4.3995000000000015, 4.5310000000000015, 4.6402, 4.8407]","[3.8131, 3.8682, 3.9853, 4.1007, 4.2202, 4.3429, 4.4679, 4.6015000000000015, 4.7448000000000015]",[3.7122],[3.7456],0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
103,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,570.7297110000002,577.584915,6.8552040000000725,2.8206,3.8551,1.0345,3.8206,3.8456,0.024999999999999908,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6192, 3.7871, 3.8456, 3.9049, 3.9464, 3.9835, 4.0725, 4.2183, 4.3609, 4.5789]","[3.7821, 3.8126, 3.8816, 3.9463, 3.9465, 4.0064, 4.1563, 4.2938, 4.5623000000000005]","[3.6136, 3.7236]","[3.6403, 3.7506]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
104,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,577.601611,582.4556150000002,4.854003999999918,2.8181000000000003,3.8539,1.0357999999999996,3.8181,3.8377,0.019600000000000062,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6175, 3.8377, 3.906, 4.0496, 4.163, 4.2632, 4.3921, 4.5482000000000005, 4.6711, 4.7924000000000015]","[3.7822, 3.9047, 3.9968, 4.1081, 4.2224, 4.3437, 4.4767, 4.6226, 4.7476]","[3.6238, 3.7206, 3.7443]","[3.6631, 3.7252, 3.7743]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
105,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,582.4751110000002,589.3968150000002,6.921703999999977,2.8206,3.9216,1.101,3.8206,3.9121,0.09149999999999993,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6013, 3.9121, 3.9736, 4.1487, 4.2702, 4.4392000000000005, 4.4394, 4.585, 4.5853]","[3.858, 3.943, 4.0813000000000015, 4.2162000000000015, 4.354, 4.4393, 4.543, 4.5852]","[3.6408, 3.6577, 3.7518, 3.7716, 4.0317]","[3.6428, 3.6937, 3.7603, 3.8165, 4.0704]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
106,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,589.4113110000002,594.367614,4.956303000000048,2.8181000000000003,3.9562,1.1380999999999997,3.8181,3.94,0.12190000000000012,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6202, 3.94, 4.1363, 4.2411, 4.7508, 4.8631]","[3.9136, 4.104, 4.2127, 4.705, 4.8338]","[3.6639, 3.7801, 3.9656]","[3.7225, 3.8483, 3.9815]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
107,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,594.3823110000002,601.2726150000002,6.890304000000015,2.8206,3.8902,1.0696,3.8206,3.8807,0.06009999999999983,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.6023, 3.8807, 3.9222, 3.9934, 4.146, 4.2914, 4.3236, 4.5127000000000015, 4.671, 4.7781]","[3.8749, 3.8964, 3.968, 4.1025, 4.2401, 4.32, 4.3886, 4.5451000000000015, 4.7094000000000005]","[3.5935, 3.6712, 3.6842, 3.7826, 3.8012]","[3.5989, 3.6782, 3.7275, 3.7896, 3.8408]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
108,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,601.288911,608.136314,6.847402999999987,2.8206,3.8473,1.0267,3.8206,3.8378,0.017199999999999882,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.63, 3.8378, 3.8684, 3.8821, 3.944, 4.0977000000000015, 4.2827, 4.3116, 4.3281, 4.3298000000000005, 4.33, 4.559, 4.6645, 4.6651, 4.6654, 4.6729, 4.6736, 4.6747000000000005, 4.6752, 4.6792, 4.6837, 4.7676, 4.8260000000000005]","[3.8249, 3.8443, 3.8752, 3.9332, 4.0786, 4.2081, 4.3062000000000005, 4.3117, 4.3296, 4.3299, 4.3974, 4.5892, 4.665, 4.6652000000000005, 4.6721, 4.673, 4.6737, 4.6748, 4.6753, 4.6836, 4.7675, 4.7678]","[3.6367, 3.7474, 3.7673, 4.0302]","[3.6878, 3.7511, 3.803, 4.0557]",0.0067,0.0074,20,0.75,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM34,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod4,807,36004,807,1.6.2,807_stage_training_v4_20230316-103646,2023-03-16,10:36:58.778112,11:12:06.286143,,,,
