,Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
232,232,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,1301.615031,1308.365134,6.750102999999854,3.3252,3.7501,0.42490000000000006,3.5752,3.7406,0.1654,akn,akn,-1.0,-1.0,0.0,[],[],"[0.3802, 0.4865, 0.4868, 0.487, 3.7406, 3.917, 4.0697]","[0.3068, 0.4864, 0.4866, 0.4869, 3.73, 3.8915, 4.0475]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
233,233,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,1308.379831,1313.329934,4.9501030000001265,3.3267,3.9501,0.6233999999999997,3.5767,3.6829,0.10619999999999985,aiu,aiu,-1.0,-1.0,0.0,"[3.5363, 3.6829, 3.8161, 3.9347, 4.0763, 4.2200000000000015]","[3.6079, 3.7533, 3.8723, 3.9963, 4.1393, 4.291]","[1.4343, 1.4348, 4.5842, 4.585, 4.5852, 4.5997]","[1.4336, 1.4344, 4.5642000000000005, 4.5846, 4.5851000000000015, 4.5996000000000015]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
234,234,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1313.343031,1318.281034,4.938002999999981,3.3297000000000003,3.938,0.6082999999999998,3.5797000000000003,3.6708,0.09109999999999996,aus,aus,-1.0,1.0,0.0,"[3.5283, 3.6708, 3.8121, 3.9444, 4.0879, 4.3963]","[3.5877000000000003, 3.7447, 3.8731, 4.0048, 4.1554, 4.4504]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
235,235,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1318.292531,1325.011334,6.71880299999998,3.3313,3.7188,0.38749999999999973,3.5813,3.7093,0.1280000000000001,ulm,ulm,1.0,-1.0,1.0,"[2.1304000000000003, 2.3262, 3.7093, 3.8322, 4.0934]","[2.2165, 2.4181, 3.7937, 3.9726, 4.1378]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
236,236,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1325.0214310000001,1330.428734,5.407303000000184,3.7559,4.4073,0.6514000000000002,4.0059000000000005,4.1401,0.13419999999999987,air,air,-1.0,1.0,0.0,"[2.886, 3.0368, 3.2269, 3.9704, 4.1401, 4.3067, 4.426, 4.561, 4.7047, 4.8688]","[2.9594, 3.1519000000000004, 3.3524000000000003, 4.0875, 4.2286, 4.3564, 4.4915, 4.6336, 4.7829000000000015, 4.9489]","[3.8076, 3.8349]","[3.8075, 3.8078]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
237,237,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1330.446731,1335.290734,4.84400299999993,3.3233,3.844,0.5206999999999997,3.5733,3.5768,0.0034999999999998366,ado,ado,-1.0,1.0,0.0,"[3.5768, 3.7196, 3.8263, 3.949, 4.0824, 4.2385]","[3.6518, 3.7601, 3.8851, 4.0178, 4.1512, 4.3046000000000015]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
238,238,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1335.303531,1340.238634,4.935103000000026,3.3218,3.9351,0.6132999999999997,3.5718,3.6679,0.0961000000000003,adj,adj,-1.0,1.0,0.0,"[3.5238, 3.6679, 3.812, 3.9283, 4.0564, 4.203, 4.3536]","[3.6081, 3.7431, 3.8569, 3.9867, 4.1159, 4.2636, 4.3968]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
239,239,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1340.248831,1346.9657339999999,6.716903000000002,3.3283,3.7169,0.38859999999999983,3.5783,3.7074,0.12910000000000021,uje,uje,1.0,-1.0,1.0,"[3.5366, 3.7074]","[3.6163, 3.7688]","[4.3116, 4.3128, 4.5102]","[4.0367000000000015, 4.3122, 4.3129]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
240,240,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,1346.9761310000001,1354.286734,7.310603000000128,3.6537,4.3106,0.6568999999999998,3.9037,4.3011,0.39739999999999975,uuu,uuu,1.0,-1.0,1.0,"[2.5084, 2.6535, 3.8677, 4.3011, 4.3063, 4.3611]","[2.5745, 2.7758000000000003, 3.9517, 4.3062000000000005, 4.3066, 4.3652000000000015]","[3.0542, 3.063, 3.0638, 3.1247000000000003, 3.1257, 4.5334, 4.601, 4.7881, 4.9608, 5.2818000000000005, 5.3778000000000015]","[3.0541, 3.0546, 3.0631, 3.0654000000000003, 3.1256, 4.5217, 4.5699000000000005, 4.7335, 4.9019, 4.9946, 5.2986]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
241,241,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,1354.2976310000001,1361.134434,6.836803000000145,3.3295000000000003,3.8368,0.5072999999999999,3.5795000000000003,3.8273,0.2477999999999998,ugl,ugl,1.0,-1.0,1.0,[3.8273],[3.9032],"[4.0038, 4.2261000000000015, 4.2264, 4.2266, 4.3039000000000005, 4.3917, 4.5022, 4.5200000000000005, 5.0875]","[4.0037, 4.004, 4.2262, 4.2265000000000015, 4.2318, 4.3451, 4.4606, 4.5199, 4.5201, 5.118]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
242,242,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1361.148031,1365.996134,4.848103000000037,3.3279,3.8481,0.5202,3.5779,3.5809,0.0030000000000001137,atn,atn,-1.0,1.0,0.0,"[3.5809, 3.7129, 3.8215, 3.9351, 4.0555, 4.1965, 4.3344000000000005, 4.4955, 4.6544, 4.8349]","[3.6503, 3.7527, 3.8672, 3.9865, 4.1122000000000005, 4.2546, 4.3973, 4.5335, 4.6917]","[1.2415, 1.2417, 1.242, 1.2433, 1.2438, 1.5162, 1.5394, 1.5397, 1.5399, 1.5431, 1.5586, 1.5593, 3.4018]","[1.2416, 1.2419, 1.2429, 1.2434, 1.516, 1.5163, 1.5396, 1.5398, 1.543, 1.5433, 1.5592, 1.5927]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
243,243,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1366.081331,1371.034034,4.952702999999929,3.3239,3.9527,0.6288,3.5739,3.6855,0.11160000000000014,aqd,aqd,-1.0,1.0,0.0,"[3.5217, 3.6855, 3.8193, 3.9362, 4.0645, 4.1962, 4.3385, 4.4860000000000015]","[3.6251, 3.7604, 3.8615, 3.9867, 4.1192, 4.2532000000000005, 4.4045000000000005, 4.5489000000000015]",[0.4581],[0.4162],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
244,244,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1371.0448310000002,1378.133834,7.089003000000048,3.828,4.0889999999999995,0.2609999999999997,4.078,4.0795,0.0015000000000000568,uiu,uiu,1.0,-1.0,1.0,"[3.1322, 3.2990000000000004, 4.0795, 4.3102]","[3.2138, 3.4091, 4.2043, 4.4198]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
245,245,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,1378.145131,1385.1786339999999,7.03350300000011,3.6488,4.0335,0.38470000000000004,3.8988,4.024,0.12519999999999998,uie,uie,1.0,-1.0,1.0,"[3.8826, 4.024, 4.2094000000000005, 4.3751]","[3.9743, 4.1359, 4.3106, 4.4855]","[3.0108, 3.0912, 3.1198]","[2.9927, 3.0147, 3.0996]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
246,246,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1385.1934310000001,1390.133434,4.940003000000161,3.3225,3.94,0.6175000000000002,3.5725,3.6728,0.10029999999999983,ajf,ajf,-1.0,1.0,0.0,"[3.5253, 3.6728, 3.8086, 3.9189, 4.034, 4.1663000000000014, 4.2938, 4.4469]","[3.5962, 3.7434, 3.8482, 3.9657, 4.0905000000000005, 4.2202, 4.3541, 4.5032000000000005]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
247,247,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1390.1509310000001,1395.012334,4.861403000000109,3.3188,3.8614,0.5426000000000002,3.5688,3.5942000000000003,0.02540000000000031,aac,aac,-1.0,1.0,0.0,"[3.5942000000000003, 3.725, 3.8585, 3.9985]","[3.6616, 3.7837, 3.9213, 4.1034000000000015]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
248,248,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1395.023831,1401.632934,6.609103000000005,3.3327,3.6091,0.2764000000000002,3.5827,3.5996,0.016900000000000137,upn,upn,1.0,-1.0,1.0,"[3.5996, 3.7254, 3.8946, 4.0424]","[3.667, 3.8217, 3.9872, 4.1427000000000005]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
249,249,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,1401.644431,1406.802934,5.15850300000011,3.3319,4.1585,0.8266,3.5819,3.8915,0.3096000000000001,ugt,ugt,1.0,-1.0,1.0,[],[],"[3.8915, 4.0575, 4.1655, 4.2902000000000005, 4.4173, 4.556, 4.6819000000000015, 4.7543000000000015, 4.9776, 4.9858, 4.9860000000000015, 5.0274, 5.0571]","[3.8858, 4.0371000000000015, 4.1421, 4.2645, 4.3916, 4.5303, 4.6485, 4.7362, 4.7899, 4.9781, 4.9859, 5.0273, 5.0275]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
250,250,0,0.0,0,0,1,0.0,,1.0,,,0,1406.814531,1412.397034,5.582503000000088,3.323,4.5825000000000005,1.2595000000000005,3.573,4.573,1.0000000000000004,ajh,ajh,-1.0,-1.0,0.0,[],[],[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
251,251,1,,1,0,0,0.0,1.0,,1.0,,1,1412.416931,1417.482934,5.06600299999991,3.3261000000000003,4.066,0.7398999999999996,3.5761000000000003,3.799,0.2229000000000001,uga,uga,1.0,,1.0,[],[],"[2.124, 3.799, 3.9529, 4.0683, 4.2083, 4.3599000000000006, 4.4885, 4.9936, 4.9939, 4.9941]","[2.0863, 3.79, 3.9469, 4.064, 4.1925, 4.3405000000000005, 4.4833, 4.8058000000000005, 4.9937000000000005, 4.9940000000000015]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
252,252,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1417.494931,1422.421834,4.9269030000000384,3.3319,3.9269,0.5949999999999998,3.5819,3.6599,0.07800000000000029,uol,uol,1.0,1.0,1.0,[],[],"[3.6599, 3.9419999999999997, 3.9422, 4.0945, 4.2527, 4.4279, 4.5703000000000005]","[3.6565, 3.937, 3.9421, 4.082, 4.24, 4.3989, 4.5496]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
253,253,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1422.432031,1427.474134,5.042102999999997,3.3337000000000003,4.0421000000000005,0.7084000000000001,3.5837000000000003,3.7751,0.1913999999999998,usn,usn,1.0,1.0,1.0,[],[],"[3.7751, 3.9121, 4.0478000000000005, 4.1917, 4.3393000000000015]","[3.7586, 3.9065, 4.0334, 4.1745, 4.3233000000000015]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
254,254,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,1427.491731,1432.411034,4.9193029999999,3.3221000000000003,3.9193,0.5971999999999995,3.5721000000000003,3.6521,0.08000000000000007,akd,akd,-1.0,-1.0,0.0,"[3.5323, 3.6521, 3.827, 3.9743, 4.1464]","[3.6054, 3.7397, 3.8891, 4.0447000000000015, 4.1829]","[4.2646000000000015, 4.3124, 4.4282, 4.4540000000000015, 4.5629]","[4.1829, 4.2789, 4.3468, 4.4389, 4.4966]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
255,255,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1432.4225310000002,1437.356234,4.9337030000001505,3.3284,3.9337,0.6053000000000002,3.5784,3.6665,0.08809999999999985,atp,atp,-1.0,1.0,0.0,"[3.5095, 3.6665, 3.8007, 3.9228, 4.0464, 4.1819999999999995, 4.3412000000000015, 4.5151]","[3.5832, 3.7373, 3.8491, 3.973, 4.1073, 4.2429000000000014, 4.4028, 4.5577000000000005]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
256,256,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1437.372431,1442.870534,5.498102999999901,3.9212,4.4981,0.5769000000000002,4.1712,4.2309,0.05970000000000031,ahd,ahd,-1.0,1.0,0.0,"[3.0212000000000003, 3.1479000000000004, 3.3922000000000003, 3.3924000000000003, 4.0136, 4.2309, 4.379, 4.4848, 4.6288, 4.7668, 4.9023, 5.0602, 5.2405]","[3.0886, 3.2489999999999997, 3.3923, 3.4596, 4.1696, 4.3091, 4.412, 4.5494, 4.6871, 4.8218000000000005, 4.9714, 5.1281, 5.3323]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
257,257,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1442.881331,1447.734634,4.853302999999869,3.3240000000000003,3.8533,0.5292999999999997,3.5740000000000003,3.5861,0.012099999999999778,acr,acr,-1.0,1.0,0.0,"[3.4530000000000003, 3.5861, 3.7261, 3.8465, 3.9696, 4.1337, 4.2615, 4.4143]","[3.5151000000000003, 3.6582, 3.7735, 3.9018, 4.0308, 4.1783, 4.3218000000000005, 4.4853000000000005]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
258,258,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1447.749231,1452.631634,4.8824030000000675,3.3247,3.8824,0.5577000000000001,3.5747,3.6152,0.0405000000000002,aph,aph,-1.0,1.0,0.0,"[3.4951000000000003, 3.6152, 3.7573, 3.8659, 3.9821, 4.1133000000000015, 4.2569, 4.4069]","[3.5701, 3.6928, 3.8044, 3.9216, 4.0441, 4.1787, 4.3233000000000015, 4.4832]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
259,259,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1452.646531,1458.035134,5.3886029999998755,3.8222,4.3886,0.5664000000000002,4.0722000000000005,4.1214,0.04919999999999991,aha,aha,-1.0,1.0,0.0,"[2.9382, 3.0641000000000003, 3.2932, 3.9347, 4.1214, 4.2620000000000005, 4.3687000000000005, 4.5018, 4.6423000000000005, 4.7882, 4.966, 5.1404000000000005]","[3.0092000000000003, 3.1714, 3.3576, 4.0191, 4.1929, 4.293, 4.4313, 4.5625, 4.7071000000000005, 4.8673, 5.0293, 5.182]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
260,260,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,1458.045631,1462.949234,4.9036029999999755,3.3246,3.9036,0.5789999999999997,3.5746,3.6364,0.061799999999999855,aqf,aqf,-1.0,1.0,0.0,"[3.4989999999999997, 3.6364, 3.7784, 3.8955, 4.0149, 4.1342, 4.1345, 4.1347000000000005, 4.2788, 4.4206, 4.577]","[3.5815, 3.7137, 3.8254, 3.9461, 4.069, 4.1343000000000005, 4.1346, 4.2011, 4.3472, 4.4906000000000015, 4.6503000000000005]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
261,261,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,1462.961031,1470.164534,7.203502999999955,3.8378,4.2035,0.3656999999999999,4.0878000000000005,4.194,0.1061999999999994,ulh,ulh,1.0,-1.0,1.0,"[0.1232, 0.2439, 2.8877, 3.0645, 3.3088, 3.9975, 4.194]","[0.15030000000000002, 0.3411, 2.9857, 3.1793, 3.3928000000000003, 4.1139, 4.3184000000000005]","[4.4565, 4.5149, 4.9491000000000005, 5.7639000000000005, 5.7647, 5.7834, 5.7851, 5.7854, 5.7872, 5.7952, 5.7965, 5.7967, 5.7970000000000015, 5.7976, 5.7982000000000005, 5.7987, 5.7991, 5.8001000000000005, 5.8005, 5.8026, 5.8028, 5.8066, 5.8068, 5.8149000000000015, 5.8158, 5.8162, 5.816400000000002, 5.8169, 5.8171, 5.8175, 5.8177, 5.8181, 5.8186, 5.8192, 5.8195000000000014, 5.820200000000002, 5.8210000000000015, 5.8212, 5.8214000000000015, 5.822100000000002, 5.8223, 5.8233000000000015, 5.8241000000000005, 5.8266, 5.8271000000000015, 5.8352, 5.836, 5.8376, 5.837999999999999, 5.8396, 5.8398, 5.848400000000002, 5.8493, 5.8495, 5.8588000000000005, 5.8595000000000015, 5.8598, 5.8603000000000005, 5.8605, 5.8611, 5.8616, 5.862500000000002, 5.8701, 5.8743, 5.8748000000000005, 5.8753, 5.8758, 5.876600000000002, 5.8773, 5.8776, 5.8781, 5.8806, 5.8904000000000005, 5.910900000000002, 5.9114, 5.9117000000000015, 5.9123, 5.9125000000000005, 5.912999999999999, 5.9901, 5.9903, 6.0076, 6.0079, 6.0081000000000016, 6.0083, 6.0189, 6.0204, 6.0214, 6.0217, 6.0224, 6.0268000000000015, 6.0347, 6.0498, 6.0501000000000005, 6.0505, 6.0588000000000015, 6.0616, 6.0619000000000005, 6.0707, 6.0737000000000005, 6.0742, 6.0745000000000005, 6.0747, 6.0749, 6.0752000000000015, 6.0755, 6.0757, 6.0759, 6.0762, 6.0764000000000005, 6.0767000000000015, 6.0772, 6.0777, 6.078200000000002, 6.0784, 6.0787, 6.0790000000000015, 6.0794000000000015, 6.0797, 6.08, 6.09, 6.110600000000002, 6.1323, 6.132999999999999, 6.1511000000000005, 6.1517, 6.1524, 6.5486, 6.5494, 6.5499, 6.5502, 6.5555, 6.5562000000000005, 6.5566, 6.560300000000002, 6.562, 6.5623000000000005, 6.5701, 6.5704, 6.5707, 6.5891, 6.5982, 6.5987, 6.5993, 6.5995, 6.6076000000000015, 6.6078, 6.6080000000000005, 6.6085, 6.6088000000000005, 6.6265, 6.6435, 6.6438000000000015]","[4.4564, 4.4567000000000005, 4.5375000000000005, 5.763800000000002, 5.7645, 5.7831, 5.7835, 5.7852000000000015, 5.7855, 5.7951000000000015, 5.7964, 5.7966000000000015, 5.7969, 5.7974000000000006, 5.798100000000002, 5.7984, 5.7989999999999995, 5.7995, 5.8002, 5.8025, 5.8027000000000015, 5.8029, 5.8067, 5.8136, 5.8157000000000005, 5.8161000000000005, 5.8163, 5.8165, 5.817, 5.8173, 5.8176000000000005, 5.8180000000000005, 5.818300000000002, 5.8188, 5.8193, 5.8198, 5.8203000000000005, 5.8211, 5.8213, 5.822, 5.8222000000000005, 5.8231, 5.8234, 5.8242, 5.8267000000000015, 5.8336000000000015, 5.8353, 5.8361, 5.8377, 5.8381, 5.8397000000000014, 5.8431000000000015, 5.8485000000000005, 5.8494, 5.8535, 5.8589, 5.8597, 5.8602, 5.8604, 5.8610000000000015, 5.8614000000000015, 5.8624, 5.8629999999999995, 5.8735, 5.8744000000000005, 5.8749, 5.8754, 5.8759000000000015, 5.8767000000000005, 5.8774000000000015, 5.8777, 5.8782000000000005, 5.8807, 5.8935, 5.9110000000000005, 5.9116, 5.9121000000000015, 5.9124, 5.9127, 5.9133, 5.9902000000000015, 5.9935, 6.007700000000002, 6.007999999999999, 6.0082, 6.0135000000000005, 6.019, 6.0205, 6.0215000000000005, 6.022, 6.0225, 6.0335, 6.0348000000000015, 6.050000000000002, 6.0504000000000016, 6.0535000000000005, 6.0589, 6.0617, 6.062, 6.0736, 6.0738, 6.0743, 6.0746, 6.0748000000000015, 6.075, 6.0753, 6.0756000000000006, 6.0758, 6.0760000000000005, 6.076300000000002, 6.0766, 6.0771000000000015, 6.0776, 6.0781, 6.0783000000000005, 6.078600000000002, 6.0788, 6.0793, 6.0796, 6.0798000000000005, 6.080100000000002, 6.0935000000000015, 6.1133000000000015, 6.1325, 6.1332, 6.1514000000000015, 6.1523, 6.1533000000000015, 6.5487, 6.5495, 6.5501000000000005, 6.5534, 6.556100000000002, 6.5563, 6.5602, 6.5619000000000005, 6.562200000000002, 6.5627, 6.5703000000000005, 6.5705, 6.5733000000000015, 6.5981000000000005, 6.5986, 6.5991, 6.5994, 6.5996000000000015, 6.6077, 6.6079, 6.6084000000000005, 6.608700000000002, 6.6134, 6.6434000000000015, 6.6437]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
262,262,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,1470.193631,1476.886634,6.693002999999862,3.3325,3.693,0.36050000000000004,3.5825,3.6835,0.10099999999999998,uql,uql,1.0,-1.0,1.0,"[0.29510000000000003, 0.4969, 3.5162, 3.6835]","[0.3678, 0.5784, 3.596, 3.7684]","[4.1667000000000005, 4.418, 4.4202, 4.4205000000000005]","[3.92, 4.1905, 4.42, 4.4204]",10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
263,263,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,1476.896831,1481.877834,4.981002999999873,3.3264,3.981,0.6545999999999998,3.5764,3.7138,0.13739999999999997,aon,aon,-1.0,1.0,0.0,"[3.5346, 3.7138, 3.8607, 3.9828, 4.13, 4.2695, 4.4254]","[3.6438, 3.7913, 3.9177, 4.048, 4.1867, 4.3366, 4.4943]",[],[],10,0.5,2.0,0.5,1,0,0,1,0,1,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,913,36003,913,1.6.2,913_stage_training_20210625-154230,2021-06-25,15:42:39.685105,16:24:22.173103
