,Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
379,379,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3460.337111,3469.011613,8.674502000000302,3.3249,4.3344000000000005,1.0095000000000005,4.4844,4.6575000000000015,0.1731000000000007,cfp,cfp,-0.8,0.8,0.09999999999999998,"[4.6575000000000015, 4.7686, 4.8642, 4.9816, 5.0967, 5.2207, 5.3543, 5.5048, 5.6641, 5.8105]","[4.6983000000000015, 4.7922, 4.8986, 5.0151, 5.1317, 5.2645, 5.3936, 5.5440000000000005, 5.7087, 5.8524]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
380,380,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3469.025211,3477.769713,8.744502000000011,3.3198000000000003,4.3293,1.0094999999999996,4.4793,4.7275,0.24819999999999975,bcc,bcc,-0.9,0.9,0.04999999999999999,"[4.7275, 4.8389999999999995, 4.9456000000000016, 5.0536, 5.1667000000000005, 5.291, 5.4289000000000005, 5.5862, 5.73, 5.8679000000000014]","[4.7695, 4.8704, 4.981, 5.0891, 5.2041, 5.3307, 5.4671, 5.6272, 5.7689, 5.91]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
381,381,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,3477.780511,3488.6059130000003,10.82540199999994,3.3242000000000003,4.8254,1.5011999999999999,4.4837,4.8159,0.3322000000000003,bep,bep,-0.9,0.9,0.04999999999999999,[],[],[4.8159],[4.863],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
382,382,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,3488.615811,3497.2806130000004,8.664801999999781,3.3227,4.3322,1.0095,4.4822000000000015,4.6478,0.16559999999999953,bbn,bbn,-0.9,-0.9,0.04999999999999999,"[4.6478, 4.7694, 4.8812000000000015, 4.9977, 5.1222, 5.2700000000000005, 5.3983, 5.5471]","[4.6959, 4.8076, 4.9182000000000015, 5.0342, 5.1648000000000005, 5.3071, 5.441, 5.5897000000000014]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
383,383,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3497.2912109999997,3505.9668130000005,8.675601999999799,3.3246,4.3341,1.0095,4.4841000000000015,4.6586,0.1744999999999992,afq,afq,-1.0,1.0,0.0,"[4.6586, 4.872, 4.9922, 5.1147, 5.2345000000000015, 5.3565000000000005, 5.5117]","[4.7011, 4.9049000000000005, 5.0209, 5.1466, 5.2693, 5.4001, 5.5394000000000005]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
384,384,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3505.9778109999997,3514.754613,8.776801999999861,3.3240000000000003,4.3335,1.0094999999999996,4.4835,4.7598,0.2763,ang,ang,-1.0,1.0,0.0,"[4.7598, 4.8794, 4.9902000000000015, 5.1161, 5.2265000000000015, 5.3468, 5.4841000000000015, 5.6323, 5.7848000000000015]","[4.7926, 4.9124, 5.0197, 5.1476000000000015, 5.2624, 5.3861, 5.5234000000000005, 5.6739999999999995, 5.8262]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
385,385,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3514.765311,3523.501314,8.736002999999982,3.3219000000000003,4.3314,1.0095,4.4814,4.718999999999999,0.23760000000000048,cka,cka,-0.8,0.8,0.09999999999999998,"[4.718999999999999, 4.8502, 4.9666000000000015, 5.0950000000000015, 5.234, 5.4033000000000015]","[4.7563, 4.8832, 5.0031, 5.1349, 5.2762, 5.441400000000002]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
386,386,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3523.512611,3532.183214,8.670603000000028,3.3331,4.3426,1.0095,4.4926,4.6557,0.16310000000000002,uqn,uqn,1.0,-1.0,1.0,[],[],"[4.6557, 5.0504000000000016]","[4.6757, 5.0754]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
387,387,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3532.194611,3540.9031130000003,8.708501999999953,3.3279,4.3374000000000015,1.0095000000000014,4.4874,4.6936,0.20619999999999994,uhf,uhf,1.0,1.0,1.0,[],[],"[4.6936, 4.8903, 5.2533, 5.3777]","[4.7212000000000005, 4.899, 5.2746, 5.4147]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
388,388,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3540.914111,3551.572513,10.658402000000024,3.3213000000000004,4.6584,1.3371,4.4808,4.6489,0.16809999999999992,cai,cai,-0.8,-0.8,0.09999999999999998,[],[],"[4.6489, 4.7525, 5.0632]","[4.6768, 4.7913000000000014, 5.0781]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
389,389,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3551.5828109999998,3560.3579130000003,8.775101999999606,3.3337000000000003,4.3432,1.0095,4.4932,4.7602,0.26700000000000035,uro,uro,1.0,1.0,1.0,[],[],"[4.7602, 5.3772, 5.4877]","[4.7827, 5.3976000000000015, 5.5207000000000015]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
390,390,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3560.372911,3571.044414,10.67150300000003,3.3267,4.6715,1.3447999999999998,4.4862,4.662,0.17579999999999973,aqm,aqm,-1.0,-1.0,0.0,[],[],"[4.662, 4.7648]","[4.6928, 4.8009]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
391,391,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,3571.057011,3579.791713,8.734702000000198,3.3224,4.3319,1.0095,4.4819,4.7177,0.23579999999999934,bgh,bgh,-0.9,-0.9,0.04999999999999999,"[4.7177, 4.8446, 4.9734, 5.1055, 5.2339, 5.3698000000000015]","[4.7597000000000005, 4.8862000000000005, 5.0159, 5.1452, 5.2711000000000015, 5.4124]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
392,392,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3579.803711,3588.517713,8.714002000000164,3.3352,4.3447000000000005,1.0095000000000005,4.4947,4.6991000000000005,0.20440000000000058,tru,tru,0.9,-0.9,0.95,[],[],"[4.6991000000000005, 4.9022000000000014, 5.0118, 5.1274000000000015, 5.2458, 5.3775, 5.6584]","[4.7381, 4.9376000000000015, 5.0473, 5.1636000000000015, 5.2863000000000016, 5.4133, 5.6785000000000005]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
393,393,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3588.528111,3597.280513,8.752402000000075,3.3279,4.3374000000000015,1.0095000000000014,4.4874,4.7375,0.25009999999999977,tmb,tmb,0.9,0.9,0.95,[],[],"[4.7375, 4.9339, 5.0275]","[4.7651, 4.9465, 5.0615000000000006]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
394,394,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3597.291911,3607.9609130000003,10.669002000000091,3.319,4.6690000000000005,1.3500000000000005,4.4785,4.6595,0.18100000000000005,aad,aad,-1.0,-1.0,0.0,[],[],"[4.6595, 4.7712]","[4.6934000000000005, 4.8062000000000005]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
395,395,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,3607.974011,3618.8721130000004,10.898102000000108,3.3275,4.8981,1.5706000000000002,4.487,4.8886,0.4016000000000002,apq,apq,-1.0,-1.0,0.0,[],[],"[4.8886, 5.0245000000000015]","[4.9343, 5.0684000000000005]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
396,396,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,3618.882411,3627.5999130000005,8.717501999999968,3.3240000000000003,4.3335,1.0094999999999996,4.4835,4.7005,0.21699999999999964,car,car,-0.8,-0.8,0.09999999999999998,"[4.7005, 4.8311, 5.0377, 5.1533000000000015, 5.2730000000000015, 5.3987, 5.5259, 5.6601]","[4.7489, 4.8456, 5.0727, 5.186, 5.3083, 5.4355, 5.5637, 5.6995000000000005]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
397,397,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3627.610311,3636.3107130000003,8.70040199999994,3.3310000000000004,4.3405000000000005,1.0095,4.4905,4.6855,0.19500000000000028,uuc,uuc,1.0,-1.0,1.0,[],[],"[4.6855, 4.7916, 4.8805000000000005]","[4.7153, 4.806, 4.9102000000000015]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
398,398,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3636.325411,3647.0120130000005,10.68660200000022,3.3277,4.6866,1.3589000000000002,4.4872000000000005,4.6771,0.18989999999999974,cju,cju,-0.8,-0.8,0.09999999999999998,[],[],"[4.6771, 4.7764000000000015]","[4.7015, 4.8131]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
399,399,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3647.022711,3655.7012130000003,8.678501999999753,3.3239,4.3334,1.0095,4.4834000000000005,4.6636000000000015,0.18020000000000014,taa,taa,0.9,0.9,0.95,[],[],"[4.6636000000000015, 4.7756, 4.8733, 5.0092, 5.1268, 5.2589999999999995, 5.5624]","[4.6991000000000005, 4.8033, 4.913, 5.0367000000000015, 5.1645, 5.292000000000001, 5.5696]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
400,400,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3655.712911,3664.410614,8.69770299999982,3.3249,4.3344000000000005,1.0095000000000005,4.4844,4.6807,0.19629999999999992,aqg,aqg,-1.0,-1.0,0.0,"[4.6807, 4.8233000000000015, 4.9155000000000015, 5.0347, 5.1480000000000015, 5.2730000000000015, 5.4047]","[4.7306, 4.8319, 4.9553, 5.0665, 5.184, 5.3074, 5.4496]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
401,401,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3664.423811,3673.1551130000003,8.731301999999687,3.3254,4.3349,1.0095,4.4849000000000006,4.7143000000000015,0.22940000000000005,bip,bip,-0.9,0.9,0.04999999999999999,"[4.7143000000000015, 4.9339, 5.0517, 5.1748, 5.2978000000000005, 5.4241, 5.5872, 5.7508]","[4.7552, 4.9714, 5.0893000000000015, 5.2105000000000015, 5.3323, 5.4727000000000015, 5.6293000000000015, 5.792000000000002]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
402,402,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3673.165811,3681.8717130000005,8.705902000000151,3.3288,4.3383,1.0095,4.4883000000000015,4.691,0.20269999999999921,tnd,tnd,0.9,-0.9,0.95,[],[],"[4.691, 4.7861, 4.8888, 5.0153, 5.1446000000000005, 5.2792]","[4.7204000000000015, 4.8168000000000015, 4.9221, 5.0515, 5.1843, 5.3198]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
403,403,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3681.884911,3690.584013,8.699102000000039,3.3337000000000003,4.3432,1.0095,4.4932,4.6842000000000015,0.19100000000000072,tos,tos,0.9,0.9,0.95,[],[],"[4.6842000000000015, 4.7879000000000005, 4.9194]","[4.7156, 4.824, 4.9427]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
404,404,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3690.594611,3699.3292130000004,8.734601999999995,3.3294,4.3389000000000015,1.0095000000000014,4.4889,4.7176,0.2286999999999999,aur,aur,-1.0,-1.0,0.0,"[4.7176, 4.8469000000000015, 4.9566, 5.0769, 5.2019, 5.3331, 5.452999999999999, 5.6078]","[4.7684000000000015, 4.8773, 4.9979000000000005, 5.1188, 5.245, 5.3687000000000005, 5.4974, 5.6438000000000015]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
405,405,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3699.340111,3708.1583130000004,8.818201999999928,3.3258,4.3353,1.0095,4.4853000000000005,4.8012000000000015,0.31590000000000007,bok,bok,-0.9,0.9,0.04999999999999999,"[4.8012000000000015, 4.9307, 5.0352000000000015, 5.1485, 5.2672, 5.394900000000002, 5.5353, 5.6915, 5.860600000000002, 6.026000000000002, 6.1917]","[4.8488000000000016, 4.9601000000000015, 5.0684000000000005, 5.1826, 5.3025, 5.432, 5.5768, 5.7346, 5.8943, 6.0708, 6.2306]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
406,406,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3708.170411,3716.916713,8.746302000000014,3.3248,4.3343,1.0094999999999996,4.4843,4.7293,0.2450000000000001,bub,bub,-0.9,0.9,0.04999999999999999,"[4.7293, 4.8433, 4.9462, 5.0592000000000015, 5.1789000000000005, 5.606]","[4.7717, 4.8722, 4.9819, 5.0964, 5.221, 5.655200000000002]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
407,407,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3716.927611,3725.6626130000004,8.735001999999895,3.3245,4.3340000000000005,1.0095000000000005,4.484,4.718,0.23399999999999999,bbt,bbt,-0.9,0.9,0.04999999999999999,"[4.718, 4.8337, 4.9551, 5.093999999999999, 5.2469, 5.594600000000002]","[4.7617, 4.8754, 4.9982000000000015, 5.1354000000000015, 5.294300000000002, 5.6405]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
408,408,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3725.673111,3734.441214,8.768102999999883,3.3282000000000003,4.3377,1.0094999999999996,4.4877,4.7511,0.26339999999999986,bmu,bmu,-0.9,0.9,0.04999999999999999,"[4.7511, 4.8979, 5.0265, 5.1605, 5.2963000000000005, 5.4493]","[4.794300000000002, 4.9346000000000005, 5.0655, 5.2009, 5.3389000000000015, 5.4893]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
409,409,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3734.455511,3743.1759130000005,8.720401999999922,3.3248,4.3343,1.0094999999999996,4.4843,4.7055,0.22119999999999962,tad,tad,0.9,-0.9,0.95,[],[],"[4.7055, 4.816]","[4.7388, 4.8464]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
410,410,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3743.187511,3751.8750130000003,8.687501999999768,3.3265,4.336,1.0095000000000005,4.4860000000000015,4.6726,0.18659999999999943,ufc,ufc,1.0,1.0,1.0,[],[],"[4.6726, 4.7747, 4.8832, 4.9964, 5.1128, 5.2428, 5.4002, 5.6807, 5.6986, 5.699]","[4.7009, 4.8036, 4.9119, 5.0314000000000005, 5.15, 5.2824, 5.4089, 5.6985, 5.6989, 5.6991000000000005]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
411,411,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3751.888311,3760.5895130000004,8.70120199999974,3.3298,4.3393000000000015,1.0095000000000014,4.4893,4.6863,0.19700000000000006,tcr,tcr,0.9,0.9,0.95,[],[],"[4.6863, 4.873, 4.9802, 5.0987, 5.2371]","[4.7172, 4.9068000000000005, 5.0144, 5.1398, 5.2736]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
412,412,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3760.603111,3769.301413,8.69830200000024,3.3349,4.3444,1.0095,4.4944000000000015,4.6834,0.18899999999999917,ttr,ttr,0.9,0.9,0.95,[],[],"[4.6834, 4.8784, 4.9946, 5.1103000000000005, 5.2367]","[4.7120000000000015, 4.91, 5.0255, 5.1472000000000016, 5.2729]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
413,413,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3769.312211,3779.982613,10.670402000000195,3.3276000000000003,4.6704,1.3427999999999995,4.4871,4.6609,0.17379999999999995,aor,aor,-1.0,-1.0,0.0,[],[],"[4.6609, 4.7614]","[4.6871, 4.7999]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
414,414,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3779.9933109999997,3788.6669130000005,8.673601999999846,3.3239,4.3334,1.0095,4.4834000000000005,4.6587000000000005,0.1753,taa,taa,0.9,0.9,0.95,[],[],"[4.6587000000000005, 4.8458000000000006, 4.9407000000000005, 5.4507, 5.5881]","[4.6887, 4.868, 4.973, 5.4899, 5.6212]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
415,415,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3788.690311,3799.3617130000002,10.671401999999944,3.3291,4.6714,1.3423000000000003,4.4886,4.6619,0.17330000000000023,auq,auq,-1.0,-1.0,0.0,[],[],"[4.6619, 4.7736]","[4.6960000000000015, 4.8147]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
416,416,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3799.372111,3808.062613,8.690501999999924,3.3265,4.336,1.0095000000000005,4.4860000000000015,4.6756,0.18959999999999955,tcg,tcg,0.9,0.9,0.95,[],[],"[4.6756, 4.8633000000000015, 4.9549]","[4.7055, 4.8803, 4.9873]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
417,417,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3808.072811,3816.7577130000004,8.684901999999965,3.3267,4.3362,1.0094999999999996,4.4862,4.6679,0.1817000000000002,aks,aks,-1.0,-1.0,0.0,"[4.6679, 4.7970000000000015, 4.907, 5.0294, 5.1595, 5.3041, 5.4732, 5.6315]","[4.7151000000000005, 4.8244, 4.9469, 5.0676000000000005, 5.1987000000000005, 5.343, 5.5154000000000005, 5.6803]",[],[],10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
418,418,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3816.771311,3825.4654130000004,8.69410199999993,3.3276000000000003,4.3371,1.0095,4.4871,4.6792,0.19209999999999994,uhe,uhe,1.0,-1.0,1.0,[],[],"[4.6792, 4.9728, 5.0845]","[4.7054, 4.9974, 5.1159]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
419,419,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3825.4751109999997,3834.1392130000004,8.66410199999973,3.3301000000000003,4.3396,1.0094999999999996,4.4896,4.6492,0.1596000000000002,tcs,tcs,0.9,0.9,0.95,[],[],"[4.6492, 5.0478000000000005]","[4.6795, 5.0773]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
420,420,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3834.151511,3842.889113,8.737602000000152,3.3339999999999996,4.3435000000000015,1.0095000000000018,4.4935,4.7227000000000015,0.22920000000000051,tqr,tqr,0.9,0.9,0.95,[],[],"[4.7227000000000015, 4.9321, 5.0209, 5.1408000000000005, 5.2496]","[4.7613, 4.9471, 5.0563, 5.1726, 5.2913000000000014]",10,0.5,2.0,0.5,4,2,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210709-191834,2021-07-09,19:18:42.887905,20:40:29.161515
