,Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
486,486,1,,0,0,1,0.0,,,,,0,1813.6034300000001,1817.696233,4.0928030000000035,2.8332,4.0927,1.2594999999999996,3.0832,4.0832000000000015,1.0000000000000004,urm,urm,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
487,487,0,,0,0,1,0.0,,,,,0,1817.7074300000002,1821.7947329999997,4.08730300000002,2.8277,4.0872,1.2595,3.0777,4.0777,1.0,ans,ans,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
488,488,0,,0,0,1,0.0,,,,,0,1821.80563,1825.8893329999999,4.083703000000014,2.8241,4.0836000000000015,1.2595000000000014,3.0741,4.0741000000000005,1.0000000000000004,ali,ali,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
489,489,0,,0,0,1,0.0,,,,,0,1825.90243,1829.985133,4.08270299999981,2.8231,4.0826,1.2595,3.0731,4.0731,1.0,adn,adn,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
490,490,0,,0,0,1,0.0,,,,,0,1829.9955300000001,1834.0828329999997,4.08730300000002,2.8277,4.0872,1.2595,3.0777,4.0777,1.0,amt,amt,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
491,491,1,,0,0,1,0.0,,,,,0,1834.0932300000002,1838.1857329999998,4.092503000000079,2.8329,4.0924000000000005,1.2595000000000005,3.0829,4.0829,1.0000000000000004,umq,umq,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
492,492,1,,0,0,1,0.0,,,,,0,1838.19633,1842.2860329999999,4.0897030000001,2.8301000000000003,4.0896,1.2594999999999996,3.0801000000000003,4.0801,0.9999999999999996,uta,uta,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
493,493,1,,0,0,1,0.0,,,,,0,1842.2970300000002,1846.385533,4.088502999999946,2.8289,4.0884,1.2595,3.0789,4.0789,1.0,ubo,ubo,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
494,494,1,,1,0,0,0.0,1.0,,1.0,,1,1846.39713,1849.8109329999997,3.413802999999916,2.8266,3.4137,0.5871,3.0766,3.1467,0.07010000000000005,ufc,ufc,1.0,,1.0,[],[],"[2.14, 2.3162000000000003, 2.468, 2.5662000000000003, 2.6707, 2.8187, 2.9981, 3.1467, 3.2691000000000003, 3.3871]","[2.1325000000000003, 2.3014, 2.4346, 2.5255, 2.6297, 2.7722, 2.9475, 3.1214, 3.2433, 3.3514000000000004]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
495,495,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1849.82283,1853.1695329999998,3.346702999999934,2.8289,3.3466,0.5177,3.0789,3.0796,0.000700000000000145,umd,umd,1.0,1.0,1.0,[],[],"[0.0858, 0.2167, 0.6088, 0.609, 0.6967, 0.7418, 0.8402000000000001, 0.9091, 1.1312, 1.2786, 1.4387, 1.6247, 2.8523, 2.8538, 2.9509000000000003, 3.0331, 3.0333, 3.0336000000000003, 3.0341, 3.0344, 3.0349, 3.0351000000000004, 3.0357000000000003, 3.0506, 3.0517000000000003, 3.068, 3.0682, 3.0732, 3.0747, 3.0764, 3.0796, 3.0801000000000003, 3.0803000000000003, 3.0809, 3.0859, 3.0861]","[0.0395, 0.1802, 0.6004, 0.6089, 0.6929000000000001, 0.7021000000000001, 0.8401000000000001, 0.8406, 1.0755, 1.2161, 1.3706, 1.5388000000000002, 1.6596000000000002, 2.8524000000000003, 2.9003, 3.0330000000000004, 3.0332000000000003, 3.0334000000000003, 3.0337, 3.0342, 3.0345, 3.035, 3.0353000000000003, 3.0358, 3.0507, 3.0525, 3.0681000000000003, 3.0726, 3.0733, 3.0748, 3.0765, 3.0798, 3.0802, 3.0804, 3.0810000000000004, 3.0860000000000003]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
496,496,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1853.18083,1856.5835329999998,3.402702999999974,2.8328,3.4026,0.5697999999999999,3.0828,3.1356,0.05279999999999996,unp,unp,1.0,1.0,1.0,[],[],"[3.1356, 3.2973000000000003, 3.3838000000000004]","[3.1252, 3.2741, 3.3592]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
497,497,0,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1,1856.59473,1861.1018329999997,4.5071029999999155,2.8229,4.5070000000000014,1.6841000000000013,3.0729,3.4975,0.42459999999999987,agj,agj,-1.0,-1.0,0.0,[],[],"[0.0632, 0.2534, 0.3933, 0.5508000000000001, 0.7009000000000001, 0.8873000000000001, 1.0978, 1.0981, 1.1001, 1.1005, 1.1131, 1.117, 1.6768, 1.6771, 2.6171, 2.6173, 2.6364, 2.6562, 2.6575, 2.6774, 2.6777, 2.6781, 2.7377, 2.738, 2.7382, 2.7776, 2.7974, 2.7977000000000003, 2.7983, 2.8174, 2.8176, 2.8181000000000003, 2.8371, 2.8373, 2.8554, 2.8640000000000003, 2.865, 2.8673, 2.8675, 2.8757, 2.8761, 2.8763, 2.8771, 2.8959, 2.8965, 2.8989000000000003, 2.9513000000000003, 3.4975, 3.4978, 3.8159, 3.8162, 3.835, 4.0742, 4.0963, 4.0967, 4.1172, 4.2773, 4.3180000000000005, 4.3365, 4.3369, 4.3371, 4.3837, 4.3839000000000015, 4.4325, 4.4327000000000005, 4.4331000000000005, 4.4336, 4.4523, 4.4526, 4.4529000000000005, 4.4531, 4.4534, 4.4536, 4.4539, 4.46, 4.4671, 4.4674000000000005, 4.4750000000000005, 4.4849000000000006, 4.4852, 4.4854, 4.4874, 4.4958, 4.496, 4.4966]","[0.0503, 0.212, 0.34890000000000004, 0.4978, 0.6374000000000001, 0.7852, 1.0345, 1.0979, 1.0992, 1.1002, 1.1086, 1.1132, 1.119, 1.6769, 1.679, 2.6172, 2.6186000000000003, 2.6387, 2.6569000000000003, 2.6586000000000003, 2.6775, 2.678, 2.6785, 2.7378, 2.7381, 2.7384, 2.7778, 2.7976, 2.7978, 2.7984, 2.8175000000000003, 2.8177000000000003, 2.8185, 2.8372, 2.8387, 2.8586, 2.8641, 2.8651, 2.8674, 2.8676, 2.8758000000000004, 2.8762000000000003, 2.877, 2.8786, 2.8964000000000003, 2.8988, 2.928, 2.9631000000000003, 3.4976000000000003, 3.4984, 3.816, 3.8184, 3.8384, 4.0784, 4.0965, 4.0983, 4.1173, 4.2774, 4.3181, 4.3366, 4.3370000000000015, 4.338, 4.3838, 4.4279, 4.4326, 4.4329, 4.4334, 4.4383, 4.4525000000000015, 4.4528, 4.453, 4.4533000000000005, 4.4535, 4.4538, 4.4584, 4.4601000000000015, 4.4672, 4.4675, 4.4783, 4.485, 4.4853000000000005, 4.4855, 4.4875, 4.4959, 4.4965, 4.4982000000000015]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
498,498,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,1861.11363,1865.2256329999998,4.112002999999959,2.8217000000000003,4.1119,1.2902,3.0717000000000003,3.1024000000000003,0.03069999999999995,acj,acj,-1.0,-1.0,0.0,[],[],"[0.0179, 0.0182, 0.018500000000000003, 0.0189, 0.0781, 0.0982, 0.0989, 0.1182, 0.1188, 0.2782, 0.2982, 0.2989, 0.31670000000000004, 0.3171, 0.3176, 0.3179, 0.3989, 0.418, 0.4361, 0.4366, 0.4368, 0.4371, 0.4373, 0.4382, 0.4582, 0.4589, 1.6980000000000002, 1.6985, 1.7165, 1.7174, 1.7373, 1.7378, 1.7382000000000002, 1.7386, 1.8177, 1.8184, 1.8187, 1.8368, 1.837, 1.8373, 1.8571, 1.8577, 1.8585, 1.8772, 1.8776, 1.8784, 1.8983, 1.8987, 1.9177, 1.9377, 1.9385, 2.0986, 2.1174, 2.1177, 2.1183, 2.1366, 2.137, 2.1389, 2.1564, 2.1574, 2.1577, 2.1769000000000003, 2.1773, 2.1785, 2.1963, 2.1968, 2.2177, 2.2185, 2.2768, 2.2769999999999997, 2.2773000000000003, 2.2775000000000003, 2.2783, 2.2788, 2.2977000000000003, 2.298, 2.3166, 2.3169, 2.3174, 2.3182, 2.3375, 2.3385, 2.3984, 2.4186, 2.5181, 2.5184, 2.7375000000000003, 2.7585, 2.8931, 2.8933, 2.8936, 2.8941000000000003, 2.9348, 2.9701, 3.1024000000000003]","[0.0181, 0.0184, 0.0186, 0.0191, 0.0784, 0.0988, 0.0992, 0.1185, 0.1192, 0.2783, 0.2988, 0.2992, 0.3169, 0.3174, 0.31770000000000004, 0.3191, 0.3991, 0.4186, 0.4362, 0.4367, 0.4369, 0.4372, 0.4375, 0.4383, 0.4583, 0.45899999999999996, 1.6983, 1.6988, 1.7173, 1.719, 1.7374, 1.7381, 1.7383000000000002, 1.7387, 1.8183, 1.8186, 1.8188, 1.8369, 1.8371, 1.8389, 1.8572, 1.8583, 1.8588, 1.8773, 1.8783, 1.8789, 1.8984, 1.8988, 1.9178, 1.938, 1.9388, 2.0988, 2.1175, 2.1182000000000003, 2.1189, 2.1369, 2.1388000000000003, 2.139, 2.1565000000000003, 2.1576, 2.1589, 2.1772, 2.1781, 2.1786000000000003, 2.1965, 2.1989, 2.2184, 2.2189, 2.2769, 2.2771, 2.2774, 2.2782, 2.2787, 2.2789, 2.2978, 2.2988, 2.3168, 2.3173, 2.3181000000000003, 2.3189, 2.3381000000000003, 2.3387, 2.3985000000000003, 2.4187000000000003, 2.5182, 2.5187, 2.7379, 2.7586, 2.8932, 2.8935, 2.8939999999999997, 2.9226, 2.9507000000000003, 3.0744]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
499,499,0,0.0,0,0,0,1.0,0.0,0.0,1.0,1.0,1,1865.24353,1869.3934329999997,4.149902999999995,2.8283,4.1498,1.3215,3.0783,3.1403000000000003,0.06200000000000028,aun,aun,-1.0,-1.0,0.0,[],[],"[2.9899, 2.9901, 3.1403000000000003, 3.2938, 3.4404000000000003]","[2.9461, 2.99, 3.0925, 3.2382, 3.3867000000000003]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
500,500,1,1.0,0,0,1,0.0,,0.0,,,0,1869.40613,1873.4953329999998,4.089202999999998,2.8296,4.0891,1.2595,3.0796,4.0796,1.0,ugl,ugl,1.0,1.0,1.0,[],[],[2.9313],[2.9086000000000003],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
501,501,1,,0,0,1,0.0,,,,,0,1873.50613,1877.592833,4.086702999999943,2.8271,4.0866,1.2594999999999996,3.0771,4.0771000000000015,1.0000000000000004,uib,uib,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
502,502,1,,0,0,1,0.0,,,,,0,1877.60453,1881.7000329999998,4.095503000000008,2.8359,4.0954000000000015,1.2595000000000014,3.0859,4.0859000000000005,1.0000000000000004,uus,uus,1.0,,1.0,[],[],"[2.955, 2.9626, 2.9784, 2.9792, 2.9795000000000003]","[2.9549000000000003, 2.9551000000000003, 2.9765, 2.9785, 2.9793000000000003]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
503,503,1,,0,0,1,0.0,,,,,0,1881.71093,1885.8024329999998,4.0915030000001025,2.8319,4.0914,1.2595,3.0819,4.0819,1.0,ush,ush,1.0,,1.0,[],[],"[0.971, 0.972, 0.9728, 0.973, 0.9964, 0.9966, 0.9971, 0.9979, 1.0007, 1.001, 1.0012, 1.0022, 1.0027, 1.0035, 1.0047, 1.005, 1.0055, 1.007, 1.0096, 1.0172, 1.0381, 1.0384, 1.0389000000000002, 1.1995, 1.2, 1.2004, 1.2184, 1.2189, 1.2392, 1.2401, 1.28, 1.7161000000000002, 1.7718, 1.7771, 1.7777, 1.778, 1.8363, 1.8504, 1.851, 1.8917, 1.892, 1.8925, 1.9008, 2.7195, 2.7197, 2.7201, 2.7369000000000003, 2.7371000000000003, 2.7487, 2.7489000000000003, 2.7547, 2.7559, 2.7703, 2.7710000000000004, 2.7717, 2.7907, 2.7912000000000003, 2.7914000000000003, 2.7916000000000003, 2.7919]","[0.9706, 0.9713, 0.9721, 0.9729, 0.9806, 0.9965, 0.997, 0.9978, 1.0006000000000002, 1.0008, 1.0011, 1.0013, 1.0023, 1.0028, 1.0036, 1.0048, 1.0051, 1.0056, 1.0071, 1.0097, 1.0205, 1.0382, 1.0388, 1.0405, 1.1996, 1.2003, 1.2005, 1.2188, 1.2205, 1.2393, 1.2402, 1.2801, 1.7717, 1.7719, 1.7775, 1.7778, 1.7781, 1.8503, 1.8509, 1.8916, 1.8919, 1.8924, 1.9006, 1.9009, 2.7196, 2.7198, 2.7204, 2.737, 2.7406, 2.7488, 2.7489999999999997, 2.7558, 2.7702, 2.7708, 2.7716000000000003, 2.7905, 2.7908, 2.7913, 2.7915, 2.7918000000000003]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
504,504,1,,0,0,1,0.0,,,,,0,1885.81403,1889.9022329999998,4.088203000000021,2.8286,4.0881,1.2595,3.0786,4.0786,0.9999999999999996,unb,unb,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
505,505,1,,0,0,1,0.0,,,,,0,1889.91323,1894.0027329999998,4.089502999999922,2.8299000000000003,4.0894,1.2595,3.0799000000000003,4.0799,1.0,ufn,ufn,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
506,506,0,,0,0,1,0.0,,,,,0,1894.01323,1898.0966329999999,4.083403000000089,2.8238000000000003,4.0833,1.2595,3.0738000000000003,4.0738,1.0,agm,agm,-1.0,,0.0,[],[],"[2.9634, 2.9641, 2.9644, 2.9646000000000003, 2.9649, 2.9659, 2.9672, 3.0125]","[2.9511000000000003, 2.9635, 2.9643, 2.9645, 2.9647, 2.9658, 2.9671000000000003, 2.9683]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
507,507,1,,0,0,1,0.0,,,,,0,1898.1077300000002,1902.2014329999997,4.093703000000005,2.8341000000000003,4.0936,1.2595,3.0841000000000003,4.0841,1.0,uum,uum,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
508,508,1,,1,0,0,0.0,1.0,,1.0,,1,1902.2129300000001,1905.7005329999997,3.4876030000000355,2.8319,3.4875000000000003,0.6556000000000002,3.0819,3.2205000000000004,0.13860000000000028,uhs,uhs,1.0,,1.0,[],[],"[2.9266, 3.0463, 3.2205000000000004]","[2.9205, 2.9985, 3.1894]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
509,509,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,1905.71093,1909.3207329999998,3.6098030000000563,2.8269,3.6097,0.7827999999999999,3.0769,3.3427,0.26580000000000004,ugc,ugc,1.0,1.0,1.0,[],[],[3.3427],[3.1901],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
510,510,1,1.0,0,0,1,0.0,,1.0,,,0,1909.33093,1913.4255329999999,4.094603000000006,2.835,4.0945,1.2595,3.085,4.085,1.0,utq,utq,1.0,1.0,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
511,511,1,,0,0,1,0.0,,,,,0,1913.4374300000002,1917.5271329999998,4.0897030000001,2.8301000000000003,4.0896,1.2594999999999996,3.0801000000000003,4.0801,0.9999999999999996,upe,upe,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
512,512,1,,1,0,0,0.0,1.0,,1.0,,1,1917.53853,1921.2283329999998,3.6898029999999835,2.8298,3.6897,0.8599000000000001,3.0798,3.4227000000000003,0.3429000000000002,usa,usa,1.0,,1.0,[],[],"[3.4227000000000003, 3.4232, 3.4234, 3.4239, 3.4245, 3.4247, 3.4249, 3.4301000000000004, 3.4305000000000003]","[3.4226, 3.4231000000000003, 3.4233, 3.4238, 3.4243, 3.4246000000000003, 3.4248000000000003, 3.4250000000000003, 3.4304]",20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
513,513,1,1.0,0,0,1,0.0,,1.0,,,0,1921.2392300000001,1925.3295329999999,4.090303000000176,2.8307,4.0902,1.2595,3.0807,4.0807,1.0,uho,uho,1.0,1.0,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
514,514,1,,0,0,1,0.0,,,,,0,1925.3398300000001,1929.4341329999997,4.094303000000082,2.8347,4.0942,1.2594999999999996,3.0847,4.0847,0.9999999999999996,urr,urr,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
515,515,1,,0,0,1,0.0,,,,,0,1929.44503,1933.5396329999999,4.094603000000006,2.835,4.0945,1.2595,3.085,4.085,1.0,urs,urs,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
516,516,1,,0,0,1,0.0,,,,,0,1933.72263,1937.8118329999998,4.089202999999998,2.8296,4.0891,1.2595,3.0796,4.0796,1.0,umf,umf,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
517,517,0,,0,0,1,0.0,,,,,0,1937.82303,1941.9112329999998,4.088203000000021,2.8286,4.0881,1.2595,3.0786,4.0786,0.9999999999999996,aou,aou,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
518,518,1,,0,0,1,0.0,,,,,0,1941.9212300000002,1946.0088329999999,4.087603000000172,2.8280000000000003,4.0875,1.2595,3.0780000000000003,4.078,1.0,uam,uam,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
519,519,1,,0,0,1,0.0,,,,,0,1946.02013,1950.1108329999997,4.0907029999998485,2.8311,4.0906,1.2595,3.0811,4.0811,1.0,unj,unj,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
520,520,1,,0,0,1,0.0,,,,,0,1950.1222300000002,1954.2129329999998,4.090703000000076,2.8311,4.0906,1.2595,3.0811,4.0811,1.0,unj,unj,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
521,521,0,,0,0,1,0.0,,,,,0,1954.22343,1958.3073329999997,4.083902999999964,2.8243,4.0838,1.2595,3.0743,4.0743,1.0,abt,abt,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
522,522,1,,0,0,1,0.0,,,,,0,1958.32013,1962.4096329999998,4.089502999999922,2.8299000000000003,4.0894,1.2595,3.0799000000000003,4.0799,1.0,uoe,uoe,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
523,523,0,,0,0,1,0.0,,,,,0,1962.4211300000002,1966.5009329999998,4.079803000000084,2.8202000000000003,4.0797,1.2594999999999996,3.0702000000000003,4.0702,0.9999999999999996,ace,ace,-1.0,,0.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
524,524,1,,0,0,1,0.0,,,,,0,1966.51143,1970.5960329999998,4.0846030000000155,2.825,4.0845,1.2595,3.075,4.075,1.0,uca,uca,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
525,525,1,,0,0,1,0.0,,,,,0,1970.60743,1974.6977329999997,4.090302999999949,2.8307,4.0902,1.2595,3.0807,4.0807,1.0,uub,uub,1.0,,1.0,[],[],[],[],20,1.0,0.0,0.0,1,0,0,1,0,0,/dev/ttyACM36,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod6,910,36003,910,1.6.2,910_stage_training_20210602-174142,2021-06-02,17:41:51.759380,18:14:54.791109
