Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
18,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,162.18031100000002,170.800313,8.620002000000001,3.3181000000000003,4.3276,1.0095,4.4864000000000015,4.6112,0.1247999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6112, 4.7296000000000005, 4.8278, 4.9411000000000005, 5.065, 5.181900000000001, 5.311100000000001, 5.4401, 5.8045, 6.3596, 6.616700000000001]","[4.635, 4.7336, 4.8551, 4.9713, 5.0952, 5.2195, 5.3398, 5.4508, 5.8146, 6.385000000000001, 6.6497]",[],[],0.0088,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9366828448089082,0.05879055066848027,0.004526604522598817,[[0.89794506 1.41303717]]
19,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,170.811611,179.410713,8.599101999999986,3.3181000000000003,4.3276,1.0095,4.4864000000000015,4.5903,0.1038999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5903, 4.5932, 4.6063, 4.700200000000001, 4.801200000000001, 4.9219, 5.0364, 5.1662, 5.2869, 5.407500000000001, 5.5324, 5.6567, 5.7714, 5.9149]","[4.5913, 4.6055, 4.607600000000001, 4.7167, 4.8277, 4.946000000000001, 5.0669, 5.1944, 5.3224, 5.4359, 5.5618, 5.6702, 5.8077000000000005, 5.9394]",[],[],0.0088,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9363082085433481,0.06081679653932579,0.0028749949173177713,[[0.89794506 1.41303717]]
20,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,179.436011,188.038413,8.602401999999984,3.3181000000000003,4.3276,1.0095,4.4776,4.5936,0.1160000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5936, 4.710100000000001, 4.8369, 4.9495000000000005, 5.0737000000000005, 5.2010000000000005, 5.3223, 6.1455]","[4.6235, 4.7516, 4.8677, 4.9968, 5.119800000000001, 5.2356, 5.3463, 6.1787]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9353104468438238,0.062292752213207056,0.0023968009429715495,[[0.89794506 1.41303717]]
21,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,188.048911,196.669713,8.620801999999998,3.3181000000000003,4.3276,1.0095,4.4776,4.612,0.1344000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.612, 4.968500000000001, 5.087400000000001, 5.2098, 5.3420000000000005, 5.4599, 5.7141, 5.858700000000001]","[4.6246, 5.0097000000000005, 5.1318, 5.2534, 5.3703, 5.5021, 5.761, 5.8758]",[4.8456],[4.8696],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9339434972476882,0.0635504032563605,0.0025060994959415785,[[0.89794506 1.41303717]]
22,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,196.69331100000002,205.39181299999998,8.698502000000019,3.3181000000000003,4.3276,1.0095,4.4776,4.6897,0.2121000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6897, 4.8151, 4.9354000000000005, 5.0551, 5.1776, 5.306900000000001, 5.415100000000001, 5.5499, 5.6788, 6.1119, 6.2239, 6.3636, 6.4995]","[4.7264, 4.8422, 4.9667, 5.0911, 5.2206, 5.3209, 5.458200000000001, 5.5909, 5.6965, 6.1356, 6.2701, 6.4061, 6.523000000000001]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9320620068460876,0.06462229244191954,0.0033157007120026526,[[0.89794506 1.41303717]]
23,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,205.420611,214.03301299999998,8.612402000000003,3.3181000000000003,4.3276,1.0095,4.4776,4.6036,0.1260000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6036, 4.724600000000001, 4.8433, 4.9535, 5.0792, 5.1942, 5.313000000000001, 5.4427]","[4.6393, 4.7527, 4.8707, 4.9946, 5.1193, 5.2327, 5.349200000000001, 5.4484]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9289470888190411,0.06527309108168108,0.005779820099278456,[[0.89794506 1.41303717]]
24,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,214.04631099999997,222.80771299999998,8.761402000000004,3.3206,4.3301,1.0094999999999996,4.4801,4.7531,0.2729999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7531, 4.8628, 4.9692, 5.0849, 5.2037, 5.3321000000000005, 5.4618, 5.5941]","[4.7769, 4.8925, 5.0067, 5.1188, 5.244400000000001, 5.3738, 5.4985, 5.6272]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9224376715080607,0.06471328946074459,0.01284903903120344,[[0.89794506 1.41303717]]
25,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,222.81881099999998,231.500613,8.681801999999976,3.3200000000000003,4.3295,1.0095,4.4795,4.673,0.1935000000000002,bdc,bdc,1,,0,1,0,1,-8.0,-8.0,"[4.673, 4.7963000000000005, 4.8985, 5.0201, 5.152, 5.2675, 5.3845, 5.5073, 5.6275]","[4.7094000000000005, 4.8156, 4.9348, 5.0597, 5.184, 5.306900000000001, 5.4183, 5.5469, 5.6605]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9172742645857125,0.07104095509178264,0.011684780322500728,[[0.89794506 1.41303717]]
26,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,231.51211099999998,240.129113,8.617001999999985,3.3181000000000003,4.3276,1.0095,4.4776,4.6082,0.1306000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6082, 4.7306, 4.8526, 4.9782, 5.0979, 5.2229, 5.3405000000000005, 5.458200000000001, 5.5857, 5.9725, 6.2392]","[4.6378, 4.7557, 4.875100000000001, 5.0103, 5.1367, 5.2548, 5.3744000000000005, 5.5029, 5.6177, 5.9831, 6.2614]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9046695004718427,0.07220556451902324,0.023124935009131098,[[0.89794506 1.41303717]]
27,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,240.15591099999997,250.856514,10.700603,3.3206,4.3301,1.0094999999999996,4.4801,4.6911000000000005,0.2110000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6911000000000005, 4.8219, 5.1075]","[4.7282, 4.8527000000000005, 5.1296]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8738098054351584,0.06907747255272954,0.05711272201209812,[[0.89794506 1.41303717]]
28,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,250.87001099999998,261.73121299999997,10.861202000000018,3.3181000000000003,4.3276,1.0095,4.4776,4.8517,0.3741000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.9889, 5.1370000000000005, 8.4885]","[5.0311, 5.1527, 8.5341]","[4.8517, 8.145100000000001]","[4.8814, 8.175600000000001]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8431609293028033,0.023108234996203524,0.1337308357010028,[[0.89794506 1.41303717]]
29,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,261.750111,270.487813,8.737702000000013,3.3206,4.3301,1.0094999999999996,4.4801,4.7294,0.2492999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7294, 4.8615, 4.9791, 5.1006, 5.240200000000001, 5.377000000000001, 5.5223]","[4.7563, 4.892, 5.0109, 5.1323, 5.2542, 5.4234, 5.5619000000000005]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8824945567140272,0.029800332439249854,0.08770511084671676,[[0.89794506 1.41303717]]
30,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,270.500811,279.194713,8.693901999999982,3.3181000000000003,4.3276,1.0095,4.4776,4.6851,0.2075000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6851, 4.8162, 4.943700000000001, 5.0721, 5.207800000000001, 5.3234]","[4.7289, 4.8564, 4.9854, 5.1103000000000005, 5.233700000000001, 5.3448]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9195674978418087,0.048175767133054465,0.03225673502514878,[[0.89794506 1.41303717]]
31,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,279.233411,287.848813,8.615402000000017,3.3181000000000003,4.3276,1.0095,4.4776,4.6066,0.1290000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6066, 4.7211, 4.8345, 4.953600000000001, 5.0815, 5.2145, 5.3425, 5.489]","[4.6424, 4.7579, 4.8687000000000005, 4.9844, 5.1203, 5.246300000000001, 5.3787, 5.5198]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9325311758938946,0.0546505308355208,0.012818293270591022,[[0.89794506 1.41303717]]
32,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,287.969311,298.575613,10.606301999999973,3.3279,4.3374000000000015,1.0095000000000005,4.4874,4.5968,0.1093999999999999,evh,evh,1,,0,1,1,2,0.0,-0.0,"[4.5968, 4.7262]","[4.6359, 4.7678]","[5.3434, 6.0228]","[5.375100000000001, 6.0307]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9370080240059937,0.05688208233026537,0.006109893663746841,[[0.89794506 1.41303717]]
33,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,298.605411,307.230613,8.625202000000002,3.3181000000000003,4.3276,1.0095,4.4776,4.6164000000000005,0.1388000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6164000000000005, 4.7389, 4.859500000000001, 4.981, 5.1102, 5.233700000000001, 5.3672, 5.4962, 5.6132, 5.7453, 5.8639, 5.9869, 6.1135]","[4.6483, 4.7747, 4.897200000000001, 5.0185, 5.1431, 5.2713, 5.4044, 5.5288, 5.6516, 5.774, 5.9061, 6.0269, 6.154]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9377544094092555,0.05582303961484595,0.00642255097590753,[[0.89794506 1.41303717]]
34,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,307.26091099999996,315.950513,8.689601999999981,3.3181000000000003,4.3276,1.0095,4.4776,4.6808000000000005,0.2032000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6808000000000005, 4.809, 4.9242, 5.0543000000000005, 5.1897, 5.3061, 5.440300000000001, 5.5547, 5.6854000000000005, 5.811100000000001]","[4.7133, 4.8299, 4.961600000000001, 5.0904, 5.2266, 5.3514, 5.4667, 5.5961, 5.709700000000001, 5.8198]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9362088952547865,0.05292860303088451,0.010862501714331854,[[0.89794506 1.41303717]]
35,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,315.962411,324.82021299999997,8.857802000000051,3.3206,4.3301,1.0094999999999996,4.4801,4.8495,0.3693999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8495, 4.9688, 5.0999, 5.2267, 5.513800000000001]","[4.859500000000001, 4.9886, 5.122800000000001, 5.2473, 5.542400000000001]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.929853684541681,0.04544354270141915,0.02470277275689209,[[0.89794506 1.41303717]]
36,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,324.84311099999996,333.469313,8.626201999999978,3.3206,4.3301,1.0094999999999996,4.4801,4.6179000000000014,0.1378000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.617900000000001, 4.7276, 4.8359000000000005, 4.9573, 5.079400000000001, 5.2144, 5.349200000000001, 5.495, 5.6366000000000005]","[4.6292, 4.7442, 4.8659, 4.990200000000001, 5.1151, 5.250100000000001, 5.3904000000000005, 5.522200000000001, 5.6817]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.924518998232419,0.0445854509867396,0.030895550780829714,[[0.89794506 1.41303717]]
37,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,333.495411,342.10961299999997,8.614202000000034,3.3181000000000003,4.3276,1.0095,4.4776,4.6054,0.1278000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6054, 4.7272, 4.8543, 4.974200000000001, 5.104, 5.2404, 5.3612, 5.613300000000001]","[4.6387, 4.757000000000001, 4.8845, 5.0155, 5.1546, 5.2834, 5.3939, 5.6539]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9200822562284048,0.05016869803162239,0.029749045739964626,[[0.89794506 1.41303717]]
38,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,342.143311,351.004813,8.86150200000003,3.3327,4.3422,1.0095,4.4922,4.8532,0.3609999999999997,hwt,hwt,1,,0,1,1,2,8.0,-8.0,[],[],"[4.8532, 4.989800000000001, 5.1089, 5.2419, 5.3748000000000005, 5.4992, 5.6372]","[4.8771, 5.0136, 5.1372, 5.2656, 5.4026000000000005, 5.527200000000001, 5.6642]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.9053081468355952,0.05116229656716714,0.04352955659722535,[[0.89794506 1.41303717]]
39,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,351.03061099999996,359.634413,8.603801999999973,3.3181000000000003,4.3276,1.0095,4.4776,4.5950000000000015,0.1174000000000008,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.595000000000001, 4.7231000000000005, 4.8426, 4.9642, 5.097700000000001, 5.2251, 5.3363000000000005, 5.4657]","[4.6303, 4.752400000000001, 4.8761, 5.0065, 5.136, 5.2601, 5.3753, 5.472700000000001]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8988998735238152,0.07972493830875202,0.021375188167424872,[[0.89794506 1.41303717]]
40,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,359.679011,370.295413,10.616401999999994,3.3206,4.3301,1.0094999999999996,4.4801,4.6069,0.1268000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6069, 4.7266]","[4.6427000000000005, 4.7738000000000005]",[5.0679],[5.09],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8891332770173298,0.09570727954264042,0.015159443440015753,[[0.89794506 1.41303717]]
41,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,370.310311,378.999114,8.688803000000009,3.3181000000000003,4.3276,1.0095,4.4776,4.6800000000000015,0.2024000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.680000000000001, 4.793, 4.919300000000001, 5.0518, 5.1873000000000005, 5.313400000000001, 5.4389, 5.7090000000000005]","[4.7254000000000005, 4.8429, 4.9613000000000005, 5.091600000000001, 5.2339, 5.3513, 5.4821, 5.7262]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8864949462815385,0.09592960801603244,0.017575445702421227,[[0.89794506 1.41303717]]
42,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,379.01701099999997,387.713513,8.696501999999953,3.3181000000000003,4.3276,1.0095,4.4776,4.6877,0.2101000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6877, 4.8192, 4.9405, 5.0597, 5.1742, 5.2931, 5.4122, 5.5458, 5.6601, 5.9631]","[4.7277000000000005, 4.8537, 4.9754000000000005, 5.0962000000000005, 5.218100000000001, 5.3311, 5.4427, 5.5589, 5.6915, 5.9782]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8770406297347895,0.09151582910142736,0.031443541163779884,[[0.89794506 1.41303717]]
43,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,387.725211,396.598813,8.873602000000005,3.3306,4.3401000000000005,1.0095000000000005,4.4901,4.8653,0.3752000000000004,hwm,hwm,1,,0,1,1,2,8.0,-8.0,[],[],"[4.8653, 4.984500000000001, 5.0976, 5.2259, 5.3627, 5.492, 5.6263000000000005]","[4.8897, 5.0075, 5.128, 5.2519, 5.387700000000001, 5.5238000000000005, 5.6530000000000005]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8503861686788292,0.07625162051551268,0.07336221080565981,[[0.89794506 1.41303717]]
44,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,396.618811,405.287313,8.668501999999991,3.3181000000000003,4.3276,1.0095,4.4776,4.6597,0.1821000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6597, 4.7739, 4.8949, 5.0065, 5.1399, 5.2595, 5.398000000000001]","[4.7005, 4.8189, 4.9291, 5.0513, 5.179600000000001, 5.3071, 5.4312000000000005]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.8364758930656648,0.08672182126240036,0.07680228567194473,[[0.89794506 1.41303717]]
45,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,405.321411,414.014713,8.69330199999996,3.3181000000000003,4.3276,1.0095,4.4776,4.6845,0.2069,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6845, 4.806500000000001, 4.927300000000001, 5.051200000000001, 5.1767, 5.291300000000001, 5.4133, 5.5305, 5.6515]","[4.7243, 4.848, 4.9661, 5.0982, 5.2164, 5.3396, 5.4541, 5.5731, 5.694100000000001]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.7980639127068672,0.08689878356513882,0.1150373037280078,[[0.89794506 1.41303717]]
46,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,414.043211,422.725913,8.682702000000006,3.3181000000000003,4.3276,1.0095,4.4776,4.6739000000000015,0.1963000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.673900000000001, 4.8025, 4.9147, 5.0439, 5.1609, 5.2817, 5.3988000000000005, 5.5251, 5.6402, 5.774900000000001]","[4.7175, 4.8340000000000005, 4.9508, 5.0745000000000005, 5.2094000000000005, 5.3216, 5.4458, 5.5591, 5.6677, 5.791300000000001]",[],[],0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,2,right bias,0.694033542367214,0.07122776838066734,0.2347386892521097,[[0.89794506 1.41303717]]
47,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,422.748911,431.518613,8.769701999999995,3.3246,4.3341,1.0095,4.4841000000000015,4.7614,0.2772999999999994,hig,hig,1,,0,1,1,2,8.0,-8.0,[],[],"[4.7614, 4.7714, 4.8811, 4.9896, 5.1043, 5.2287, 5.3603000000000005, 5.4958, 5.6299, 5.7692000000000005]","[4.768800000000001, 4.7718, 4.8889000000000005, 5.0092, 5.133, 5.2583, 5.388800000000001, 5.524100000000001, 5.6592, 5.782900000000001]",0.0088,0.0083,20,0,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.1,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220216-100308,2022-02-16,10:03:16.832796,11:17:33.800171,1,left bias,0.4040143636436653,0.014435438160438517,0.581550198195891,[[ 1.64013449 -2.10974749]]
