Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
167,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2701.54183,2706.605134,5.063303999999789,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0543000000000005,0.2267000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0543000000000005, 4.0963, 4.1333, 4.2347, 4.3413, 4.4626, 4.5744, 4.6825, 4.8004000000000016, 4.9134]","[4.0657000000000005, 4.107, 4.1764, 4.2781, 4.3933, 4.5077, 4.6144, 4.7294, 4.8417, 4.9613000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
168,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2706.61503,2711.698234,5.083204000000023,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0742,0.24659999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0742, 4.1695, 4.2668, 4.3756, 4.4841000000000015, 4.5908000000000015, 4.7041, 4.988]","[4.1107000000000005, 4.2071000000000005, 4.3144, 4.4224000000000006, 4.5287000000000015, 4.6327, 4.751, 5.0303]",[4.8496000000000015],[4.8692],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
169,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2711.70753,2716.829434,5.121904000000086,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1129,0.28529999999999944,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1129, 4.2144, 4.3179, 4.4301, 4.5431, 4.6568000000000005]","[4.1551, 4.2544, 4.37, 4.4771, 4.5888, 4.7014000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
170,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2716.83853,2721.970534,5.132004000000052,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.123,0.29289999999999994,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.123, 4.2178, 4.316, 4.4236, 4.5408, 4.6677, 4.8044, 4.9449000000000005, 5.1078]","[4.1657, 4.2627000000000015, 4.3635, 4.4729, 4.5923, 4.7200000000000015, 4.8552, 4.9952000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
171,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2721.98033,2727.071834,5.091503999999986,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0825000000000005,0.2549000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0825000000000005, 4.1928, 4.2906, 4.4110000000000005, 4.5272000000000014, 4.6426, 4.7599, 4.8751000000000015, 4.9963000000000015]","[4.1284, 4.2274, 4.3387, 4.4577, 4.5741000000000005, 4.686, 4.8067, 4.9212, 5.0318000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
172,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2727.08213,2732.169834,5.087704000000031,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0787,0.2511000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0787, 4.187, 4.2945, 4.4021, 4.5021, 4.6042000000000005, 4.7148]","[4.1245, 4.2299, 4.3439000000000005, 4.4428, 4.5416, 4.6485, 4.7652]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
173,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2732.18033,2737.289034,5.108703999999761,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0997,0.2696000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0997, 4.199, 4.2966000000000015, 4.3987, 4.5064, 4.6139, 4.7302, 4.843, 4.9587]","[4.1417, 4.2384, 4.338, 4.4433, 4.5479, 4.6614, 4.7724, 4.8858000000000015, 5.0061]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
174,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2737.30933,2742.376533,5.067203000000063,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0582,0.2305999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0582, 4.1457000000000015, 4.2651, 4.4226]","[4.0790000000000015, 4.1961, 4.315, 4.431]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
175,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2742.38763,2747.483434,5.095804000000044,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0868,0.25669999999999993,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0868, 4.1881, 4.2785, 4.3802, 4.4867, 4.5981000000000005, 4.7129, 4.8459]","[4.1305000000000005, 4.2217, 4.3174, 4.4224000000000006, 4.5291000000000015, 4.6423000000000005, 4.7595, 4.8856]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
176,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2747.49573,2754.614634,7.1189039999999295,2.8181000000000003,4.1188,1.3007,3.8276,4.1187000000000005,0.2911000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.1187000000000005],[4.1807],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
177,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2754.62473,2759.755834,5.13110400000005,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1221000000000005,0.2945000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1221000000000005, 4.2243, 4.3233000000000015, 4.4357000000000015, 4.5451000000000015, 4.6635]","[4.1651, 4.2650000000000015, 4.3744000000000005, 4.4824, 4.5964, 4.7078000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
178,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2759.76553,2764.847234,5.081703999999718,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0727,0.24259999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0727, 4.1687, 4.2603, 4.3636, 4.4696, 4.5794000000000015, 4.7, 4.8455]","[4.1128, 4.2085, 4.3048, 4.4083000000000006, 4.5143, 4.6279, 4.7504, 4.878]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
179,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2764.8582300000007,2769.963434,5.105203999999958,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0962000000000005,0.26860000000000017,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0962000000000005, 4.2049, 4.3077000000000005, 4.4228000000000005, 4.5427, 4.6533000000000015, 4.7585000000000015]","[4.1412, 4.2458, 4.355, 4.4677, 4.5897000000000014, 4.6897, 4.8064]",[5.0359],[5.0489999999999995],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
180,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,2769.97393,2777.029234,7.055303999999977,2.8181000000000003,4.0552,1.2371,3.8276,4.0551,0.22750000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.3448, 4.4794]","[4.4017, 4.5331]","[4.0551, 4.1932]","[4.105, 4.2462]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
181,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2777.03883,2782.144034,5.105203999999958,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0962000000000005,0.2661000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0962000000000005, 4.1930000000000005, 4.2877, 4.3870000000000005, 4.4969, 4.6085, 4.7345000000000015]","[4.1348, 4.2327, 4.3275000000000015, 4.4332, 4.5425, 4.6558, 4.7758]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
182,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2782.15503,2787.229734,5.074704000000112,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0657000000000005,0.2381000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0657000000000005, 4.1705000000000005, 4.2677000000000005, 4.3772, 4.4867, 4.5992000000000015, 4.7066, 4.8231]","[4.1052, 4.2133, 4.3179, 4.423, 4.5333000000000006, 4.6411, 4.7503, 4.8733]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
183,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2787.2404300000007,2792.321134,5.080703999999969,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0717,0.2415999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0717, 4.1602000000000015, 4.2557, 4.3575, 4.4821, 4.6033, 4.7535]","[4.0998, 4.2025000000000015, 4.3012000000000015, 4.4068000000000005, 4.5371000000000015, 4.6569, 4.7771]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
184,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2792.33153,2797.411634,5.080104000000119,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0711,0.24350000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0711, 4.1728000000000005, 4.2773, 4.3864, 4.5055000000000005, 4.612, 4.7539]","[4.1118000000000015, 4.2168, 4.3265, 4.4393, 4.5496, 4.6615, 4.7806000000000015]",[4.7646000000000015],[4.774],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
185,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2797.42393,2802.553534,5.1296040000002,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1206000000000005,0.2905000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1206000000000005, 4.215, 4.3121, 4.4236, 4.5463000000000005, 4.7052000000000005]","[4.1588, 4.2549, 4.3575, 4.4712000000000005, 4.5941, 4.7134]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
186,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2802.5657300000007,2807.685034,5.119304000000285,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1103000000000005,0.2802000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1103000000000005, 4.2019, 4.2964, 4.4011000000000005, 4.5082, 4.6202000000000005, 4.7361, 4.8633000000000015, 5.0168]","[4.1481, 4.243, 4.3425, 4.4493, 4.5577000000000005, 4.6724000000000006, 4.7902000000000005, 4.915, 5.0348000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
187,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2807.69483,2812.785534,5.090704000000186,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0817000000000005,0.2541000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0817000000000005, 4.1914, 4.2975, 4.4123, 4.5164, 4.6304]","[4.1297000000000015, 4.2335, 4.3472, 4.4540000000000015, 4.5631, 4.6815000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
188,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2812.79783,2817.853534,5.055703999999878,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0467,0.21910000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0467, 4.1236000000000015, 4.2281]","[4.0576, 4.1721, 4.2773]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
189,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2817.8627300000007,2822.974334,5.1116040000001695,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1026,0.2749999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1026, 4.2113000000000005, 4.3174, 4.4293000000000005, 4.5446, 4.6565, 4.806]","[4.1464, 4.2535, 4.3683000000000005, 4.4815000000000005, 4.5904, 4.7048000000000005, 4.8135]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
190,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2822.98393,2828.112934,5.12900400000035,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.12,0.29239999999999977,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.12, 4.2275, 4.3377, 4.4483000000000015, 4.5589, 4.6754000000000016]","[4.1687, 4.2759, 4.3887, 4.4954, 4.6095000000000015, 4.7206]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
191,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2828.12363,2833.206734,5.083103999999821,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0741000000000005,0.24400000000000024,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0741000000000005, 4.1682000000000015, 4.2607, 4.3611, 4.4686, 4.5855000000000015, 4.6991000000000005, 4.8107000000000015, 4.9285000000000005, 5.0591]","[4.1111, 4.2074, 4.3007, 4.4060000000000015, 4.5148, 4.6333, 4.7442, 4.8596, 4.977]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
192,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2833.2168300000008,2838.284534,5.067704000000049,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0587,0.2285999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0587, 4.1483, 4.2446, 4.3461, 4.4515, 4.5621, 4.6707, 4.7965]","[0.0113, 4.0935000000000015, 4.1915, 4.2890000000000015, 4.391, 4.4976, 4.6071, 4.7236, 4.8488000000000016]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
193,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2838.29383,2843.409934,5.116103999999723,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1071,0.2769999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1071, 4.1226, 4.2214, 4.32, 4.4257, 4.5334, 4.6458, 4.7636, 4.9094000000000015]","[4.1121, 4.1683, 4.261, 4.3622000000000005, 4.4691, 4.5789, 4.6918000000000015, 4.8113, 4.9389]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
194,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2843.42283,2848.518034,5.0952040000001935,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0862,0.25609999999999955,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0862, 4.1816, 4.2758, 4.3745, 4.4857000000000005, 4.6117, 4.7366, 4.8621, 5.0008]","[4.1246, 4.2201, 4.3166, 4.4192, 4.5376, 4.6622, 4.7857, 4.9123, 5.0517]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
195,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,2848.52653,2855.622934,7.096403999999893,2.8206,4.0963,1.2757,3.8301,4.0962000000000005,0.2661000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.0962000000000005, 4.2097]","[4.1421, 4.2541]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
196,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2855.63193,2862.700434,7.068503999999847,2.8206,4.0684000000000005,1.2478000000000002,3.8301,4.0683,0.2381999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.0683],[4.1118000000000015],[4.2238],[4.2543000000000015],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
197,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2862.71033,2867.851434,5.141104000000269,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1321,0.30200000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1321, 4.2361, 4.3376, 4.4579, 4.6066]","[4.1792, 4.28, 4.3826, 4.5092, 4.6304]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
198,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2867.86063,2872.959434,5.0988039999997445,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0898,0.25970000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0898, 4.1856, 4.2780000000000005, 4.3816000000000015, 4.4887000000000015, 4.6007, 4.7157]","[4.1314, 4.2238, 4.3225, 4.4275, 4.5348000000000015, 4.6459, 4.7656]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,1,36000,1,1.8.2,001_stage_training_v5_20240522-133331,2024-05-22,13:33:42.896579,15:03:02.113542
