Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
227,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1344.0678289999998,1349.140133,5.072304000000031,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0627,0.23500000000000032,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0627, 4.1101, 4.1662, 4.2737, 4.3895, 4.5200000000000005]","[4.1076000000000015, 4.1119, 4.2090000000000005, 4.3210000000000015, 4.4376000000000015, 4.5673]",[4.6836],[4.694],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
228,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1349.1765289999998,1354.244033,5.067503999999872,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0579,0.23019999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0579, 4.1507000000000005, 4.2587, 4.3724, 4.4931, 4.63]","[4.0920000000000005, 4.1967, 4.3064, 4.4209000000000005, 4.5461, 4.6756]",[4.7915],[4.7993000000000015],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
229,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1354.27143,1359.334233,5.062803000000031,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0532,0.22550000000000026,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0532, 4.1372, 4.2455, 4.3636, 4.4779, 4.5932, 4.724, 4.9874]","[4.0624, 4.1875, 4.2913000000000014, 4.4081, 4.5224, 4.6376, 4.7468, 4.9889]",[4.8586],[4.8717000000000015],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
230,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1359.3712289999999,1364.483433,5.11220400000002,2.8206,3.8301,1.0094999999999996,3.8302,4.1026,0.27239999999999975,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.7966000000000015],[4.8052],"[4.1026, 4.198, 4.3008000000000015, 4.4177, 4.5403, 4.6661, 4.8078]","[4.1369, 4.237, 4.3476, 4.4653, 4.5836000000000015, 4.6984, 4.8214000000000015]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
231,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1364.5090289999998,1369.603533,5.094503999999915,2.8206,3.8301,1.0094999999999996,3.8302,4.0849,0.25470000000000015,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0849, 4.1894, 4.3096000000000005, 4.4249, 4.5567, 4.7217, 4.8645000000000005]","[4.1198000000000015, 4.2414000000000005, 4.3531, 4.4724, 4.6116, 4.7495, 4.8891]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
232,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1369.6369300000001,1376.732533,7.09560300000021,2.8206,4.0955,1.2749000000000001,3.8302,4.0954000000000015,0.26520000000000055,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.0954000000000015, 4.1912, 4.3226]","[4.1093, 4.2481, 4.3762]",[4.4853000000000005],[4.5207000000000015],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
233,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1376.82673,1381.934033,5.107303000000002,2.8206,3.8301,1.0094999999999996,3.8302,4.0977000000000015,0.2675000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0977000000000015, 4.2135, 4.3209, 4.4350000000000005, 4.5569000000000015, 4.6846000000000005, 4.8378000000000005]","[4.1447, 4.2521, 4.3641000000000005, 4.4765000000000015, 4.6015000000000015, 4.7247, 4.8432]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
234,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1381.970529,1387.077633,5.107104000000163,2.8206,3.8301,1.0094999999999996,3.8302,4.0975,0.2673000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0975, 4.1327, 4.1969, 4.3087, 4.4289000000000005, 4.5546000000000015, 4.6715, 4.7981, 4.9268]","[4.1321, 4.1335000000000015, 4.2376000000000005, 4.3539, 4.4744, 4.5942, 4.7133, 4.8321000000000005, 4.9491000000000005]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
235,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1387.099329,1394.184933,7.085604000000103,2.8181000000000003,4.0855000000000015,1.2674000000000012,3.8277,4.0854,0.2576999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.0854, 4.2170000000000005]","[4.1185, 4.2419]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
236,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1394.222929,1399.318334,5.095405000000028,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0858,0.2580999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0858, 4.1904, 4.2894000000000005, 4.404, 4.529]","[4.1264, 4.2271, 4.3361, 4.4538, 4.5718000000000005]","[4.668, 4.7801, 4.9189]","[4.6888000000000005, 4.8109, 4.9253]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
237,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1399.3494289999999,1404.420533,5.0711039999998775,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0615000000000006,0.23380000000000045,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0615000000000006, 4.1628, 4.274, 4.3980000000000015, 4.6933]","[4.0914, 4.2103, 4.3195000000000014, 4.4380000000000015, 4.7033000000000005]",[4.5393],[4.5682],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
238,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1404.454929,1409.617233,5.162303999999949,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.1527,0.3250000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1527, 4.2639000000000005, 4.3824000000000005, 4.5144]","[4.2002000000000015, 4.3125, 4.4270000000000005, 4.5393]","[4.5385, 4.6724000000000006]","[4.5573000000000015, 4.6949000000000005]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
239,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1409.658629,1414.731334,5.072705000000042,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0631,0.23540000000000028,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0631, 4.1677, 4.2805, 4.3966, 4.5131000000000006]","[4.1071, 4.2158, 4.3277, 4.4413, 4.5572]","[4.6664, 4.7945]","[4.6803, 4.7988]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
240,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1414.7545289999998,1419.850733,5.096203999999943,2.8206,3.8301,1.0094999999999996,3.8302,4.0866,0.25639999999999974,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0866, 4.1798, 4.2971, 4.4177, 4.5541, 4.6681, 4.7817, 4.8976000000000015, 5.0235]","[4.1082, 4.2293, 4.3402, 4.4698, 4.6021, 4.7109000000000005, 4.8232, 4.9373000000000005, 5.0567]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
241,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1419.879729,1424.992933,5.113203999999996,2.8206,3.8301,1.0094999999999996,3.8302,4.1036,0.2734000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1036, 4.2152, 4.3318, 4.4494, 4.5656, 4.6756, 4.8073000000000015, 4.9471]","[4.1488000000000005, 4.2543000000000015, 4.3746, 4.4904, 4.6024, 4.713, 4.8334, 4.9578000000000015]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
242,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1425.019229,1432.147533,7.128304000000071,2.8206,4.1282000000000005,1.3076000000000003,3.8302,4.1281,0.29789999999999983,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.1281, 4.2413]","[4.1786, 4.2931]",[4.3943],[4.4234],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
243,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1432.161329,1439.234833,7.073503999999957,2.8206,4.0734,1.2528000000000001,3.8302,4.0733000000000015,0.24310000000000054,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0733000000000015, 4.1793000000000005, 4.3185]","[4.109, 4.2352, 4.3409]","[4.3386000000000005, 4.4569]","[4.3463, 4.4910000000000005]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
244,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1439.2763289999998,1446.359033,7.0827039999999215,2.8206,4.0826,1.262,3.8302,4.0825000000000005,0.2523000000000004,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0825000000000005, 4.1822]","[4.1174, 4.2365]",[],[],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
245,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,1446.3876289999998,1453.485734,7.098105000000032,2.8181000000000003,4.098,1.2798999999999996,3.8277,4.0979,0.2702,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],"[4.0979, 4.2138]","[4.1437, 4.2700000000000005]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
246,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1453.500329,1460.617533,7.117204000000129,2.8181000000000003,4.1171,1.2989999999999995,3.8277,4.117,0.2892999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.117, 4.2368000000000015]","[4.1607, 4.2883]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
247,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1460.64513,1465.725733,5.080602999999883,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0710000000000015,0.24330000000000052,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0710000000000015, 4.1203, 4.1637, 4.276, 4.3934000000000015, 4.5146000000000015]","[4.1066, 4.1246, 4.2136000000000005, 4.3255, 4.4409, 4.5599]",[4.6693],[4.6809],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
248,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1465.755029,1472.8389339999999,7.083905000000186,2.8181000000000003,4.0838,1.2656999999999998,3.8277,4.0837,0.2560000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],"[4.0837, 4.1949000000000005]","[4.1272, 4.243]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
249,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,1472.872829,1479.961533,7.088704000000007,2.8181000000000003,4.0886000000000005,1.2705000000000002,3.8277,4.0885,0.2607999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.0885, 4.1855, 4.3229000000000015]","[4.1168000000000005, 4.2364000000000015, 4.3771]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
250,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1479.9954289999998,1485.094433,5.099003999999923,2.8206,3.8301,1.0094999999999996,3.8302,4.0894,0.2592000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0894, 4.1932, 4.3095, 4.428999999999999, 4.5467, 4.6832, 4.8129, 4.9518]","[4.13, 4.2371, 4.3592, 4.4717, 4.5917, 4.7139999999999995, 4.8435000000000015, 4.9787]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
251,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1485.132529,1490.231034,5.098504999999932,2.8206,3.8301,1.0094999999999996,3.8302,4.0889,0.2586999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0889, 4.1855, 4.3061, 4.4311, 4.5513, 4.6976]","[4.0973000000000015, 4.232, 4.361000000000001, 4.4783, 4.599, 4.7314]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
252,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1490.2662289999998,1495.397133,5.130903999999873,2.8206,3.8301,1.0094999999999996,3.8302,4.1213000000000015,0.2911000000000006,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1213000000000015, 4.2416, 4.3626000000000005, 4.4722, 4.5885, 4.7245]","[4.1683, 4.2851, 4.4044, 4.5132, 4.6335000000000015, 4.7636]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
253,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1495.4255289999999,1500.534233,5.108703999999989,2.8206,3.8301,1.0094999999999996,3.8302,4.0991,0.2688999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0991, 4.2087, 4.3145, 4.4316, 4.5489000000000015, 4.6628, 4.7829000000000015, 4.9192]","[4.1433, 4.2477, 4.3574, 4.4732, 4.5897000000000014, 4.6998000000000015, 4.8206000000000016, 4.9379]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
254,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1500.56593,1505.648833,5.0829029999999875,2.8206,3.8301,1.0094999999999996,3.8302,4.0733000000000015,0.24310000000000054,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0733000000000015, 4.1579000000000015, 4.2688000000000015, 4.3804, 4.4908, 4.6096, 4.7219999999999995, 4.8463, 4.9692]","[4.0895, 4.2039, 4.3132, 4.4229, 4.5325000000000015, 4.6492, 4.7594, 4.8848, 5.0055000000000005]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
255,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1505.6847289999998,1512.766533,7.08180399999992,2.8181000000000003,4.0817000000000005,1.2636000000000003,3.8277,4.0816,0.2538999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.0816, 4.2054]","[4.1165, 4.2364000000000015]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
256,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1512.7925289999998,1517.863133,5.070604000000003,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.061,0.23329999999999984,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.061, 4.1702, 4.2902000000000005, 4.3995000000000015, 4.5157, 4.6457000000000015]","[4.1031, 4.2165, 4.3318, 4.4417, 4.5587, 4.6668]","[4.6641, 4.7803]","[4.6795, 4.8038]",0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
257,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1517.901629,1522.976033,5.074403999999959,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0648,0.23709999999999987,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0648, 4.1638, 4.2715000000000005, 4.3887, 4.5056, 4.6362000000000005]","[4.1062, 4.2107, 4.3186, 4.4342000000000015, 4.5487, 4.6553]",[4.7852000000000015],[4.7898000000000005],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
258,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1522.997429,1528.093933,5.096504000000095,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0869,0.2591999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0869, 4.1717, 4.2902000000000005, 4.4166]","[4.0962000000000005, 4.2209, 4.3379, 4.4596]",[],[],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
259,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1528.1395289999998,1533.227333,5.0878040000000055,2.8181000000000003,3.8276,1.0094999999999996,3.8277,4.0782,0.2504999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0782, 4.1530000000000005, 4.2585000000000015, 4.3724, 4.4937000000000005, 4.6395]","[4.0816, 4.2013, 4.3099, 4.4190000000000005, 4.5399, 4.6501]",[],[],0.0096,0.0095,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,FD,,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,909,36000,909,1.6.2,909_stage_training_v4_20230828-123704,2023-08-28,12:37:17.704553,13:25:59.677514
