Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
316,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2000.4612309999998,2006.059635,5.598404000000073,2.8206,3.8301,1.0094999999999996,4.3301,4.5888,0.25870000000000015,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.5888, 4.6999, 4.8316, 4.9716000000000005, 5.1116, 5.2542, 5.3895]","[4.6325, 4.7505000000000015, 4.8907, 5.0257000000000005, 5.1640000000000015, 5.2977, 5.4328]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
317,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2006.0797309999998,2011.711935,5.6322040000000015,2.8206,3.8301,1.0094999999999996,4.3301,4.6226,0.2925000000000004,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.6226, 4.7576, 4.8626000000000005, 4.9829, 5.1236000000000015, 5.2581000000000016, 5.3861, 5.5150000000000015]","[4.6865000000000006, 4.8023, 4.9174000000000015, 5.0387, 5.1791, 5.3049, 5.4325, 5.5572]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
318,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,2011.7393309999998,2019.3117350000002,7.572404000000006,2.8247,4.5723,1.7476000000000003,4.3342,4.5722000000000005,0.23800000000000043,eij,eij,1,nan,0,1,1,2,0.0,0.0,"[4.5722000000000005, 4.6914]","[4.6153, 4.7362]",[],[0.0187],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
319,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2019.366531,2024.961936,5.595405000000028,2.8206,3.8301,1.0094999999999996,4.3301,4.5858,0.25570000000000004,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.5858, 4.6769, 4.7970000000000015, 4.9039, 5.0275, 5.1436, 5.288200000000002, 5.4207, 5.568300000000002]","[4.6087, 4.7279, 4.8371, 4.9516, 5.0732, 5.1925, 5.3287, 5.4627]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
320,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2024.9792309999998,2030.5627350000002,5.583503999999948,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5739,0.24629999999999974,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.5739, 4.6806, 4.7699, 4.8821, 4.9902000000000015, 5.1011000000000015, 5.217700000000002, 5.3358, 5.4673]","[4.6116, 4.7081, 4.8146, 4.9239999999999995, 5.0354, 5.1462, 5.2638, 5.3871, 5.5146000000000015]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
321,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2030.595631,2036.2559350000001,5.6603039999999964,2.8283,3.8378,1.0095,4.3378000000000005,4.6507000000000005,0.31289999999999996,eze,eze,1,nan,0,1,1,2,0.0,0.0,"[4.6507000000000005, 4.7769, 4.8870000000000005, 4.9944000000000015, 5.1054, 5.2158000000000015, 5.3275000000000015, 5.4430000000000005, 5.5604000000000005]","[4.6937000000000015, 4.823, 4.9282, 5.037, 5.1498, 5.2588, 5.372800000000002, 5.4887000000000015, 5.6052]",[4.6519],[4.6943],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5000000000000004,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
322,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2036.271131,2041.834035,5.562904000000117,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5533,0.2256999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[0.0013000000000000002, 4.5533, 4.6504, 4.7568, 4.8705, 4.9888]","[0.043300000000000005, 4.5858, 4.6945000000000014, 4.8036, 4.9154, 5.0388]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
323,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2041.8905309999998,2047.4995350000002,5.6090039999999135,2.8343000000000003,3.8438,1.0094999999999996,4.3438,4.5994,0.25560000000000027,gyx,gyx,1,nan,0,1,1,2,4.0,-4.0,[],[],"[4.5994, 4.6922000000000015, 4.7976, 4.9037000000000015, 5.0191, 5.1519, 5.2758, 5.4033000000000015, 5.55]","[4.6187000000000005, 4.735, 4.8382000000000005, 4.9474, 5.0718000000000005, 5.2034, 5.3285, 5.4506000000000006, 5.5789]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
324,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2047.5305309999999,2053.099035,5.568504000000075,2.8206,3.8301,1.0094999999999996,4.3301,4.5589,0.22880000000000056,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.5589, 4.6449, 4.7623000000000015, 4.8692, 4.9874, 5.1002, 5.2495, 5.3645000000000005]","[4.5766, 4.6942, 4.8044, 4.9188, 5.0303, 5.1497, 5.2797, 5.4162]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
325,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2053.128431,2058.759435,5.631003999999848,2.8206,3.8301,1.0094999999999996,4.3301,4.6214,0.29130000000000056,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.6214, 4.7428, 4.8616, 4.9884, 5.1064, 5.2570000000000014, 5.3903, 5.5416]","[4.6818, 4.7886000000000015, 4.9182000000000015, 5.0386000000000015, 5.1547, 5.2814000000000005, 5.4288, 5.576300000000002]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
326,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2058.804331,2064.3787350000002,5.574403999999959,2.8306,3.8401,1.0095,4.3401000000000005,4.5648,0.22469999999999946,hjz,hjz,1,nan,0,0,1,1,8.0,8.0,[],[],"[4.5648, 4.6384, 4.6503000000000005, 4.7567, 4.8775]","[4.5748000000000015, 4.6442000000000005, 4.6929, 4.8072, 4.9255]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5000000000000004,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
327,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,2064.423031,2072.0217350000003,7.598703999999998,2.8315,4.5986,1.7671000000000001,4.341,4.5985000000000005,0.2575000000000003,hru,hru,1,nan,0,0,1,1,8.0,8.0,"[4.5985000000000005, 4.7108, 4.8336000000000015]","[4.6363, 4.7599, 4.8863]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
328,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2072.042431,2077.707135,5.664704000000256,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6551,0.3274999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.6551, 4.7655, 4.879, 4.9891000000000005, 5.1061000000000005]","[4.6867, 4.8157000000000005, 4.9227, 5.0344000000000015, 5.1569]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
329,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2077.756431,2085.3488350000002,7.592403999999988,2.8206,4.5923,1.7716999999999996,4.3301,4.5922,0.2621000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.5922, 4.7012]","[4.6289, 4.7564]","[4.7097000000000016, 4.846, 4.9709, 5.1116, 5.2375, 5.3981]","[4.7601, 4.909, 5.0399, 5.171, 5.2976, 5.4282]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
330,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,2085.382231,2090.959635,5.577404000000115,2.8206,3.8301,1.0094999999999996,4.3301,4.5678,0.23770000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.5678, 4.6784, 4.7953, 4.9122, 5.0667, 5.1884000000000015, 5.3436, 5.485600000000002]","[4.6167, 4.7255, 4.8447000000000005, 4.9697000000000005, 5.0938, 5.2312, 5.375, 5.5248]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
331,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2090.9877309999997,2098.6238350000003,7.636103999999705,2.8258,4.636,1.8102,4.3353,4.6359,0.3006000000000002,bgs,bgs,1,nan,0,1,0,1,-8.0,-8.0,[],[],"[4.6359, 4.7689]","[4.6819999999999995, 4.8201]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
332,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2098.6471309999997,2104.1874350000003,5.540303999999651,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5307,0.20310000000000006,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.5307, 4.6186, 4.7232, 4.8327, 4.9451, 5.0567, 5.1686000000000005, 5.2931, 5.4293000000000005]","[4.5611000000000015, 4.6619, 4.7704, 4.8815, 4.9923, 5.1047, 5.2173, 5.3415, 5.465400000000002]",[5.4445000000000014],[5.4651000000000005],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
333,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2104.222131,2109.8144350000002,5.5923039999997854,2.8254,3.8349,1.0095,4.3349,4.5827,0.2477999999999998,hkh,hkh,1,nan,0,0,1,1,8.0,-8.0,[],[],"[4.5827, 4.6819000000000015, 4.7859, 4.9015, 5.0252, 5.1578, 5.296200000000002, 5.4566, 5.5816]","[4.6209, 4.7217, 4.8357, 4.9532, 5.0763, 5.2082000000000015, 5.3376, 5.4667]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
334,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2109.859731,2115.502535,5.642804000000069,2.8271,3.8366,1.0094999999999996,4.3366,4.6332,0.29660000000000064,gfs,gfs,1,nan,0,1,1,2,4.0,4.0,[],[],"[4.6332, 4.7486000000000015, 4.8594, 4.9746000000000015, 5.0915, 5.2169, 5.3474, 5.4777000000000005, 5.6177]","[4.6781000000000015, 4.7860000000000005, 4.8992, 5.0209, 5.1451, 5.2665000000000015, 5.3952, 5.5244]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
335,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,2115.5491309999998,2123.1159350000003,7.566803999999593,2.8225,4.5667,1.7442000000000002,4.332,4.5666,0.23460000000000036,blc,blc,1,nan,0,1,0,1,-8.0,-8.0,[],[],"[4.5666, 4.6434000000000015, 4.7764000000000015]","[4.5756000000000006, 4.7002000000000015, 4.8293]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
336,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,2123.179331,2130.7872350000002,7.607903999999962,2.8206,4.6078,1.7872,4.3301,4.6077,0.2776000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.6077, 4.7352]","[4.6586, 4.787]",[4.6246],[4.6309000000000005],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
337,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,2130.817831,2138.4392350000003,7.621403999999984,2.8181000000000003,4.6213000000000015,1.8032000000000012,4.3276,4.6212,0.29359999999999964,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],[4.6212],[4.675],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
338,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,2138.457331,2146.077235,7.619904000000133,2.8206,4.6198000000000015,1.7992000000000012,4.3301,4.6197,0.2896000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.6197, 4.7330000000000005]","[4.6647, 4.7849]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
339,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,2146.091331,2153.716135,7.62480400000004,2.8325,4.6247,1.7921999999999998,4.3420000000000005,4.6246,0.2825999999999995,czu,czu,1,nan,0,1,0,1,-4.0,4.0,[],[],[4.6246],[4.6702],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5000000000000004,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
340,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,2153.7521309999997,2159.351235,5.5991039999998975,2.8254,3.8349,1.0095,4.3349,4.5895,0.25459999999999994,hdo,hdo,1,nan,0,0,1,1,8.0,8.0,[],[],"[4.5895, 4.7009, 4.7979, 4.8980000000000015, 5.0136, 5.1316000000000015, 5.2545, 5.3811, 5.5185]","[4.6328000000000005, 4.7211, 4.8271000000000015, 4.9507, 5.0644, 5.1812000000000005, 5.3046000000000015, 5.428999999999999, 5.562]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
341,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2159.421531,2165.019435,5.597904000000199,2.8206,3.8301,1.0094999999999996,4.3301,4.5883,0.25820000000000043,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.5883, 4.689, 4.8087, 4.9333]","[4.6266, 4.7342, 4.8588000000000005, 4.9825]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
342,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2165.0619309999997,2170.631735,5.569803999999749,2.8206,3.8301,1.0094999999999996,4.3301,4.5602,0.2301000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.5602, 4.6592, 4.7708, 4.8913, 5.029, 5.1934000000000005]","[4.5862, 4.7067000000000005, 4.8222000000000005, 4.9449000000000005, 5.0834, 5.2252]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.49999999999999956,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
343,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2170.647931,2176.2308350000003,5.582903999999871,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5733000000000015,0.24570000000000025,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.5733000000000015, 4.6679, 4.7671, 4.876, 4.9872000000000005, 5.1029, 5.216, 5.3511000000000015]","[4.6094, 4.7058, 4.8072, 4.9194, 5.0306000000000015, 5.147, 5.2607, 5.3895]",[5.3616],[5.3897],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
344,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2176.303531,2181.895535,5.592004000000088,2.8325,3.842,1.0095,4.3420000000000005,4.5824,0.24039999999999928,cwx,cwx,1,nan,0,1,1,2,-4.0,4.0,"[4.5824, 4.6834, 4.7844000000000015, 4.8961000000000015, 5.0114, 5.1264, 5.242999999999999, 5.3675000000000015, 5.5024000000000015]","[4.6229000000000005, 4.7215, 4.8274, 4.9405, 5.0569999999999995, 5.1713000000000005, 5.2911, 5.417000000000002, 5.5489999999999995]",[5.5145],[5.545],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5000000000000004,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
345,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2181.928231,2189.590235,7.662004000000252,2.8303000000000003,4.6619,1.8316,4.3398,4.6618,0.32200000000000006,hvm,hvm,1,nan,0,0,1,1,8.0,-8.0,[4.6618],[4.7049],[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
346,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2189.605431,2195.1717350000004,5.5663039999999455,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5567,0.22909999999999986,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.5567, 4.6509, 4.7358, 4.8375, 4.9478, 5.056, 5.1717, 5.2909000000000015, 5.4199, 5.557]","[4.5917, 4.6770000000000005, 4.7744, 4.8816000000000015, 4.9889, 5.0998, 5.2161, 5.3406, 5.4702]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
347,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2195.1943309999997,2200.794535,5.600203999999849,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5906,0.2629999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.5906, 4.6878, 4.7909000000000015, 4.8995000000000015, 5.0103, 5.1273, 5.2452000000000005, 5.3778000000000015, 5.5493000000000015]","[0.0095, 4.6225000000000005, 4.7286, 4.8334, 4.9433, 5.0599, 5.1734, 5.292999999999999, 5.4304000000000014, 5.5652]","[5.4012, 5.5444]","[5.4034, 5.5739]",0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
348,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2200.830031,2206.3902350000003,5.560203999999885,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5506,0.22299999999999986,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.5506, 4.6306, 4.7338000000000005, 4.8454000000000015, 4.9717]","[4.5569999999999995, 4.6704, 4.7792, 4.8901, 5.0236]",[],[],0.0096,0.0095,20,0,0.5,2.0,0.0,0,0,1,1,0,1,1,1,0,0.5,0.5,LR,2.0,FD,,1.0,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v4,Alexis,pv_nmdar_eranet,Ephys,Bpod0,907,36000,907,1.6.2,907_stage_training_v4_20230914-114540,2023-09-14,11:45:54.208344,12:52:57.778774
