Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
271,1,,0,0,1,0,,,,,0,3513.995532,3528.075835,14.080303000000185,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
272,1,,0,0,1,0,,,,,0,3528.0926310000004,3542.172935,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
273,1,,0,0,1,0,,,,,0,3542.1904310000004,3556.270735,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
274,1,,0,0,1,0,,,,,0,3556.291732,3570.3720340000004,14.080301999999847,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
275,1,,0,0,1,0,,,,,0,3570.38803,3584.468334,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
276,1,,0,0,1,0,,,,,0,3584.52463,3598.6049340000004,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
277,1,,0,0,1,0,,,,,0,3598.62323,3612.703534,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
278,1,,0,0,1,0,,,,,0,3612.72133,3626.8016340000004,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
279,1,,0,0,1,0,,,,,0,3626.82023,3640.9005340000003,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
280,0,,0,0,1,0,,,,,0,3640.91823,3654.9960340000002,14.077803999999562,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
281,0,,0,0,1,0,,,,,0,3655.010031,3669.0878340000004,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
282,0,,0,0,1,0,,,,,0,3669.10293,3683.1807340000014,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
283,0,,0,0,1,0,,,,,0,3683.195231,3697.273035,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
284,0,,0,0,1,0,,,,,0,3697.28493,3711.362735,14.07780500000035,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
285,0,,0,0,1,0,,,,,0,3711.37603,3725.4538340000004,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
286,0,,0,0,1,0,,,,,0,3725.46613,3739.5439340000003,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
287,0,,1,0,0,0,1.0,,0.0,,1,3739.55973,3751.1359340000004,11.576203999999962,2.8181000000000003,10.5761,7.757999999999999,3.0682,10.5571,7.4889,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,"[10.5571, 10.7404, 10.8408, 10.9829, 11.1264]","[10.6324, 10.7521, 10.8891, 11.0255, 11.1651]",[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
288,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3751.146631,3755.8106340000004,4.664002999999867,2.8181000000000003,3.6639,0.8458000000000001,3.0682,3.6449,0.5767000000000002,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,"[3.6449, 3.8246, 3.9789999999999996, 4.1646]","[3.6985, 3.8736, 4.0379000000000005, 4.1989]",[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
289,0,1.0,0,0,1,0,,1.0,,,0,3755.823731,3769.9015340000014,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
290,0,,1,0,0,0,1.0,,0.0,,1,3769.91253,3774.787134,4.87460400000009,2.8181000000000003,3.8745,1.0564,3.0682,3.8555,0.7873000000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[3.8555],[3.8821],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
291,0,1.0,0,0,1,0,,1.0,,,0,3774.802231,3788.8800340000003,14.077802999999676,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,70.0,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
292,0,,0,0,1,0,,,,,0,3788.89443,3802.9722340000003,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
293,0,,0,0,1,0,,,,,0,3802.98423,3817.062035,14.077804999999895,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
294,0,,0,0,1,0,,,,,0,3817.076831,3831.1546340000004,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
295,0,,0,0,1,0,,,,,0,3831.16593,3845.243734,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
296,0,,0,0,1,0,,,,,0,3845.25553,3859.3333340000004,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
297,0,,0,0,1,0,,,,,0,3859.34443,3873.422234000001,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
298,0,,0,0,1,0,,,,,0,3873.435231,3887.5130340000014,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
299,0,,1,0,0,0,1.0,,0.0,,1,3887.52823,3893.6575350000003,6.129304999999932,2.8181000000000003,5.1292,2.3111,3.0682,5.1102,2.042,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[5.1102],[5.1401],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
300,1,0.0,0,0,1,0,,1.0,,,0,3893.66923,3907.7495340000014,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
301,1,,0,0,1,0,,,,,0,3907.76513,3921.8454340000003,14.080303999999616,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
302,1,,0,0,1,0,,,,,0,3921.86663,3935.9469340000014,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
303,1,,0,0,0,1,0.0,,0.0,,1,3935.966931,3951.774334,15.807403000000253,2.8206,14.8073,11.9867,3.0707,4.7978000000000005,1.7271000000000003,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,"[4.7978000000000005, 4.9857000000000005, 5.1138, 5.2527, 5.4060000000000015]","[4.856, 5.0179, 5.1479, 5.2753000000000005, 5.4405]",[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
304,1,0.0,0,0,1,0,,0.0,,,0,3951.7972310000014,3965.877534,14.080303000000185,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,[],[],[],[],0.0096,0.0091,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240306-174521,2024-03-06,17:45:33.184611,18:51:49.601464
0,0,,1,0,0,0,1.0,,0.0,,1,0.33663200000000004,13.942735999999998,13.606104,2.8181000000000003,12.606,9.7879,3.0777,12.5964,9.5187,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,"[0.8765000000000001, 2.2255000000000003, 12.5964]","[0.9391, 2.2975000000000003, 12.6407]",[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
1,1,0.0,0,0,1,0,,1.0,,,0,13.954731,28.044135,14.089404,2.8206,13.0893,10.2687,3.0798,13.0798,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,[],[],[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
2,0,,1,0,0,0,1.0,,0.0,,1,28.061532,33.012635,4.951103000000003,2.8181000000000003,3.951,1.1328999999999998,3.0777,3.9414,0.8637000000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[3.9414],[3.997],[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
3,1,0.0,0,0,1,0,,1.0,,,0,33.024531,47.113935,14.089403999999995,2.8206,13.0893,10.2687,3.0798,13.0798,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,[],[],[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
4,0,,0,0,1,0,,,,,0,47.130531,61.217835,14.087304000000005,2.8181000000000003,13.0872,10.269099999999998,3.0777,13.0777,10.0,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,[],[],[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
5,1,,0,0,1,0,,,,,0,61.22973199999999,75.319136,14.089404000000002,2.8206,13.0893,10.2687,3.0798,13.0798,10.0,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,,[],[],[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
6,0,,1,0,0,0,1.0,,0.0,,1,75.33743100000002,85.711435,10.374004,2.8181000000000003,9.3739,6.5558000000000005,3.0777,9.3643,6.2866,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,,"[9.3643, 9.6372, 9.7584, 10.0421, 10.1627]","[9.4424, 9.658, 9.807, 10.0516, 10.2082]",[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
7,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,85.72363100000003,98.031335,12.307704,2.8206,11.3076,8.487,3.0798,3.6555,0.5756999999999999,iaa,iaa,1,,0,0.0,1.0,1.0,70.0,-70.0,"[3.6555, 3.8259, 3.9483, 4.1375, 4.2724, 4.4532, 4.591, 9.7067, 9.9739, 11.2785]","[3.7011, 3.8567, 4.0107, 4.1667000000000005, 4.3214000000000015, 4.4863, 4.6448, 9.767, 9.9835, 11.3051]",[11.298],[11.3026],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
8,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,98.055131,108.019436,9.964304999999996,2.8181000000000003,8.9642,6.1461,3.0777,8.954600000000003,5.876900000000001,aaa,aaa,1,,0,1.0,0.0,1.0,-70.0,-70.0,"[8.954600000000003, 9.1056, 9.2404, 9.3832, 9.5298]","[9.015, 9.1554, 9.2897, 9.4279, 9.575]",[],[],0.0096,0.0091,100,1,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,8,36000,8,1.8.2,008_stage_training_v5_20240307-120317,2024-03-07,12:03:29.545609,13:07:31.647765
