Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
333,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2346.468712000001,2350.887615,4.4189030000002285,2.8181000000000003,3.4188,0.6006999999999998,3.0682,3.3994,0.33119999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3994, 3.5269000000000004, 3.8614, 3.9876, 4.0302, 4.1609, 4.2823, 4.4151]","[3.4185000000000003, 3.5415, 3.8655, 4.0046, 4.0546, 4.1804000000000014, 4.3061]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
334,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2350.950112,2355.607815,4.657702999999857,2.8181000000000003,3.6576,0.8394999999999997,3.0682,3.6382,0.5700000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6382, 3.7227, 3.8616, 3.9635, 4.1028, 4.2051, 4.3568, 4.4892]","[3.6579, 3.7495, 3.8805, 4.0058, 4.1262, 4.2553, 4.3782000000000005, 4.4975000000000005]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
335,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2355.654512,2360.156915,4.502402999999958,2.8181000000000003,3.5023,0.6841999999999997,3.0682,3.4829000000000003,0.4147000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4829000000000003, 3.7125, 3.8084, 3.9528, 4.0983, 4.2364000000000015, 4.3687000000000005, 4.4974]","[3.4908, 3.727, 3.8242, 3.9775, 4.1198000000000015, 4.2620000000000005, 4.3924]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
336,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2360.211612,2364.742116,4.530503999999837,2.8181000000000003,3.5304,0.7122999999999999,3.0682,3.511,0.4428000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.511, 3.8517, 3.9928, 4.151, 4.2862, 4.423]","[3.5305, 3.8625, 4.0312, 4.1652000000000005, 4.3138000000000005, 4.4430000000000005]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
337,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2364.8023120000007,2369.249515,4.447203000000171,2.8181000000000003,3.4471000000000003,0.629,3.0682,3.4277,0.3595000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4277, 3.4781, 3.6289999999999996, 3.7738, 3.917, 4.0402000000000005, 4.1771]","[3.4498, 3.5047, 3.6527, 3.7978, 3.9399, 4.0679, 4.1925]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
338,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2369.304712,2373.830915,4.526202999999897,2.8181000000000003,3.5261,0.7079999999999997,3.0682,3.5067000000000004,0.4385000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5067000000000004, 3.9166, 3.9581, 4.1022, 4.2543000000000015, 4.4187]","[3.515, 3.9368, 3.9899, 4.119, 4.2608000000000015, 4.4318]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
339,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2373.892412,2378.466716,4.5743039999997555,2.8181000000000003,3.5742000000000003,0.7561,3.0682,3.5548,0.4866000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5548, 3.5898000000000003, 3.7341, 3.8272, 3.8463, 3.9716, 4.0902, 4.2136000000000005, 4.3508]","[3.5583, 3.634, 3.7554, 3.8317, 3.8765, 3.9925, 4.1160000000000005, 4.2411, 4.3629]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
340,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,2378.5186120000008,2385.536716,7.018104000000223,2.8206,4.018,1.1973999999999996,3.0707,4.0085000000000015,0.9378000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.0085000000000015, 4.1821, 4.327, 4.4806, 4.6177, 5.1037]","[4.0225, 4.1931, 4.3587, 4.4945, 4.6336, 5.1112]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
341,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2385.608712,2392.161115,6.552402999999687,2.8206,3.5523,0.7316999999999996,3.0707,3.5428,0.4721000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5428, 3.6442, 3.727, 3.8671]","[3.5495, 3.6661, 3.7342, 3.8744]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
342,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,2392.231412,2401.638715,9.407302999999956,2.8206,6.4072000000000005,3.5866,3.0707,6.3977,3.3270000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[6.3977, 6.559900000000002, 6.6035, 6.777900000000002, 6.9553, 7.0957, 7.229, 7.3556]","[6.4565, 6.5815, 6.6473, 6.7891, 6.9713, 7.1193, 7.2552, 7.3817]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
343,1,0.0,0,0,1,0,,0.0,,,0,2401.7459120000008,2410.826215,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
344,1,,0,0,1,0,,,,,0,2410.9199120000007,2420.000216,9.080304000000073,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
345,1,,0,1,0,0,0.0,,0.0,,1,2420.086112,2426.657316,6.571203999999852,2.8206,3.5711000000000004,0.7505000000000002,3.0707,3.5616000000000003,0.4909000000000003,iaa,iaa,1,,0,0,1,1,70.0,,"[3.5616000000000003, 3.6329, 3.7525, 4.0061, 4.6877, 4.7795000000000005, 4.9479000000000015]","[3.5678, 3.6407, 3.8353, 4.0113, 4.7134, 4.8088000000000015, 4.9561]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
346,1,0.0,0,0,1,0,,0.0,,,0,2426.761912,2435.842215,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
347,1,,0,0,1,0,,,,,0,2435.975412,2445.055715,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
348,1,,0,0,1,0,,,,,0,2445.146112,2454.226416,9.080304000000073,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
349,1,,0,0,1,0,,,,,0,2454.315712,2463.396015,9.08030299999973,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
350,1,,0,0,1,0,,,,,0,2463.508812,2472.589115,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
351,1,,0,1,0,0,0.0,,0.0,,1,2472.688812000001,2482.524415,9.835602999999992,2.8206,6.8355000000000015,4.014900000000001,3.0707,6.8260000000000005,3.755300000000001,iaa,iaa,1,,0,0,1,1,70.0,,[6.8260000000000005],[6.835800000000001],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
352,1,0.0,0,0,1,0,,0.0,,,0,2482.642812,2491.723115,9.08030299999973,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
353,1,,0,1,0,0,0.0,,0.0,,1,2491.828212,2499.011016,7.182804000000032,2.8206,4.1827000000000005,1.3621000000000003,3.0707,4.1732000000000005,1.1025000000000005,iaa,iaa,1,,0,0,1,1,70.0,,"[4.1732000000000005, 4.3331, 4.3794]","[4.1914, 4.3433, 4.3995000000000015]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
354,1,0.0,0,0,1,0,,0.0,,,0,2499.085012,2508.165315,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
355,1,,0,0,1,0,,,,,0,2508.261912,2517.342215,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
356,1,,0,0,1,0,,,,,0,2517.460212,2526.540515,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
357,1,,0,0,1,0,,,,,0,2526.644312,2535.724615,9.080303000000184,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,"[9.0103, 9.0697]",[9.0196],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
358,1,,0,0,1,0,,,,,0,2535.825312,2544.905616,9.080304000000073,2.8206,8.0802,5.259599999999999,3.0707,8.0707,5.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
359,1,,0,1,0,0,0.0,,0.0,,1,2544.993312,2555.922415,10.929102999999941,2.8206,7.9289999999999985,5.1084,3.0707,7.9195,4.8488000000000016,iaa,iaa,1,,0,0,1,1,70.0,,[7.9195],[7.9329],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
360,0,1.0,0,0,1,0,,0.0,,,0,2556.039812,2565.117616,9.077804000000015,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
361,0,,0,0,1,0,,,,,0,2565.1962120000007,2574.274015,9.07780300000013,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
362,0,,0,0,1,0,,,,,0,2574.3675120000007,2583.445316,9.077804000000015,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
363,0,,0,0,1,0,,,,,0,2583.5305120000007,2592.608315,9.07780300000013,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
364,0,,0,0,1,0,,,,,0,2592.7171120000007,2601.794915,9.07780300000013,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
365,0,,0,0,1,0,,,,,0,2601.893312,2610.971115,9.077802999999676,2.8181000000000003,8.0777,5.2596,3.0682,8.068200000000001,5.000000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
366,0,,1,0,0,0,1.0,,0.0,,1,2611.0813120000007,2616.721915,5.640603000000283,2.8181000000000003,4.6405,1.8224,3.0682,4.6211,1.5529000000000002,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.6211, 4.6358000000000015, 4.6642, 4.9327000000000005, 5.1094, 5.2532000000000005, 5.3906, 5.5352000000000015]","[4.6233, 4.6537000000000015, 4.6960000000000015, 4.9451, 5.1371, 5.2623000000000015, 5.4032, 5.5579]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
367,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2616.800012,2621.331316,4.531303999999637,2.8181000000000003,3.5312,0.7130999999999998,3.0682,3.5118,0.4436,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5118, 3.6907, 3.8425, 3.9807, 4.1246, 4.2762, 4.4083000000000006]","[3.5811, 3.7023, 3.8569, 4.0017000000000005, 4.149, 4.2873, 4.4242]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
368,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2621.381812,2625.847515,4.4657029999998485,2.8181000000000003,3.4656,0.6474999999999995,3.0682,3.4462,0.3780000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4462, 3.5438, 3.6783, 3.8187, 3.9612, 4.1392, 4.3098]","[3.4497, 3.5591000000000004, 3.6958, 3.8377, 3.9760000000000004, 4.1573, 4.3172000000000015]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
369,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2625.913712,2630.528915,4.615202999999838,2.8181000000000003,3.6151,0.7969999999999997,3.0682,3.5957000000000003,0.5275000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5957000000000003, 3.6989, 3.8615, 3.9925, 4.1281, 4.2633, 4.3982, 4.5297]","[3.5983, 3.7593, 3.8764, 4.0042, 4.1522000000000014, 4.2822000000000005, 4.4103, 4.533]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
370,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2630.587712,2635.221415,4.633702999999969,2.8181000000000003,3.6336,0.8154999999999997,3.0682,3.6142,0.5460000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6142, 3.7582, 3.8872, 4.0150000000000015, 4.1486, 4.2759, 4.4152000000000005]","[3.6319999999999997, 3.7833, 3.8976, 4.0349, 4.1669, 4.3051, 4.4274]",[],[],0.0099,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,6,36005,6,1.8.2,006_stage_training_v5_20240313-104641,2024-03-13,10:46:53.112685,11:34:33.419209
