Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait
181,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,857.4694119999997,861.898816,4.429403999999977,2.8181000000000003,3.4293,0.6111999999999997,3.0682,3.4123,0.3441000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4123, 3.5363, 3.6415, 3.7525, 3.8721, 4.0015, 4.1214, 4.2618, 4.3891]","[3.4638, 3.5754, 3.6851, 3.8006, 3.9158, 4.037, 4.1757, 4.3074]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
182,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,861.9141119999997,866.255116,4.341003999999998,2.8181000000000003,3.3409,0.5227999999999997,3.0682,3.3239,0.2557,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3239, 3.4251, 3.5410000000000004, 3.6564, 3.7696, 3.8978, 4.0145, 4.1632, 4.2756]","[3.358, 3.4736, 3.5841000000000003, 3.6998, 3.8201, 3.9444, 4.0634000000000015, 4.1847, 4.3340000000000005]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
183,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,866.2684119999999,870.680416,4.4120040000000245,2.8181000000000003,3.4119,0.5937999999999999,3.0682,3.3949000000000003,0.3267000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3949000000000003, 3.5241, 3.6373, 3.7495, 3.8776, 4.0144]","[3.4469000000000003, 3.5642, 3.6803, 3.7977, 3.9267, 4.0656]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
184,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,870.6942119999999,875.1214160000003,4.427203999999961,2.8181000000000003,3.4271000000000003,0.609,3.0682,3.4101000000000004,0.3419000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4101000000000004, 3.526, 3.6398, 3.7869, 3.8961]","[3.4605, 3.5717000000000003, 3.6867, 3.8184, 3.944]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
185,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,875.136412,881.508616,6.372204000000013,2.8206,3.3721,0.5514999999999999,3.0707,3.3626,0.2919,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3626, 3.5306, 3.7531]","[3.4295, 3.5934000000000004, 3.7752]","[3.7537, 3.8759]","[3.7745, 3.9302]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
186,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,881.5183119999997,885.8655160000003,4.34720399999992,2.8206,3.3471,0.5265,3.0707,3.3299000000000003,0.2592000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3299000000000003, 3.4343000000000004, 3.555, 3.6767, 3.8036, 3.9243]","[3.3536, 3.4791000000000003, 3.6012, 3.7238, 3.8462, 3.9678]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
187,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,885.875112,892.258616,6.383504000000016,2.8206,3.3834,0.5627999999999997,3.0707,3.3739000000000003,0.3032000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3739000000000003, 3.7166, 3.8645]","[3.4478, 3.7705, 3.9233]","[3.5392, 3.5957000000000003, 6.2783000000000015]","[3.5477000000000003, 3.6066, 6.332999999999999]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
188,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,892.269213,896.678116,4.408903000000009,2.8206,3.4088000000000003,0.5882000000000001,3.0707,3.3916,0.3209,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3916, 3.5170000000000003, 3.6414, 3.7603, 3.881]","[3.4384, 3.5678, 3.6859, 3.8007, 3.9232]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
189,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,896.692112,901.087816,4.395704000000023,2.8206,3.3956,0.5749999999999997,3.0707,3.3784,0.3077000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3784, 3.5081, 3.6256, 3.7492, 3.8729]","[3.4293, 3.5525, 3.6708, 3.7891, 3.9204]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
190,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,901.1019130000001,905.512216,4.410302999999999,2.8181000000000003,3.4102,0.5920999999999998,3.0682,3.3932,0.3250000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3932, 3.5211, 3.6318, 3.758, 3.8898]","[3.4539, 3.5698000000000003, 3.6876, 3.8102, 3.9425]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
191,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,905.5269119999999,909.937816,4.41090399999996,2.8181000000000003,3.4108,0.5926999999999998,3.0682,3.3938,0.3256000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3938, 3.5108, 3.6167, 3.7342, 3.8674, 3.9886]","[3.4433, 3.551, 3.6669, 3.7827, 3.9084, 4.0379000000000005]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
192,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,909.949312,914.3053160000001,4.3560039999999836,2.8181000000000003,3.3559,0.5377999999999998,3.0682,3.3389,0.2707000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3389, 3.4479, 3.5602, 3.6695, 3.7859, 3.9189, 4.0426]","[3.3805, 3.4916, 3.6038, 3.7128, 3.8363, 3.9664, 4.0952]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
193,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,914.3187119999999,918.707816,4.389103999999975,2.8181000000000003,3.389,0.5708999999999995,3.0682,3.3720000000000003,0.3038000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3720000000000003, 3.4881, 3.5941, 3.7085, 3.8296, 4.0827]","[3.4222, 3.5298000000000003, 3.6405, 3.7549, 3.8777, 4.1349]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
194,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,918.7210130000001,923.081916,4.360903000000008,2.8181000000000003,3.3608,0.5426999999999995,3.0682,3.3438000000000003,0.2756000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3438000000000003, 3.4565, 3.5716, 3.6929, 3.8168, 4.0707, 4.2116]","[3.3943000000000003, 3.5059, 3.6217, 3.7404, 3.866, 4.1223, 4.2533]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
195,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,923.0958119999999,929.513916,6.418103999999971,2.8206,3.418,0.5973999999999999,3.0707,3.4085,0.3378000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4085],[3.463],[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
196,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,929.5245130000001,933.8945160000001,4.370002999999997,2.8206,3.3699000000000003,0.5493000000000001,3.0707,3.3527,0.282,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3527, 3.4399, 3.5648, 3.6677, 3.7878, 3.9028, 4.0308, 4.3013]","[3.3563, 3.4857, 3.6012, 3.7176, 3.8313, 3.9466, 4.0788, 4.3548]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
197,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,933.9065130000001,938.315416,4.408903000000009,2.8206,3.4088000000000003,0.5882000000000001,3.0707,3.3916,0.3209,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3916, 3.5156, 3.634, 3.7513, 3.8721, 3.9999, 4.1565, 4.2719000000000005]","[3.444, 3.5577, 3.676, 3.7995, 3.916, 4.0472, 4.1896, 4.3231]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
198,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,938.3281119999999,942.686516,4.3584039999999495,2.8206,3.3583000000000003,0.5377000000000001,3.0707,3.3411,0.2704,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3411, 3.4291, 3.5582000000000003, 3.6692, 3.7918, 3.9116, 4.0398000000000005, 4.1969, 4.3156]","[3.3451, 3.4837, 3.5992, 3.7144, 3.8318, 3.9557, 4.09, 4.2330000000000005]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
199,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,942.699013,947.117616,4.418602999999962,2.8206,3.4185000000000003,0.5979000000000001,3.0707,3.4013,0.3306,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4013, 3.5282, 3.6367, 3.7644, 3.8896, 4.0124, 4.1604, 4.3016000000000005]","[3.4516, 3.5686, 3.6869, 3.8114, 3.9266, 4.0597, 4.1936, 4.3459]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
200,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,947.1295130000001,951.564116,4.434603000000038,2.8181000000000003,3.4345000000000003,0.6164000000000001,3.0682,3.4175,0.3492999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4175, 3.532, 3.6625, 3.7733, 3.8972, 4.0433, 4.1770000000000005]","[3.4456, 3.6004, 3.7094, 3.8276, 3.9525, 4.0714000000000015, 4.2265000000000015]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
201,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,951.5769130000001,955.9208160000001,4.343902999999956,2.8181000000000003,3.3438000000000003,0.5257000000000001,3.0682,3.3268,0.2585999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3268, 3.4202000000000004, 3.5289, 3.6509]","[3.3526, 3.4675, 3.5771, 3.7037]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
202,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,955.9342130000001,960.284816,4.350602999999978,2.8181000000000003,3.3505000000000003,0.5324,3.0682,3.3335000000000004,0.2653000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3335000000000004, 3.4508, 3.5644, 3.6898, 3.9549]","[3.3887, 3.5012000000000003, 3.6187, 3.7416, 3.9997]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
203,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,960.302713,964.724316,4.421603000000005,2.8181000000000003,3.4215,0.6033999999999997,3.0682,3.4045,0.3363,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4045, 3.5214000000000003, 3.6373, 3.77, 3.8871, 4.0356000000000005, 4.1413]","[3.4548, 3.5691, 3.6916, 3.8168, 3.9342, 4.0626, 4.1944]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
204,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,964.7348119999999,969.075016,4.3402039999999715,2.8181000000000003,3.3401,0.5219999999999998,3.0682,3.3231,0.2549000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3231, 3.4017, 3.5134000000000003, 3.615, 3.7364, 3.8562, 3.985, 4.1183000000000005]","[3.3396000000000003, 3.4507000000000003, 3.5498000000000003, 3.6681, 3.7836, 3.9022, 4.0422, 4.1675]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
205,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,969.1374119999999,975.546216,6.408803999999917,2.8206,3.4087,0.5880999999999998,3.0707,3.3992,0.3285,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3992, 3.6566, 3.7845]","[3.4519, 3.7071, 3.8378]","[3.532, 3.5628]","[3.5397000000000003, 3.5844]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
206,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,975.5579130000001,981.909716,6.351803000000018,2.8206,3.3517,0.5310999999999999,3.0707,3.3422,0.2715000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3422, 3.5727, 3.7077]","[3.3542, 3.6246, 3.7496]","[4.0327, 4.2010000000000005]","[4.0999, 4.2556]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
207,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,981.922612,986.324816,4.402204000000096,2.8206,3.4021000000000003,0.5815000000000001,3.0707,3.3849,0.3142,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.3849, 3.5111000000000003, 3.6287, 3.7627]","[3.4356, 3.5610000000000004, 3.6828, 3.8077]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
208,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,986.3387119999999,990.776116,4.437404000000015,2.8206,3.4373,0.6166999999999998,3.0707,3.4201,0.3494000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4201, 3.5308, 3.6431, 3.7726, 3.9059]","[3.4648000000000003, 3.5784, 3.6913, 3.8133, 3.953]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
209,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,990.7861119999999,995.179116,4.393004000000018,2.8206,3.3929,0.5722999999999998,3.0707,3.3757,0.3050000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3757, 3.4937, 3.6159, 3.7398, 4.0064]","[3.4222, 3.5469000000000004, 3.6626, 3.7846, 4.0541]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
210,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,995.1924119999999,999.627616,4.435203999999999,2.8181000000000003,3.4351000000000003,0.617,3.0682,3.4181000000000004,0.3499000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4181000000000004, 3.5443, 3.6526, 3.7676, 3.8914]","[3.4745000000000004, 3.5853, 3.7002, 3.8163, 3.9371]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
211,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,999.6393130000001,1003.999816,4.360502999999993,2.8181000000000003,3.3604000000000003,0.5423,3.0682,3.3434000000000004,0.2752000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3434000000000004, 3.4622, 3.5766, 3.8296]","[3.3934, 3.5087, 3.6251, 3.8696]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
212,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1004.010613,1008.441716,4.4311030000000065,2.8181000000000003,3.431,0.6128999999999998,3.0682,3.4139999999999997,0.3458000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4139999999999997, 3.5241, 3.637, 3.7639]","[3.4648000000000003, 3.5707, 3.685, 3.8161]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
213,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1008.455212,1012.848616,4.393404000000031,2.8181000000000003,3.3933,0.5751999999999997,3.0682,3.3763,0.3081,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3763, 3.4925, 3.6022000000000003, 3.7189, 3.8377, 3.9683]","[3.4253, 3.5355000000000003, 3.6517, 3.7669, 3.8882, 4.0216]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
214,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1012.8644130000001,1017.2070160000001,4.34260299999994,2.8181000000000003,3.3425,0.5243999999999995,3.0682,3.3255000000000003,0.2573000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3255000000000003, 3.4317, 3.5448, 3.6583, 3.7791, 3.9162, 4.0425]","[3.3646000000000003, 3.4759, 3.5895, 3.7049, 3.8301, 3.9644, 4.0923]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240322-142930,2024-03-22,14:29:42.225001,15:08:22.515755,
