Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait
59,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,323.992432,329.044936,5.052503999999999,2.8206,4.0524,1.2317999999999991,3.0707,4.0352000000000015,0.9645000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0352000000000015, 4.1894, 4.3102, 4.4521000000000015, 4.574, 4.6935, 4.8149000000000015, 4.9293000000000005]","[4.1160000000000005, 4.2341000000000015, 4.3778000000000015, 4.4911, 4.6148, 4.7341000000000015, 4.8523000000000005, 4.971]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
60,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,329.057232,335.517536,6.460304000000009,2.8181000000000003,3.4602000000000004,0.6421000000000001,3.0682,3.4507000000000003,0.3825000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4507000000000003, 3.6053, 3.7684, 4.0685]","[3.5147000000000004, 3.6923, 3.8355, 4.1354000000000015]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
61,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,335.527632,341.969536,6.441904000000022,2.8181000000000003,3.4418,0.6236999999999999,3.0682,3.4323,0.3641000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4323, 3.6051, 3.7557, 4.0582]","[3.5318, 3.6829, 3.8256, 4.0684000000000005]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
62,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,341.980632,348.563036,6.582403999999998,2.8181000000000003,3.5823,0.7641999999999998,3.0682,3.5728,0.5045999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.5728, 3.7397]","[3.6635, 3.7999]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
63,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,348.573432,353.173836,4.600403999999969,2.8181000000000003,3.6003000000000003,0.7822,3.0682,3.5833000000000004,0.5151000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.5833000000000004, 3.7178, 3.7319, 3.7398, 3.8314, 3.9936, 4.1240000000000006, 4.2632, 4.4242, 4.548]","[3.6366, 3.7274, 3.7356, 3.7666, 3.9122, 4.0499, 4.1899000000000015, 4.3428, 4.4703, 4.5897000000000014]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
64,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,353.188032,357.648936,4.460903999999972,2.8181000000000003,3.4608000000000003,0.6427,3.0682,3.4438,0.3755999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4438, 3.5647, 3.6851, 3.8293, 3.9583, 4.0893000000000015, 4.2362, 4.3348]","[3.5032, 3.6154, 3.7571, 3.887, 4.0193, 4.1416, 4.2619, 4.3865]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
65,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,357.663232,362.082736,4.4195040000000185,2.8181000000000003,3.4194,0.6012999999999997,3.0682,3.4024,0.3342,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0043, 3.4024, 3.5172000000000003, 3.6071, 3.7291, 3.8602, 3.9837, 4.1445]","[0.004, 0.035500000000000004, 3.4474, 3.5425, 3.6602, 3.7846, 3.9107, 4.0424, 4.1637]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
66,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,362.094032,366.540636,4.4466039999999785,2.8181000000000003,3.4465000000000003,0.6284000000000001,3.0682,3.4295,0.3613,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4295, 3.5568, 3.7068, 3.8648, 3.9949, 4.1678000000000015, 4.3020000000000005]","[3.5011, 3.6411, 3.7891, 3.9212, 4.083, 4.2151000000000005, 4.3424000000000005]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
67,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,366.552132,370.944436,4.392304000000024,2.8181000000000003,3.3922000000000003,0.5741,3.0682,3.3752,0.3069999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3752, 3.5203, 3.6924, 3.8682]","[3.4255, 3.62, 3.7579, 3.8861]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
68,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,370.955232,375.457436,4.502203999999949,2.8181000000000003,3.5021,0.6839999999999997,3.0682,3.4851,0.4169000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4851, 3.6204, 3.7767, 3.9106, 4.0404, 4.2036, 4.3415, 4.4662000000000015]","[3.5515000000000003, 3.7039999999999997, 3.8456, 3.9641, 4.1016, 4.2159, 4.3915000000000015]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
69,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,375.468732,379.817036,4.3483039999999855,2.8181000000000003,3.3482000000000003,0.5301,3.0682,3.3312,0.2629999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3312, 3.4484000000000004, 3.6166, 3.7924, 3.9425, 4.0617]","[0.008700000000000001, 3.3704, 3.5326, 3.7223, 3.8621, 3.9871, 4.1045]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
70,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,379.838932,386.311036,6.4721040000000025,2.8206,3.472,0.6513999999999998,3.0707,3.4625000000000004,0.3918000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4625000000000004, 3.6118, 3.7688]","[3.5419, 3.6876, 3.8349]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
71,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,386.324832,392.808636,6.4838039999999655,2.8206,3.4837,0.6630999999999996,3.0707,3.4742,0.4035000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4742, 3.6237, 4.6985, 4.8488000000000016]","[3.5591000000000004, 3.7026, 4.7568, 4.9190000000000005]","[3.818, 4.2692000000000005, 4.4427]","[3.8249, 4.3546000000000005, 4.505]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
72,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,392.819432,399.302836,6.483404000000008,2.8206,3.4833000000000003,0.6627000000000001,3.0707,3.4738,0.4031000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4738, 3.9955, 4.1642]","[3.5539, 4.0709, 4.2272]",[3.7963],[3.8633],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
73,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,399.315032,405.758536,6.4435040000000186,2.8206,3.4434,0.6227999999999998,3.0707,3.4339,0.3632,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4339, 3.6276, 3.8156, 4.3713000000000015, 4.6337]","[3.4991000000000003, 3.6774, 3.8328, 4.4652, 4.6444]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
74,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,405.773632,412.332136,6.558503999999973,2.8206,3.5584,0.7377999999999996,3.0707,3.5489,0.4782000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5489, 3.678, 5.088]","[3.5628, 3.7608, 5.186]","[4.0369, 4.2280000000000015]","[4.064, 4.2365]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
75,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,412.344132,418.896236,6.552103999999987,2.8206,3.552,0.7313999999999998,3.0707,3.5425,0.4718,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.5425],[3.6113],[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
76,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,418.908232,425.482536,6.574303999999984,2.8206,3.5742000000000003,0.7536,3.0707,3.5647,0.4940000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.5647],[3.6259],[3.8787],[3.9402],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
77,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,425.493932,430.278636,4.784704000000033,2.8206,3.7846,0.964,3.0707,3.7674,0.6967000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.7674, 3.9019999999999997, 4.0086, 4.1323, 4.2543000000000015, 4.3676, 4.4904]","[3.8234, 3.9314, 4.0598, 4.1770000000000005, 4.2944, 4.4088, 4.5305]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
78,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,430.28913200000005,434.780136,4.491004000000032,2.8206,3.4909000000000003,0.6703000000000001,3.0707,3.4737,0.403,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4737, 3.5929, 3.7134, 3.83, 3.9372, 4.0453, 4.1715, 4.2967]","[3.5290000000000004, 3.6439, 3.7603, 3.8696, 3.9748, 4.0887, 4.2114, 4.3338]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
79,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,434.79183200000006,439.271736,4.479903999999976,2.8206,3.4798,0.6591999999999998,3.0707,3.4626,0.3919000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4626, 3.5849, 3.7123, 3.8244, 3.9401, 4.0561]","[3.528, 3.6441, 3.7557, 3.8691, 3.9776, 4.1022]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
80,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,439.284732,445.767636,6.482903999999963,2.8181000000000003,3.4828,0.6646999999999998,3.0682,3.4733,0.4051,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4733, 3.6303, 3.7575, 3.8913]","[3.5527, 3.6923, 3.8111, 3.9393]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
81,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,445.77893200000005,452.275636,6.496704000000023,2.8181000000000003,3.4966000000000004,0.6785000000000001,3.0682,3.4871000000000003,0.4189000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.4871000000000003, 3.6492, 3.803, 4.1218]","[3.5629, 3.7062, 3.8322, 4.1754]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
82,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,452.287132,458.84023600000006,6.553104000000019,2.8181000000000003,3.5530000000000004,0.7349000000000001,3.0682,3.5435000000000003,0.4753000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.5435000000000003, 3.8945]","[3.6202, 3.9161]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
83,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,458.850832,465.371636,6.520803999999997,2.8181000000000003,3.5207,0.7025999999999999,3.0682,3.5112,0.4430000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.5112, 3.9923]","[3.5941, 4.0485]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
84,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,465.382332,471.891136,6.508803999999998,2.8181000000000003,3.5087,0.6905999999999999,3.0682,3.4992,0.4310000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[3.4992],[3.6020000000000003],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
85,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,471.902232,478.446136,6.543903999999998,2.8181000000000003,3.5438,0.7256999999999998,3.0682,3.5343,0.4661,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.5343, 3.7, 3.846]","[3.6292, 3.7661, 3.8927]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
86,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,478.45873200000005,484.999536,6.540803999999981,2.8181000000000003,3.5407,0.7225999999999999,3.0682,3.5312,0.4630000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9535, 4.1367, 4.9387, 5.0812]","[4.029, 4.1894, 4.9639000000000015, 5.16]","[3.5312, 4.4024, 5.3247]","[3.6124, 4.4448, 5.3312]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
87,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,485.0142320000001,489.53093600000005,4.516704000000004,2.8181000000000003,3.5166,0.6984999999999997,3.0682,3.4996,0.4314,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4996, 3.6491, 3.7844, 3.928, 4.0637, 4.2078, 4.3583]","[3.5876, 3.7137, 3.8557, 3.9889, 4.1279, 4.2628, 4.3833]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
88,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,489.543032,493.999736,4.456704000000002,2.8181000000000003,3.4566000000000003,0.6385000000000001,3.0682,3.4396,0.3714,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4396, 3.5741, 3.6915, 3.8249, 3.9409, 4.0589, 4.1813, 4.3173]","[3.4928000000000003, 3.6298, 3.7519, 3.8726, 3.9896, 4.1052, 4.2391000000000005, 4.3763000000000005]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
89,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,494.018032,498.452936,4.434904000000016,2.8181000000000003,3.4348,0.6166999999999998,3.0682,3.4178,0.3496000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4178, 3.5669, 3.6546, 3.7879, 3.9185, 4.0634000000000015, 4.198, 4.3398]","[3.4931, 3.5885, 3.7191, 3.8514, 3.9847, 4.1213000000000015, 4.2614, 4.3919000000000015]",[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
90,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,498.464232,504.888136,6.423903999999991,2.8206,3.4238,0.6031999999999997,3.0707,3.4143000000000003,0.3436000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4143000000000003, 3.5431000000000004, 3.7081, 4.6215, 4.6853]","[3.4825000000000004, 3.6356, 3.7836, 4.6795, 4.7291]","[4.0336, 4.1434000000000015, 4.1739000000000015, 4.8921]","[4.0623000000000005, 4.167, 4.2213, 4.9077]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
91,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,504.89963200000005,511.360736,6.4611039999999775,2.8206,3.4610000000000003,0.6404000000000001,3.0707,3.4515,0.3808000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4515, 3.6249]","[3.5122, 3.6312]","[4.0555, 4.2207]","[4.1188, 4.2763]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
92,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,511.371932,517.8431360000002,6.4712039999999424,2.8206,3.4711000000000003,0.6505000000000001,3.0707,3.4616,0.3909000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4616],[3.5173],"[3.7239999999999998, 4.1362000000000005, 4.2583]","[3.7765, 4.1480000000000015, 4.3248000000000015]",0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
93,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,517.855232,524.3173360000002,6.462103999999954,2.8206,3.462,0.6413999999999995,3.0707,3.4525,0.3818000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.4525],[3.5276],[],[],0.0075,0.0077,0,0,0.0,2.0,0.0,0,0,1,0,0,5,1,0,0,0.0,0.5,LR,10.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240312-115647,2024-03-12,11:56:59.292766,12:52:45.451394,
