Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
270,1,,1,0,0,0,1.0,,1.0,,1,2096.891313,2101.332116,4.44080299999996,2.8206,3.4407,0.6200999999999999,3.0707,3.4244000000000003,0.35370000000000035,iaa,iaa,1,,0,0,1,1,70.0,,"[4.0096, 4.0788, 4.2102, 4.2798, 4.3169, 4.4269]","[4.069, 4.1135, 4.2466, 4.2865, 4.3984000000000005]",[3.4244000000000003],[3.4609],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
271,1,1.0,0,0,1,0,,1.0,,,0,2101.349612,2115.429916,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[0.046200000000000005],"[0.0053, 0.0471]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
272,1,,0,0,1,0,,,,,0,2115.4534120000008,2129.533716,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
273,1,,0,0,1,0,,,,,0,2129.5604120000007,2143.640716,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
274,1,,1,0,0,0,1.0,,1.0,,1,2143.6654120000007,2148.069216,4.4038040000000365,2.8206,3.4037,0.5831,3.0707,3.3874,0.3167,iaa,iaa,1,,0,0,1,1,70.0,,"[3.3914, 3.4629000000000003, 3.9312, 4.1886, 4.2599, 4.3801000000000005]","[3.3958000000000004, 3.9298, 3.9647, 4.1962, 4.3481000000000005]","[3.3874, 3.5229000000000004, 3.5383, 3.7384, 3.7828, 3.945, 4.1773, 4.2626, 4.3974, 4.3976000000000015]","[3.4349000000000003, 3.5268, 3.5832, 3.7527, 3.8117, 3.9615, 4.1984, 4.3402, 4.3975]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
275,1,1.0,0,0,1,0,,1.0,,,0,2148.088912,2162.1692160000002,14.080303999999616,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[0.005200000000000001],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
276,1,,0,0,1,0,,,,,0,2162.193212,2176.273516,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
277,1,,0,0,1,0,,,,,0,2176.299113,2190.379416,14.080303000000185,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
278,1,,0,0,0,1,0.0,,0.0,,1,2190.4046120000007,2208.101316,17.69670400000041,2.8206,16.6966,13.876,3.0707,6.6871,3.6164,iaa,iaa,1,,0,0,1,1,70.0,,[6.6871],[6.6966],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
279,1,0.0,0,0,1,0,,0.0,,,0,2208.1247120000007,2222.205016,14.08030400000007,2.8206,13.0802,10.2596,3.0707,13.0707,10.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
280,0,,1,0,0,0,1.0,,0.0,,1,2222.227712,2231.533816,9.306104000000232,2.8181000000000003,8.306000000000001,5.4879000000000016,3.0682,8.2898,5.2216,aaa,aaa,1,,0,1,0,1,-70.0,,"[8.2898, 8.3213, 8.4315]","[8.305200000000001, 8.344100000000001, 8.487]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
281,0,1.0,0,0,1,0,,1.0,,,0,2231.5503120000008,2245.628116,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
282,0,,0,0,1,0,,,,,0,2245.648212,2259.726016,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
283,0,,0,0,1,0,,,,,0,2259.746712,2273.824516,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,"[13.5924, 13.6862, 13.6864, 13.9294]","[13.6663, 13.6863, 13.6887, 13.9789]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
284,0,,1,0,0,0,1.0,,0.0,,1,2273.8455129999998,2278.292116,4.446602999999868,2.8181000000000003,3.4465000000000003,0.6284000000000001,3.0682,3.4303000000000003,0.3621000000000003,aaa,aaa,1,,0,1,0,1,-70.0,,"[1.0034, 1.0798, 1.5599, 1.6551, 1.7208, 1.804, 1.8046, 1.8049, 2.7879, 2.9112, 3.4303000000000003, 3.512, 3.5628, 3.8021, 3.9233, 3.9494, 4.0413000000000014, 4.1761]","[1.0389000000000002, 1.1052, 1.5631000000000002, 1.6566, 1.7413, 1.8045, 1.8047, 1.8119, 2.8096, 2.9681, 3.5119, 3.5121, 3.7671, 3.875, 3.9436, 3.9888, 4.1191, 4.1918000000000015]","[3.4398, 3.5684, 3.7549, 3.7672, 3.8547, 3.9487, 4.0404, 4.0678]","[3.4762, 3.7548, 3.755, 3.7905, 3.8896, 3.9546, 4.0676000000000005, 4.0679]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
285,0,1.0,0,0,0,1,0.0,1.0,1.0,0.0,1,2278.307012,2292.796816,14.489803999999822,2.8181000000000003,13.4897,10.671599999999998,3.0682,3.4802,0.4119999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.2538, 0.3952, 0.9319, 1.9601, 2.0083, 2.0098000000000003, 2.072, 2.5649, 2.6055, 2.6107, 2.7996000000000003]","[0.28300000000000003, 0.4145, 0.9478, 1.9994, 2.0084, 2.01, 2.0782000000000003, 2.6053, 2.6056, 2.6224000000000003, 2.8714]",[3.4802],[3.5002],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
286,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,2292.815513,2304.903316,12.087802999999894,2.8181000000000003,11.0877,8.2696,3.0682,11.0715,8.0033,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[11.0715, 11.0785, 11.4256, 11.7225, 11.7773, 11.9921]","[11.0784, 11.3665, 11.6276, 11.7515, 11.9472, 12.0768]","[11.3765, 11.7444, 11.7693, 11.9175, 11.9327, 12.0258]","[11.6244, 11.7618, 11.8697, 11.9212, 11.9627]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
287,0,1.0,0,0,1,0,,1.0,,,0,2304.920313,2318.998116,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
288,0,,1,0,0,1,0.0,,0.0,,1,2319.0170120000002,2324.061316,5.044304000000012,2.8181000000000003,4.0442,1.2260999999999995,3.0682,4.0016,0.9333999999999998,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.0280000000000005, 4.2153, 4.4721, 4.5591, 4.6784, 4.735, 4.8891]","[4.1435, 4.2571, 4.4974, 4.6498, 4.6995000000000005, 4.8594]","[4.0016, 4.6235, 4.8148, 5.0104000000000015, 5.03]","[4.0678, 4.6369, 4.854, 5.0150000000000015]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
289,0,1.0,0,0,1,0,,0.0,,,0,2324.075413,2338.153216,14.07780300000013,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[0.126],"[0.0539, 0.141]","[0.0178, 0.1216, 0.138]","[0.0009000000000000002, 0.0361, 0.1379, 0.1381]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
290,0,,0,0,1,0,,,,,0,2338.172212,2352.250016,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
291,0,,1,0,0,0,1.0,,0.0,,1,2352.2679120000007,2358.364416,6.096504000000095,2.8181000000000003,5.0964,2.2783,3.0682,5.0802000000000005,2.0120000000000005,aaa,aaa,1,,0,1,0,1,-70.0,,"[5.0802000000000005, 5.2441, 5.2743, 5.4152000000000005]","[5.0849, 5.2627000000000015, 5.3302000000000005, 5.4331000000000005]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
292,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2358.380712,2363.069316,4.688603999999941,2.8181000000000003,3.6885,0.8703999999999996,3.0682,3.6723,0.6041000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6723, 3.8789, 3.9068, 4.0108000000000015, 4.1147, 4.2379, 4.3541, 4.4848, 4.6094]","[3.8443, 3.8885, 3.9437, 4.0397, 4.1642, 4.2741, 4.4073, 4.5321, 4.6553]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
293,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2363.081712,2367.608416,4.5267039999998815,2.8181000000000003,3.5266,0.7084999999999999,3.0682,3.5104,0.44220000000000015,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.033, 3.5104, 3.6479, 3.796, 3.8976, 3.9184, 4.0424, 4.1613, 4.1813, 4.3208]","[0.06380000000000001, 3.6093, 3.7208, 3.8498, 3.9042, 3.9735, 4.1062, 4.168, 4.2434, 4.3849]",[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
294,0,1.0,0,0,1,0,,1.0,,,0,2367.628012,2381.705816,14.077804000000016,2.8181000000000003,13.0777,10.2596,3.0682,13.0682,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
295,0,,1,0,0,0,1.0,,0.0,,1,2381.7272120000002,2386.239016,4.511804000000211,2.8181000000000003,3.5117000000000003,0.6936,3.0682,3.4955000000000003,0.4273000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.4955000000000003, 3.6108, 3.7558, 3.7834]","[3.5874, 3.7148, 3.7637, 3.8414]",[3.7126],[3.7316],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
296,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,2386.262613,2390.780616,4.5180030000001326,2.8181000000000003,3.5179,0.6997999999999998,3.0682,3.4957000000000003,0.4275000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5017, 3.6303, 3.7989, 3.9392, 4.0511, 4.0759, 4.2294]","[3.6098, 3.7299, 3.858, 3.9938, 4.0572, 4.1314, 4.2789]","[3.4957000000000003, 3.6055, 3.6748]","[3.5504, 3.6747, 3.6781]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
297,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,2390.796512,2395.265616,4.469104000000243,2.8181000000000003,3.4690000000000003,0.6509,3.0682,3.3755,0.3073000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.055400000000000005, 3.4528000000000003, 3.7394, 3.7634, 3.8654, 3.8932, 4.0069, 4.0360000000000005]","[0.08560000000000001, 3.6992, 3.7509, 3.8176, 3.8853, 3.9532, 4.0266, 4.0927]","[0.0323, 3.3755, 3.7971, 3.7973, 3.8089999999999997, 3.8099, 3.8122, 3.8164, 3.8835, 4.024, 4.0741000000000005, 4.2197000000000005, 4.368]","[0.06810000000000001, 3.7091, 3.7972, 3.8039, 3.8095, 3.8121, 3.8123, 3.8288, 3.9702, 4.0404, 4.0782, 4.2425000000000015, 4.4017]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
298,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,2395.281912,2399.813016,4.531104000000142,2.8181000000000003,3.531,0.7128999999999999,3.0682,3.5087,0.4405000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5148, 3.6275, 3.6549, 3.7561, 3.8818, 4.0218]","[3.5956, 3.6519999999999997, 3.6989, 3.805, 3.9252, 4.0552]",[3.5087],[3.5408000000000004],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
299,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2399.829912,2404.3937149999997,4.563803000000006,2.8181000000000003,3.5637000000000003,0.7456,3.0682,3.5475000000000003,0.4793000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5475000000000003, 3.663, 3.7927, 3.8193, 3.9386, 4.0976, 4.3862000000000005, 4.4134, 4.5112000000000005]","[3.635, 3.7438, 3.805, 3.87, 3.9926, 4.117, 4.4033, 4.473]",[4.3641000000000005],[4.3965000000000005],0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
300,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2404.409812000001,2415.701516,11.291704000000207,2.8206,10.2916,7.471,3.0707,10.2753,7.204599999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[10.2951, 10.3305, 10.4596, 10.7882, 10.8869]","[0.0309, 10.3246, 10.3912, 10.5139, 10.8711, 11.0475]","[10.2753, 10.7974, 10.798, 10.7982, 10.7988, 10.8137, 10.8627]","[10.3408, 10.7978, 10.7981, 10.7986, 10.7989, 10.8138, 10.8921]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
301,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2415.731313,2420.130516,4.399203000000398,2.8206,3.3991,0.5784999999999996,3.0707,3.3828,0.31210000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4209, 3.6234, 3.8582, 3.9816, 4.0975, 4.1844, 4.2269000000000005, 4.3555]","[3.5684, 3.8559, 3.9653, 4.0852, 4.162, 4.2007, 4.3289]","[3.3828, 3.6542, 3.7925, 3.8963, 4.0171, 4.0589, 4.1578, 4.1856, 4.248, 4.3043000000000005]","[3.5533, 3.6816, 3.8207, 3.9304, 4.0449, 4.0758, 4.1634, 4.1914, 4.2898000000000005, 4.3274]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
302,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2420.148512,2424.539516,4.3910039999996116,2.8206,3.3909,0.5702999999999996,3.0707,3.3746,0.3039000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.0584, 0.0687, 3.3789, 3.3897000000000004, 3.5776000000000003, 3.8032, 3.9362, 4.0674, 4.2702]","[0.036000000000000004, 0.0637, 0.0761, 3.3837, 3.5408000000000004, 3.7969999999999997, 3.9196, 4.0477, 4.1785000000000005, 4.3092000000000015]","[0.0089, 3.3746, 3.6071, 3.7236, 3.8358, 3.9051, 3.9715, 4.0301, 4.1001, 4.1209, 4.1559, 4.2810000000000015]","[0.0039, 0.0342, 3.5406, 3.6213, 3.7499, 3.8724, 3.9174, 4.0059000000000005, 4.0457, 4.1025, 4.1295, 4.1778, 4.3074]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
303,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,2424.5613120000007,2429.039816,4.478504000000157,2.8206,3.4784,0.6577999999999999,3.0707,3.4552,0.3845000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4552, 3.5860000000000003, 3.7146, 3.8721, 3.9782, 4.0027, 4.2194]","[3.5487, 3.6342, 3.8647, 3.9534, 3.9795, 4.0827, 4.2206]","[3.4621, 3.6189, 3.7607, 3.7962, 3.8491, 4.0582]","[3.4702, 3.6264, 3.7857, 3.8076, 3.8559, 4.0633]",0.0067,0.0068,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod4,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod4,1,36004,1,1.8.2,001_stage_training_v5_20240306-165934,2024-03-06,16:59:46.736066,17:59:43.432317
