Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait
149,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,714.254813,718.686516,4.4317029999999695,2.8206,3.4316,0.6109999999999998,3.0707,3.4141000000000004,0.3434000000000004,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.4141000000000004, 3.5219, 3.6316, 3.7421, 3.861, 3.9938, 4.1593]","[3.4597, 3.5594, 3.6691, 3.7864, 3.9041, 4.0296, 4.1626]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
150,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,718.698413,723.050616,4.352203000000031,2.8181000000000003,3.3521,0.5339999999999998,3.0682,3.3339000000000003,0.2657000000000003,aaa,,0,,0,1,0,1,-70.0,-70.0,"[3.3339000000000003, 3.4466, 3.5610000000000004, 3.6761, 3.7931, 4.1882]","[3.3854, 3.4973, 3.6069999999999998, 3.7155, 3.8319, 4.1973]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
151,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,723.061813,727.473617,4.411803999999961,2.8181000000000003,3.4117,0.5935999999999999,3.0682,3.3935,0.3252999999999999,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3935, 3.506, 3.6093, 3.7179, 3.8249, 3.9339, 4.0535000000000005, 4.1731, 4.2874, 4.4061]","[3.4448000000000003, 3.5471000000000004, 3.6513, 3.7555, 3.8634, 3.9783, 4.096, 4.2101000000000015, 4.3249]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
152,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,727.484213,731.889316,4.405103000000054,2.8181000000000003,3.405,0.5868999999999995,3.0682,3.3868,0.3186,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3868, 3.4874, 3.5951, 3.7039999999999997, 3.8183, 3.9285, 4.0403, 4.1523, 4.2692000000000005, 4.3899]","[0.0237, 3.4284000000000003, 3.53, 3.6369, 3.7466, 3.8595, 3.9665, 4.078, 4.1934000000000005, 4.3109]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
153,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,731.900413,736.2804169999997,4.380004000000098,2.8181000000000003,3.3799,0.5617999999999999,3.0682,3.3617000000000004,0.2935000000000003,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3617000000000004, 3.4613, 3.5635000000000003, 3.6733, 3.7883]","[0.0113, 3.4044000000000003, 3.5009, 3.605, 3.7138, 3.8277]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
154,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,736.291213,740.6681169999997,4.376904000000081,2.8181000000000003,3.3768,0.5586999999999995,3.0682,3.3586,0.2904,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3586, 3.467, 3.5675000000000003, 3.6778, 3.7823, 3.8924, 4.0278, 4.3434]","[3.4012, 3.5039999999999996, 3.6087, 3.7129, 3.8181, 3.927, 4.0550000000000015, 4.3514]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
155,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,740.684213,747.051516,6.367302999999992,2.8206,3.3672,0.5465999999999998,3.0707,3.3577000000000004,0.2870000000000004,iaa,,0,,0,0,1,1,70.0,-70.0,"[3.3577000000000004, 3.4611, 3.7456, 3.9032, 4.5448, 5.9092, 6.0363000000000016, 6.1771, 6.2626, 6.3637000000000015]","[3.4029000000000003, 3.5041, 3.7856, 3.9375, 4.5992000000000015, 5.9565, 6.1168000000000005, 6.2491, 6.263999999999999]","[3.6183, 4.3809000000000005, 5.9296000000000015, 5.9803000000000015, 5.9836, 6.051900000000002, 6.0920000000000005, 6.1888000000000005, 6.2221, 6.3486]","[3.6291, 4.4414, 5.9797, 5.981, 5.9919, 6.0908000000000015, 6.1028, 6.2198, 6.2229]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
156,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,747.062813,753.422216,6.359403000000043,2.8206,3.3593,0.5387,3.0707,3.3498,0.2791000000000001,iaa,,0,,0,0,1,1,70.0,-70.0,"[3.3498, 3.5568, 4.1933, 5.1003]","[0.0487, 3.4131, 3.5617, 4.2619, 5.1426]","[0.0357, 3.5548, 3.6066, 3.7414, 3.8862, 4.4206, 4.8792]","[0.028800000000000006, 0.0373, 3.5639000000000003, 3.6392, 3.7843, 3.948, 4.4722, 4.9358]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
157,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,753.433313,757.800717,4.367403999999965,2.8206,3.3673,0.5467,3.0707,3.3498,0.2791000000000001,iaa,,0,,0,0,1,1,70.0,-70.0,"[3.3737000000000004, 4.2539]","[3.3767, 4.3015]","[3.3498, 3.4558, 3.5732000000000004, 3.6785, 3.8061, 3.9342]","[3.3867000000000003, 3.5087, 3.6142, 3.7325, 3.8588, 3.9883]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
158,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,757.812213,762.235617,4.423404000000005,2.8206,3.4233,0.6026999999999996,3.0707,3.4058,0.3351000000000002,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.4058, 3.5014000000000003, 3.6048, 3.7094, 3.8248, 3.9441, 4.0698]","[3.4525, 3.5290000000000004, 3.6341, 3.7491, 3.8662, 3.9879, 4.1147]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
159,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,762.246313,766.649917,4.403603999999973,2.8206,3.4035,0.5829,3.0707,3.386,0.3153000000000001,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.386, 3.5018, 3.6121, 3.7298, 3.8594, 3.9886]","[3.4318, 3.5437000000000003, 3.6565, 3.7777, 3.9021, 4.03]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
160,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,766.669713,773.0177160000003,6.348002999999949,2.8181000000000003,3.3479,0.5297999999999998,3.0682,3.3384,0.2702,aaa,,0,,0,1,0,1,-70.0,-70.0,"[3.6008, 3.7749, 4.1848]","[3.6367, 3.7977, 4.2473]","[3.3384, 3.4374, 3.5618000000000003, 3.8871, 4.0178]","[3.3698, 3.4923, 3.5665, 3.9443, 4.0825000000000005]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
161,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,773.028313,777.376716,4.348402999999962,2.8181000000000003,3.3483,0.5301999999999998,3.0682,3.3301000000000003,0.2619000000000002,aaa,,0,,0,1,0,1,-70.0,-70.0,"[3.3301000000000003, 3.4201, 3.5184, 3.6234, 3.7351, 3.8529, 3.9658, 4.0858, 4.1996, 4.3180000000000005]","[3.3598000000000003, 3.4548, 3.5547, 3.6642, 3.7777, 3.8963, 4.0128, 4.1253, 4.2395000000000005]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
162,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,777.387313,781.7247160000003,4.337402999999995,2.8181000000000003,3.3373000000000004,0.5192000000000001,3.0682,3.3191,0.2509000000000001,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3191, 3.3960000000000004, 3.5041, 3.6156, 3.7277, 3.8354, 3.9522, 4.0685, 4.1817, 4.3]","[0.0017, 3.3375000000000004, 3.4395, 3.5466, 3.6578, 3.7647, 3.8755, 3.9887, 4.1061000000000005, 4.2227000000000015]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
163,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,781.735313,786.108616,4.373302999999964,2.8181000000000003,3.3732,0.5550999999999999,3.0682,3.355,0.2867999999999999,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.355, 3.4656, 3.5741, 3.6868, 3.7969, 3.9141, 4.0407]","[3.4031, 3.5087, 3.6143, 3.7245, 3.836, 3.9552, 4.0807]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
164,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,786.120913,790.4534160000003,4.332502999999973,2.8181000000000003,3.3324000000000003,0.5143,3.0682,3.3142,0.246,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3142, 3.3867000000000003, 3.4973, 3.6014000000000004, 3.7143, 3.8338, 3.9498, 4.0600000000000005, 4.1762000000000015, 4.3096000000000005]","[3.3265, 3.4392, 3.5385, 3.645, 3.7566, 3.8745, 3.9883, 4.1003, 4.2174000000000005]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
165,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,790.464113,794.840516,4.376402999999982,2.8206,3.3763,0.5556999999999999,3.0707,3.3588,0.2881,iaa,,0,,0,0,1,1,70.0,-70.0,[],[0.0056],"[3.3588, 3.4832, 3.5962, 3.7037, 3.8265, 3.9497, 4.1076000000000015]","[3.4166000000000003, 3.5204, 3.6328, 3.7511, 3.8727, 3.9949, 4.1245]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
166,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,794.856013,799.261316,4.405303000000004,2.8206,3.4052,0.5845999999999996,3.0707,3.3877,0.3170000000000001,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3877, 3.5312, 3.6379, 3.7477, 3.8589, 3.9802, 4.1282000000000005]","[3.4543000000000004, 3.5589999999999997, 3.6753, 3.7887, 3.9042, 4.027, 4.1532]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
167,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,799.272113,803.6821160000003,4.410002999999961,2.8206,3.4099000000000004,0.5893000000000002,3.0707,3.3924000000000003,0.3217000000000003,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3924000000000003, 3.5086000000000004, 3.6251, 3.7479]","[3.4393, 3.5546, 3.6681, 3.7929]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
168,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,803.692913,808.040316,4.347402999999987,2.8206,3.3473,0.5267,3.0707,3.3298,0.2591000000000001,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3298, 3.4475, 3.5557000000000003, 3.6935, 3.813, 3.8241, 3.9886]","[3.3842000000000003, 3.4908, 3.6035, 3.728, 3.8151, 3.8636, 4.011]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
169,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,808.050813,812.410916,4.360103000000096,2.8206,3.3600000000000003,0.5394000000000001,3.0707,3.3425,0.2718000000000002,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3425, 3.4235, 3.5394, 3.6509, 3.7597, 3.8816, 4.0231]","[3.3694, 3.4725, 3.5755000000000003, 3.6877, 3.8077, 3.9306, 4.0567]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
170,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,812.422013,818.771016,6.349003000000041,2.8181000000000003,3.3489,0.5307999999999997,3.0682,3.3394000000000004,0.2712000000000003,aaa,,0,,0,1,0,1,-70.0,-70.0,[3.613],[3.625],"[3.3394000000000004, 3.4559, 3.6172, 3.8821]","[3.3974, 3.5103, 3.6325, 3.9351]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
171,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,818.788013,823.158317,4.370304000000034,2.8181000000000003,3.3702,0.5520999999999998,3.0682,3.3520000000000003,0.2838000000000003,aaa,,0,,0,1,0,1,-70.0,-70.0,"[3.3520000000000003, 3.4583000000000004, 3.5635000000000003, 3.6715, 3.7886, 3.9006, 4.0084, 4.1223, 4.2384]","[3.3971, 3.4975, 3.6015, 3.7174, 3.8286, 3.9363, 4.0471, 4.1593, 4.2768000000000015]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
172,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,823.168713,827.559616,4.3909029999999785,2.8181000000000003,3.3908,0.5726999999999998,3.0682,3.3726000000000003,0.3044000000000002,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3726000000000003, 3.4735, 3.5754, 3.6915, 3.8107, 3.9223, 4.0293, 4.1475, 4.275]","[3.4160000000000004, 3.5112, 3.6199, 3.7385, 3.856, 3.9601, 4.0709, 4.1837, 4.3102]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
173,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,827.570213,831.958116,4.387903000000051,2.8181000000000003,3.3878000000000004,0.5697000000000001,3.0682,3.3696,0.3014000000000001,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.3696, 3.4773, 3.5778000000000003, 3.6933, 3.8102, 3.9194, 4.0255, 4.1348, 4.246, 4.3695]","[3.4139000000000004, 3.5131, 3.6217, 3.7389, 3.8515, 3.9539999999999997, 4.0649000000000015, 4.1758000000000015, 4.2925]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
174,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,831.968913,836.310217,4.341303999999923,2.8181000000000003,3.3412,0.5230999999999999,3.0682,3.323,0.2547999999999999,aaa,,0,,0,1,0,1,-70.0,70.0,"[3.323, 3.4269000000000003, 3.5397000000000003, 3.6545, 3.7575, 3.8691, 3.9807, 4.121]","[0.0085, 3.3587, 3.4705000000000004, 3.5831, 3.6901, 3.7931, 3.9007, 4.0192000000000005, 4.1496]",[],[],0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
175,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,836.327713,842.671016,6.343302999999992,2.8206,3.3432,0.5225999999999997,3.0707,3.3337000000000003,0.2630000000000003,iaa,,0,,0,0,1,1,70.0,-70.0,"[3.3337000000000003, 3.4459, 3.7825, 3.909]","[3.3841, 3.5021, 3.8123, 3.9668]","[3.5771, 3.5877000000000003]","[3.5824000000000003, 3.6409]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
176,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,842.6819130000001,847.0458160000003,4.363902999999937,2.8206,3.3638000000000003,0.5432000000000001,3.0707,3.3463000000000003,0.2756000000000003,iaa,,0,,0,0,1,1,70.0,-70.0,[4.0759],[4.1129],"[3.3463000000000003, 3.4657, 3.5716, 3.6834, 3.8078, 3.9454]","[3.3956, 3.506, 3.615, 3.7334, 3.8528, 3.9778]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
177,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,847.057713,851.488616,4.430902999999943,2.8206,3.4308,0.6101999999999999,3.0707,3.4133,0.3426,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.4133, 3.5257, 3.6317, 3.7538, 3.8795, 4.0381]","[3.4583000000000004, 3.5638, 3.6783, 3.7998, 3.9275, 4.0584]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
178,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,851.5018130000003,855.848217,4.346404000000007,2.8206,3.3463000000000003,0.5257000000000001,3.0707,3.3288,0.2581000000000002,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3288, 3.4101000000000004, 3.5208000000000004, 3.6253, 3.7373, 3.8553, 3.9792, 4.1295]","[3.3526, 3.4560000000000004, 3.5559000000000003, 3.6653, 3.7788, 3.8978, 4.021, 4.1469000000000005]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
179,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,855.8595130000001,860.272616,4.413102999999978,2.8206,3.4130000000000003,0.5924,3.0707,3.3955,0.3248000000000002,iaa,,0,,0,0,1,1,70.0,70.0,[],[],"[3.3955, 3.5315000000000003, 3.628, 3.7412, 3.8608, 4.0158000000000005]","[3.4393, 3.5582000000000003, 3.6649, 3.7853, 3.9113, 4.0444]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
180,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,860.2842130000001,866.624516,6.340302999999949,2.8181000000000003,3.3402000000000003,0.5221,3.0682,3.3307,0.2625000000000002,aaa,,0,,0,1,0,1,-70.0,-70.0,"[3.3608, 3.4773, 3.5492000000000004, 3.6793]","[3.3696, 3.4826, 3.6088, 3.7306]","[3.3307, 3.4268, 3.8294]","[3.3714, 3.4839, 3.8799]",0.0087,0.008,0,0,0.0,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,5.0,RT,,0.25,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod5,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod5,2,36005,2,1.8.2,002_stage_training_v5_20240319-140833,2024-03-19,14:08:44.843596,15:14:33.331133,
